latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.74633,36.20813,296.5,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,282.3,0.8,N
36.74736,36.20422,319.5,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,281.7,0.8,N
34.91399,40.82732,297.6,0.71,0.75,2020-02-25,00:06,N,nominal,1.0NRT,279,0.9,N
35.111,40.52876,308.2,0.67,0.74,2020-02-25,00:06,N,nominal,1.0NRT,279.2,3.1,N
35.1132,40.52155,317,0.67,0.74,2020-02-25,00:06,N,nominal,1.0NRT,279.9,4.9,N
35.29963,40.44536,302,0.66,0.73,2020-02-25,00:06,N,nominal,1.0NRT,278.1,1.3,N
35.37803,40.30584,298.7,0.65,0.73,2020-02-25,00:06,N,nominal,1.0NRT,277.9,0.7,N
35.30285,40.44526,305.1,0.66,0.73,2020-02-25,00:06,N,nominal,1.0NRT,278.8,1.2,N
35.38205,40.30607,296,0.65,0.73,2020-02-25,00:06,N,nominal,1.0NRT,278,0.7,N
36.68534,36.20741,297.4,0.37,0.58,2020-02-25,00:06,N,nominal,1.0NRT,283.1,0.3,N
36.71515,36.20169,309.3,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,280.7,1.6,N
36.72025,36.20384,333.4,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,282.6,1.6,N
36.72949,36.21191,300.2,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,284.4,0.8,N
36.73563,36.21007,300.1,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,285,1.2,N
36.7438,36.20027,311.7,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,281,1.5,N
36.74839,36.20032,295.9,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,280.2,1.2,N
37.02363,36.10918,300.2,0.35,0.57,2020-02-25,00:06,N,nominal,1.0NRT,280.2,0.7,N
37.02357,36.13089,301,0.36,0.57,2020-02-25,00:06,N,nominal,1.0NRT,278.9,0.4,N
37.34983,37.16291,303.5,0.39,0.6,2020-02-25,00:06,N,nominal,1.0NRT,278.8,0.9,N
36.73398,36.21196,296.1,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,284.5,0.7,N
36.73501,36.20805,297.4,0.36,0.58,2020-02-25,00:06,N,nominal,1.0NRT,284.3,0.7,N
28.45066,9.13605,314.3,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,277.5,2.5,N
28.45103,9.13026,309.1,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,277.8,3,N
28.44648,9.13514,310.5,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,278.3,2.4,N
28.45284,9.13557,305.3,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,277.3,2.1,N
28.46393,9.05431,295.8,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,275.8,0.5,N
28.55997,7.46502,305.5,0.69,0.74,2020-02-25,00:12,N,nominal,1.0NRT,278.5,2.5,N
28.55759,7.5161,329.3,0.68,0.74,2020-02-25,00:12,N,nominal,1.0NRT,280.2,3.1,N
28.56032,7.45761,322,0.69,0.74,2020-02-25,00:12,N,nominal,1.0NRT,279.5,2.5,N
28.57865,7.65541,318,0.67,0.74,2020-02-25,00:12,N,nominal,1.0NRT,280.4,3.5,N
28.53029,9.12166,302,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,278.4,1,N
28.61743,7.70777,324.1,0.67,0.73,2020-02-25,00:12,N,nominal,1.0NRT,279.3,2.5,N
28.63605,7.61531,305.2,0.67,0.74,2020-02-25,00:12,N,nominal,1.0NRT,278,1.3,N
28.52642,9.12219,310.3,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,278.2,1.3,N
28.6182,7.7073,326.5,0.67,0.73,2020-02-25,00:12,N,nominal,1.0NRT,279.5,3.7,N
28.63628,7.61476,310.1,0.67,0.74,2020-02-25,00:12,N,nominal,1.0NRT,277.9,1.4,N
28.68333,7.19349,367,0.71,0.75,2020-02-25,00:12,N,high,1.0NRT,283.2,18.9,N
28.59711,9.11553,321.3,0.55,0.68,2020-02-25,00:12,N,nominal,1.0NRT,278.8,1.8,N
28.61728,9.78424,317.4,0.5,0.66,2020-02-25,00:12,N,nominal,1.0NRT,276.6,4.6,N
28.62305,9.79003,296.3,0.5,0.66,2020-02-25,00:12,N,nominal,1.0NRT,277.6,4.6,N
27.70433,9.17192,304.1,0.53,0.67,2020-02-25,00:12,N,nominal,1.0NRT,277.2,1.1,N
27.67408,9.87353,305.5,0.48,0.65,2020-02-25,00:12,N,nominal,1.0NRT,277.5,1,N
27.70146,9.1755,295.1,0.53,0.67,2020-02-25,00:12,N,nominal,1.0NRT,276.8,1.1,N
27.66991,9.87218,311,0.48,0.65,2020-02-25,00:12,N,nominal,1.0NRT,277.2,0.9,N
