latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.30489,-79.87722,295.7,0.45,0.63,2019-11-23,06:18,N,nominal,1.0NRT,276,1.6,N
46.04305,-73.14449,295.4,0.47,0.48,2019-11-23,06:18,N,nominal,1.0NRT,271.4,2.1,N
45.07254,-83.40788,300.3,0.72,0.75,2019-11-23,06:18,N,nominal,1.0NRT,271.3,3.1,N
43.27079,-79.79739,337.4,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,272.7,3.3,N
43.27093,-79.80329,300.4,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,275.3,3.3,N
43.26508,-79.8097,315.1,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,274.8,3.7,N
43.25908,-79.81007,321.4,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,271.3,3.5,N
43.27511,-79.7951,324.9,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,275.6,3.7,N
43.26348,-79.80771,327.9,0.47,0.64,2019-11-23,06:18,N,nominal,1.0NRT,276,4.2,N
43.12078,-79.17442,299.2,0.44,0.62,2019-11-23,06:18,N,nominal,1.0NRT,268.3,0.6,N
42.81425,-80.0938,307,0.48,0.65,2019-11-23,06:18,N,nominal,1.0NRT,269.5,1.9,N
42.80819,-80.09418,333.9,0.48,0.65,2019-11-23,06:18,N,nominal,1.0NRT,272.5,6.3,N
42.29263,-83.16976,310.8,0.69,0.74,2019-11-23,06:18,N,nominal,1.0NRT,270.4,4.9,N
42.29264,-83.16102,316.2,0.69,0.74,2019-11-23,06:18,N,nominal,1.0NRT,270.2,4,N
42.29455,-83.17348,299.1,0.69,0.74,2019-11-23,06:18,N,nominal,1.0NRT,269.9,3.5,N
42.29451,-83.16472,317.1,0.69,0.74,2019-11-23,06:18,N,nominal,1.0NRT,270.7,5.4,N
42.28754,-83.16486,315.4,0.69,0.74,2019-11-23,06:18,N,nominal,1.0NRT,268.2,2.8,N
42.25257,-83.13055,298.7,0.68,0.74,2019-11-23,06:18,N,nominal,1.0NRT,269.1,2,N
41.56463,-84.04815,297.5,0.76,0.77,2019-11-23,06:18,N,nominal,1.0NRT,268.4,1.9,N
41.56308,-84.04406,297.1,0.76,0.77,2019-11-23,06:18,N,nominal,1.0NRT,266.8,2.2,N
41.47049,-83.37003,297.9,0.7,0.75,2019-11-23,06:18,N,nominal,1.0NRT,268.4,2.9,N
41.45707,-81.67681,305.9,0.57,0.69,2019-11-23,06:18,N,nominal,1.0NRT,269.7,1.3,N
41.45057,-81.67695,310,0.57,0.69,2019-11-23,06:18,N,nominal,1.0NRT,270.7,1.3,N
41.46594,-83.36416,315.6,0.7,0.75,2019-11-23,06:18,N,nominal,1.0NRT,271.6,2.8,N
41.22365,-83.20995,300.1,0.68,0.74,2019-11-23,06:18,N,nominal,1.0NRT,269.5,1.4,N
41.09808,-80.87414,295.5,0.52,0.67,2019-11-23,06:18,N,nominal,1.0NRT,266.8,0.7,N
41.09395,-80.8741,301.1,0.52,0.67,2019-11-23,06:18,N,nominal,1.0NRT,266.8,0.9,N
40.89398,-77.71092,310.7,0.35,0.57,2019-11-23,06:18,N,nominal,1.0NRT,271.5,1.2,N
40.88867,-77.7113,302.8,0.35,0.57,2019-11-23,06:18,N,nominal,1.0NRT,269.4,1.2,N
40.89074,-77.71193,308,0.35,0.57,2019-11-23,06:18,N,nominal,1.0NRT,270.6,1.9,N
40.89049,-77.7076,303.5,0.35,0.57,2019-11-23,06:18,N,nominal,1.0NRT,269.5,1.4,N
40.39606,-79.85423,309.2,0.45,0.63,2019-11-23,06:18,N,nominal,1.0NRT,272.2,2.7,N
40.39016,-79.85494,323.9,0.45,0.63,2019-11-23,06:18,N,nominal,1.0NRT,273.3,2.7,N
40.38995,-79.84921,298.3,0.45,0.63,2019-11-23,06:18,N,nominal,1.0NRT,270.9,2.1,N
43.06847,-80.85606,300.9,0.53,0.5,2019-11-23,07:54,N,nominal,1.0NRT,270,1.3,N
47.84684,-102.55421,303,0.38,0.58,2019-11-23,07:54,N,nominal,1.0NRT,271.2,0.9,N
47.84679,-102.69978,312.3,0.38,0.59,2019-11-23,07:54,N,nominal,1.0NRT,271.7,1.4,N
47.84676,-102.85337,305,0.39,0.59,2019-11-23,07:54,N,nominal,1.0NRT,269.8,1,N
47.83144,-102.58124,300.6,0.38,0.58,2019-11-23,07:54,N,nominal,1.0NRT,270.7,0.5,N
47.81534,-103.26781,312.8,0.41,0.6,2019-11-23,07:54,N,nominal,1.0NRT,270.9,1.5,N
47.79139,-102.68908,314.6,0.38,0.59,2019-11-23,07:54,N,nominal,1.0NRT,270.8,1,N
47.79049,-102.66275,308.5,0.38,0.59,2019-11-23,07:54,N,nominal,1.0NRT,271.3,0.8,N
