latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
60.28498,22.29092,296,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,270.9,1.3,N
59.64365,30.41935,297.3,0.42,0.38,2020-05-15,00:00,N,nominal,1.0NRT,271.5,0.7,N
60.49068,15.45075,301,0.41,0.61,2020-05-15,00:00,N,nominal,1.0NRT,270.7,1.1,N
60.48669,15.44829,295.5,0.41,0.61,2020-05-15,00:00,N,nominal,1.0NRT,271,1.1,N
65.77047,24.18869,337.2,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,273.6,5,N
65.76603,24.18721,329.8,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,274.2,2.8,N
65.76159,24.18576,319.4,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,271.7,2.8,N
65.76888,24.19458,336.7,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,274.7,4.2,N
65.76947,24.18401,295.7,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,272.2,4.2,N
65.76502,24.18254,337.3,0.48,0.48,2020-05-15,00:00,N,nominal,1.0NRT,273.7,4.2,N
65.56497,22.21823,298.9,0.54,0.51,2020-05-15,00:00,N,nominal,1.0NRT,272.3,1.9,N
65.56451,22.2299,311.9,0.54,0.51,2020-05-15,00:00,N,nominal,1.0NRT,274,1.9,N
65.55413,22.25164,299.3,0.54,0.51,2020-05-15,00:00,N,nominal,1.0NRT,269.5,0.7,N
59.5306,34.14718,300.2,0.38,0.36,2020-05-15,00:00,N,nominal,1.0NRT,269.7,0.9,N
59.52431,34.16512,300.2,0.38,0.36,2020-05-15,00:00,N,nominal,1.0NRT,269,1,N
59.85719,29.07212,297.2,0.45,0.39,2020-05-15,00:00,N,nominal,1.0NRT,273.8,0.6,N
59.6477,30.41944,307.4,0.42,0.38,2020-05-15,00:00,N,nominal,1.0NRT,271.8,1,N
59.64429,30.4178,310.9,0.42,0.38,2020-05-15,00:00,N,nominal,1.0NRT,271.5,1.6,N
42.71545,24.16884,301.4,0.41,0.37,2020-05-15,00:06,N,nominal,1.0NRT,278.3,3.1,N
41.17588,32.63543,307.4,0.57,0.43,2020-05-15,00:06,N,nominal,1.0NRT,288.2,1.3,N
41.17202,32.6339,301.6,0.57,0.43,2020-05-15,00:06,N,nominal,1.0NRT,285.7,1.3,N
41.17432,32.63537,315.1,0.57,0.43,2020-05-15,00:06,N,nominal,1.0NRT,287.2,1.8,N
41.26478,31.4248,309.6,0.51,0.41,2020-05-15,00:06,N,nominal,1.0NRT,291.7,2.3,N
43.00645,19.75691,299.9,0.4,0.44,2020-05-15,00:06,N,nominal,1.0NRT,288,0.5,N
42.99219,19.86379,305.5,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,288.2,0.8,N
41.25496,31.41486,304.8,0.51,0.41,2020-05-15,00:06,N,nominal,1.0NRT,288.5,0.8,N
42.94106,19.97041,313.8,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,289.1,1,N
42.9406,19.97536,309.4,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,288.8,1,N
42.94126,19.96922,312.5,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,289.4,1.5,N
42.94076,19.97419,309.1,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,288.6,0.9,N
42.93678,19.97306,320.8,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,290.2,2,N
42.93727,19.96811,313.3,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,289.4,1.7,N
42.83849,19.97431,302,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,290.3,1.3,N
42.83782,19.97604,307.4,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,291.5,0.7,N
42.69043,19.80834,302.6,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,290.5,0.5,N
40.76627,32.21715,300.4,0.56,0.43,2020-05-15,00:06,N,nominal,1.0NRT,281.1,1.4,N
42.67316,19.90217,298.6,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,285.6,0.9,N
42.66925,19.90028,317.9,0.39,0.44,2020-05-15,00:06,N,nominal,1.0NRT,283.9,0.9,N
42.06098,24.81157,296.3,0.39,0.37,2020-05-15,00:06,N,nominal,1.0NRT,280,0.8,N
40.75526,31.78578,298.9,0.54,0.42,2020-05-15,00:06,N,nominal,1.0NRT,282.3,0.6,N
41.01947,28.5563,309.1,0.41,0.37,2020-05-15,00:06,N,nominal,1.0NRT,287.9,1.4,N
40.75837,29.76107,302.8,0.45,0.39,2020-05-15,00:06,N,nominal,1.0NRT,291.5,1.2,N
40.78102,29.60253,306,0.44,0.39,2020-05-15,00:06,N,nominal,1.0NRT,291.6,1,N
41.96432,20.26633,302.5,0.55,0.43,2020-05-15,00:06,N,nominal,1.0NRT,249.8,2.6,N
41.47477,22.12585,304.7,0.46,0.39,2020-05-15,00:06,N,nominal,1.0NRT,265.4,0.6,N
41.44536,21.93846,326.1,0.46,0.39,2020-05-15,00:06,N,nominal,1.0NRT,258.2,2.9,N
41.44561,21.93774,327.6,0.46,0.39,2020-05-15,00:06,N,nominal,1.0NRT,257.9,2.8,N
40.18594,29.22416,300.2,0.44,0.38,2020-05-15,00:06,N,nominal,1.0NRT,288.9,0.7,N
40.44797,27.13811,300.1,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,289.2,0.8,N
40.44544,27.13257,317.9,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,289,2.1,N
40.4439,27.14169,317.7,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,291.8,1.1,N
59.38403,28.46347,308.5,0.46,0.39,2020-05-15,00:06,N,nominal,1.0NRT,274.7,1,N
59.06168,28.13297,296.8,0.46,0.39,2020-05-15,00:06,N,nominal,1.0NRT,272.6,0.6,N
58.36231,12.37732,300.6,0.52,0.67,2020-05-15,00:06,N,nominal,1.0NRT,274.9,1,N
56.31693,30.59445,339.8,0.39,0.37,2020-05-15,00:06,N,nominal,1.0NRT,274.4,4.4,N
57.05856,9.98021,297.7,0.64,0.72,2020-05-15,00:06,N,nominal,1.0NRT,275.9,1.5,N
54.63729,32.89287,297.5,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,273.9,0.6,N
53.44465,34.41967,318,0.41,0.37,2020-05-15,00:06,N,nominal,1.0NRT,280.6,2.3,N
53.44134,34.41795,296.4,0.41,0.37,2020-05-15,00:06,N,nominal,1.0NRT,278,0.9,N
53.39395,32.01657,308.3,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,278.4,1.4,N
52.80581,32.22717,314.9,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,278.7,1.3,N
52.8493,29.98879,313.6,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,273.6,4.6,N
52.84604,29.98745,327.3,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,276.4,4.6,N
52.84518,29.9931,318.3,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,273.5,4.6,N
53.27045,24.44027,303.8,0.51,0.41,2020-05-15,00:06,N,nominal,1.0NRT,277.2,1.7,N
53.26213,24.4458,295.5,0.51,0.41,2020-05-15,00:06,N,nominal,1.0NRT,277,0.9,N
53.52113,18.83665,296.8,0.56,0.51,2020-05-15,00:06,N,nominal,1.0NRT,270.6,0.6,N
53.52034,9.90023,312.1,0.64,0.72,2020-05-15,00:06,N,nominal,1.0NRT,274.7,2.8,N
53.5205,9.89759,309.5,0.64,0.72,2020-05-15,00:06,N,nominal,1.0NRT,274.9,2.2,N
52.34707,27.31237,298.9,0.42,0.37,2020-05-15,00:06,N,nominal,1.0NRT,267.7,1,N
53.13668,8.6709,302.8,0.72,0.76,2020-05-15,00:06,N,nominal,1.0NRT,274.2,4.3,N
53.13707,8.68244,298.8,0.72,0.76,2020-05-15,00:06,N,nominal,1.0NRT,275.7,3.2,N
52.31545,10.2501,297.4,0.62,0.72,2020-05-15,00:06,N,nominal,1.0NRT,275.2,0.7,N
52.15439,10.40253,313.8,0.61,0.71,2020-05-15,00:06,N,nominal,1.0NRT,276.4,2,N
50.54319,26.26034,303.7,0.42,0.38,2020-05-15,00:06,N,nominal,1.0NRT,279,1.3,N
50.92941,21.67643,305.7,0.4,0.44,2020-05-15,00:06,N,nominal,1.0NRT,279.2,1.4,N
51.27149,11.65593,297.7,0.54,0.68,2020-05-15,00:06,N,nominal,1.0NRT,274.7,1.2,N
50.82738,20.27369,299.4,0.46,0.47,2020-05-15,00:06,N,nominal,1.0NRT,278.1,0.7,N
50.49275,19.46667,295.5,0.49,0.49,2020-05-15,00:06,N,nominal,1.0NRT,274.9,0.9,N
50.5364,17.97591,306.6,0.57,0.52,2020-05-15,00:06,N,nominal,1.0NRT,279,2.2,N
50.42247,18.14115,306.2,0.56,0.51,2020-05-15,00:06,N,nominal,1.0NRT,276.1,2.3,N
40.40123,20.54084,298.2,0.51,0.41,2020-05-15,00:06,N,nominal,1.0NRT,284.5,1,N
39.86593,26.24237,313.1,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,288.5,1.4,N
39.48334,30.03981,305.9,0.48,0.4,2020-05-15,00:06,N,nominal,1.0NRT,284.3,1.4,N
39.74395,30.1987,301,0.48,0.4,2020-05-15,00:06,N,nominal,1.0NRT,286.1,1,N
40.4406,27.14072,299.3,0.39,0.36,2020-05-15,00:06,N,nominal,1.0NRT,288.8,1.1,N
49.67753,18.66344,321.3,0.52,0.5,2020-05-15,00:06,N,nominal,1.0NRT,276.1,3.2,N
