latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-6.64036,-37.79847,326.1,0.35,0.57,2020-11-14,03:12,N,nominal,2.0NRT,291.9,2.5,N
-5.46147,-39.70968,331.1,0.5,0.66,2020-11-14,03:12,N,nominal,2.0NRT,287.6,2.7,N
-5.45542,-39.70848,312.5,0.5,0.66,2020-11-14,03:12,N,nominal,2.0NRT,287.8,2.7,N
-5.46083,-39.70699,305.7,0.5,0.66,2020-11-14,03:12,N,nominal,2.0NRT,287.3,2.2,N
-5.46004,-39.71154,326.7,0.5,0.66,2020-11-14,03:12,N,nominal,2.0NRT,287.8,4.1,N
-5.94781,-35.47514,321.4,0.51,0.49,2020-11-14,03:12,N,nominal,2.0NRT,290.5,3.6,N
-5.52316,-37.48429,303.8,0.35,0.57,2020-11-14,03:12,N,nominal,2.0NRT,290.8,0.5,N
-5.52259,-37.48748,304.2,0.35,0.57,2020-11-14,03:12,N,nominal,2.0NRT,291,0.6,N
-5.3384,-36.78669,311,0.32,0.54,2020-11-14,03:12,N,nominal,2.0NRT,291.1,0.5,N
-5.33789,-36.78959,306.4,0.32,0.54,2020-11-14,03:12,N,nominal,2.0NRT,291.2,0.5,N
-2.84027,-40.33588,326.2,0.61,0.71,2020-11-14,03:12,N,nominal,2.0NRT,288.3,4,N
-8.7154,-40.46796,316.9,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,283.1,3.6,N
-8.7145,-40.47261,322.4,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,286.2,3.6,N
-8.71475,-40.46532,304.5,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,280.8,2.5,N
-8.71302,-40.47462,315.2,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,286.3,5.4,N
-8.71388,-40.46999,343.9,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,286,5.4,N
-8.70874,-40.46405,306.5,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,282.1,2.5,N
-8.70788,-40.46868,328.9,0.49,0.65,2020-11-14,03:12,N,nominal,2.0NRT,282.2,5.4,N
-8.09931,-39.85125,324.1,0.46,0.64,2020-11-14,03:12,N,nominal,2.0NRT,290.9,2.3,N
