latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-38.32013,176.50803,326.4,0.51,0.66,2020-11-28,01:06,N,nominal,2.0NRT,291.5,4.7,D
-38.84065,176.37845,335,0.52,0.67,2020-11-28,01:06,N,nominal,2.0NRT,292,2.8,D
-27.79966,148.59334,341.7,0.6,0.71,2020-11-28,02:48,N,nominal,2.0NRT,311.3,12.7,D
-38.31718,176.50757,329.1,0.32,0.55,2020-11-28,02:48,N,nominal,2.0NRT,293.5,2.5,D
-38.07985,176.17456,327.7,0.63,0.54,2020-11-28,02:48,N,nominal,2.0NRT,294.9,3.7,D
-34.46523,150.88708,334.7,0.5,0.65,2020-11-28,02:48,N,nominal,2.0NRT,305.9,6.8,D
-34.45927,150.88106,367,0.5,0.66,2020-11-28,02:48,N,high,2.0NRT,305.5,6.8,D
-34.45332,150.87502,337.6,0.5,0.66,2020-11-28,02:48,N,nominal,2.0NRT,306.1,4.3,D
-29.42085,152.7464,335.1,0.35,0.57,2020-11-28,02:48,N,nominal,2.0NRT,305.8,2.6,D
-28.73496,148.90047,338.3,0.58,0.7,2020-11-28,02:48,N,low,2.0NRT,312.5,9.6,D
-28.73121,148.89801,338.5,0.58,0.7,2020-11-28,02:48,N,low,2.0NRT,312.7,6.4,D
-28.22329,152.60115,344,0.35,0.56,2020-11-28,02:48,N,nominal,2.0NRT,304.2,6.5,D
-28.22358,152.59763,350.7,0.35,0.56,2020-11-28,02:48,N,nominal,2.0NRT,305.4,6.5,D
-28.22387,152.59407,332.1,0.35,0.56,2020-11-28,02:48,N,nominal,2.0NRT,303.3,3.3,D
-28.21824,152.59763,367,0.35,0.56,2020-11-28,02:48,N,high,2.0NRT,309.5,6.5,D
-28.21854,152.59406,339,0.35,0.56,2020-11-28,02:48,N,nominal,2.0NRT,304.1,3.3,D
-27.98233,148.80055,352.3,0.58,0.7,2020-11-28,02:48,N,nominal,2.0NRT,312.8,7.9,D
-27.97776,148.80238,344.9,0.58,0.7,2020-11-28,02:48,N,nominal,2.0NRT,311.4,7,D
-27.64392,152.98039,331.1,0.32,0.55,2020-11-28,02:48,N,low,2.0NRT,306,4.5,D
-27.94268,148.33633,335.2,0.62,0.72,2020-11-28,02:48,N,low,2.0NRT,309.8,3.5,D
-27.9412,148.3412,339,0.62,0.71,2020-11-28,02:48,N,low,2.0NRT,311.6,8.9,D
-27.58775,152.95618,331.5,0.32,0.55,2020-11-28,02:48,N,low,2.0NRT,302,1.8,D
-27.79998,148.58699,367,0.6,0.71,2020-11-28,02:48,N,high,2.0NRT,313.2,12.7,D
-25.2093,153.24141,337.7,0.59,0.53,2020-11-28,02:54,N,nominal,2.0NRT,298.8,11.1,D
-25.20987,153.23552,345.1,0.59,0.53,2020-11-28,02:54,N,nominal,2.0NRT,299.3,9.6,D
-25.21043,153.2298,349.6,0.59,0.53,2020-11-28,02:54,N,nominal,2.0NRT,298.7,9.6,D
-25.42738,150.78221,334.8,0.42,0.61,2020-11-28,02:54,N,nominal,2.0NRT,303.1,4.6,D
-25.42806,150.77374,346.2,0.42,0.61,2020-11-28,02:54,N,nominal,2.0NRT,303.7,3.1,D
-25.38245,150.76505,367,0.42,0.61,2020-11-28,02:54,N,high,2.0NRT,309.2,16.4,D
-25.33751,151.33093,336.9,0.39,0.59,2020-11-28,02:54,N,nominal,2.0NRT,306.4,2.7,D
-25.33785,151.3268,340.5,0.39,0.59,2020-11-28,02:54,N,nominal,2.0NRT,305.1,2.7,D
-25.38278,150.76074,343.5,0.42,0.61,2020-11-28,02:54,N,nominal,2.0NRT,305.6,8.6,D
-25.38311,150.75652,351.7,0.42,0.61,2020-11-28,02:54,N,nominal,2.0NRT,305.5,8.6,D
-25.38343,150.75229,341.3,0.42,0.61,2020-11-28,02:54,N,nominal,2.0NRT,303.4,5.9,D
-25.27272,151.24428,344.8,0.39,0.59,2020-11-28,02:54,N,nominal,2.0NRT,307.8,3.2,D
-25.29194,149.82492,367,0.48,0.65,2020-11-28,02:54,N,high,2.0NRT,307.7,7.2,D
-25.28548,149.82959,367,0.48,0.65,2020-11-28,02:54,N,high,2.0NRT,307.6,22.6,D
-27.80242,148.59181,344.5,0.6,0.7,2020-11-28,02:54,N,nominal,2.0NRT,310.7,9.3,D
-27.80278,148.58548,342.5,0.6,0.71,2020-11-28,02:54,N,nominal,2.0NRT,311.3,6.5,D
-27.79576,148.5914,350.2,0.6,0.7,2020-11-28,02:54,N,nominal,2.0NRT,311.3,17.5,D
-27.79612,148.58507,355.2,0.6,0.71,2020-11-28,02:54,N,nominal,2.0NRT,312.1,12.4,D
-27.6885,149.41512,367,0.53,0.67,2020-11-28,02:54,N,high,2.0NRT,317.9,21.8,D
-27.68884,149.40947,350.2,0.53,0.67,2020-11-28,02:54,N,nominal,2.0NRT,317.6,13.4,D
-27.68282,149.40337,367,0.53,0.67,2020-11-28,02:54,N,high,2.0NRT,317,19.6,D
-27.68315,149.39775,367,0.54,0.67,2020-11-28,02:54,N,high,2.0NRT,314.8,22.3,D
-27.6818,149.42033,345,0.53,0.67,2020-11-28,02:54,N,nominal,2.0NRT,311.7,4.9,D
-27.68214,149.41466,338.6,0.53,0.67,2020-11-28,02:54,N,nominal,2.0NRT,312.6,4.9,D
-27.68248,149.40901,345.8,0.53,0.67,2020-11-28,02:54,N,nominal,2.0NRT,312.5,19.6,D
-27.24839,150.53914,343.6,0.45,0.63,2020-11-28,02:54,N,nominal,2.0NRT,306.9,10.4,D
-27.24213,150.54346,367,0.45,0.63,2020-11-28,02:54,N,high,2.0NRT,311.1,22.5,D
