latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-41.61115,174.14998,326.9,0.33,0.56,2020-08-28,01:30,N,nominal,2.0NRT,286.6,1.8,D
-17.88403,177.92363,336.6,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,302.8,4.1,D
-17.95854,177.81377,332.7,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,300.5,3.9,D
-17.95731,177.77513,354.2,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,304.8,10.9,D
-17.95393,177.77464,336.9,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301.4,2.8,D
-18.00479,177.42433,332.6,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,299.5,2.5,D
-17.98188,177.48686,335.2,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,302.8,3.9,D
-17.92115,177.83409,342.8,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,303.9,3.3,D
-17.99018,177.33232,331.2,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,301.6,3.7,D
-17.96917,177.43048,335,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,305.3,8.2,D
-17.97437,177.34557,334.1,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,304.3,7.3,D
-17.97765,177.32251,330.3,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,300.6,1.3,D
-17.92788,177.42783,346.9,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,302.7,5.6,D
-17.91545,177.44168,330.9,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,301.1,3.3,D
-17.84697,177.88683,336.1,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,302.5,1.9,D
-17.84308,177.88991,345.1,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,302.4,9.2,D
-17.84512,177.8526,346,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,297.9,6.8,D
-17.844,177.60027,334,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,293.4,2.7,D
-17.80626,177.78894,329.4,0.39,0.36,2020-08-28,01:36,N,low,2.0NRT,299.9,2.3,D
-17.83504,177.49435,336.7,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,304.8,4.4,D
-17.77359,177.87186,332.6,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,300.2,2,D
-17.77024,177.87129,332.1,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301.6,5,D
-17.75432,177.7812,330.1,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,299.9,1.4,D
-17.7384,177.86615,338.4,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301.6,4.3,D
-17.75759,177.498,335.5,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,305.6,2.3,D
-17.70801,177.81555,330,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301.7,2.5,D
-17.71775,177.74881,337.3,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,300,4.1,D
-17.7094,177.75882,341.9,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301,6.5,D
-17.67328,177.93558,336.9,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,299.3,3.7,D
-17.67382,177.93192,340.8,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,301.7,3.7,D
-17.73702,177.44838,353.6,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,304,6,D
-17.5493,177.95277,343.1,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,300.6,3.3,D
-17.56326,177.65871,340.2,0.39,0.37,2020-08-28,01:36,N,nominal,2.0NRT,308.3,2.9,D
-17.5638,177.65501,338.8,0.39,0.37,2020-08-28,01:36,N,nominal,2.0NRT,305.9,2.9,D
-17.53389,177.62372,330.8,0.39,0.37,2020-08-28,01:36,N,low,2.0NRT,301.4,1.5,D
-17.54074,177.52904,329,0.4,0.37,2020-08-28,01:36,N,low,2.0NRT,302.9,3,D
-17.484,177.84738,346.2,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,306.3,4.3,D
-17.48171,177.83952,351.4,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,308.7,23,D
-17.4523,177.87625,337.3,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,306.8,1.8,D
-17.43899,177.89685,337.2,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,309.3,2.3,D
-17.43771,177.89616,334.5,0.39,0.36,2020-08-28,01:36,N,low,2.0NRT,309.1,3.7,D
-17.45681,177.76692,329.1,0.39,0.36,2020-08-28,01:36,N,low,2.0NRT,303.6,2.4,D
-18.08703,177.627,337.1,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,302.2,3.1,D
-18.06152,177.49171,331.2,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,299.3,2.2,D
-17.99696,177.71628,335.5,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,303.8,6.6,D
-18.04175,177.31285,334,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,301.9,7.5,D
-18.04231,177.30904,332.1,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,303.7,3.5,D
-18.0389,177.30849,332.2,0.4,0.37,2020-08-28,01:36,N,nominal,2.0NRT,301.6,3.5,D
-17.958,177.8175,334.3,0.39,0.36,2020-08-28,01:36,N,nominal,2.0NRT,302.6,5.4,D
-34.75776,141.75624,367,0.71,0.75,2020-08-28,03:12,N,high,2.0NRT,296.7,13.6,D
-34.76506,141.74806,331.1,0.71,0.75,2020-08-28,03:12,N,nominal,2.0NRT,293.7,7.9,D
-34.7649,141.75632,333.1,0.71,0.75,2020-08-28,03:12,N,nominal,2.0NRT,292.8,12.4,D
-34.74317,141.77235,367,0.71,0.75,2020-08-28,03:12,N,high,2.0NRT,297.7,10.2,D
-46.12327,168.1707,329.2,0.52,0.42,2020-08-28,03:12,N,nominal,2.0NRT,283.9,4.7,D
-46.12371,168.1693,330.1,0.52,0.42,2020-08-28,03:12,N,nominal,2.0NRT,283.9,4.7,D
-37.10446,147.65903,337.1,0.35,0.57,2020-08-28,03:12,N,nominal,2.0NRT,287.2,3.1,D
