latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
16.95624,100.05339,331.3,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,294,3.9,D
16.95569,100.04951,331.6,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,293.2,5.3,D
17.06848,100.82526,339.8,0.44,0.38,2020-11-22,06:36,N,nominal,2.0NRT,298.9,6.6,D
17.1102,100.94255,338,0.45,0.39,2020-11-22,06:36,N,nominal,2.0NRT,294.9,7.4,D
12.79575,101.24652,331.1,0.42,0.38,2020-11-22,06:36,N,nominal,2.0NRT,298.5,3.7,D
14.6339,101.8118,333.6,0.46,0.39,2020-11-22,06:36,N,nominal,2.0NRT,293.1,5.9,D
14.62538,100.70352,332.1,0.42,0.37,2020-11-22,06:36,N,nominal,2.0NRT,292.2,2.5,D
14.64321,100.26862,337.9,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,290.3,3.5,D
14.74628,100.20706,329.8,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,286.4,4.9,D
14.85756,100.7686,329.9,0.42,0.38,2020-11-22,06:36,N,nominal,2.0NRT,295.9,3.3,D
14.93441,101.18842,332,0.44,0.38,2020-11-22,06:36,N,nominal,2.0NRT,293,2.6,D
14.84495,100.14616,338.8,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,290.9,2.6,D
14.84523,100.14574,333.7,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,290.9,2.3,D
15.04995,101.1426,337.4,0.44,0.38,2020-11-22,06:36,N,nominal,2.0NRT,297.8,3.2,D
15.21234,101.98819,334.9,0.48,0.4,2020-11-22,06:36,N,nominal,2.0NRT,298.7,4.7,D
15.08756,100.11269,335.3,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,285.1,2.8,D
15.14087,100.07392,331.5,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,293.8,3.9,D
15.14032,100.07019,334.1,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,292,1.7,D
15.2369,100.64059,336.6,0.42,0.38,2020-11-22,06:36,N,nominal,2.0NRT,298.5,3,D
15.16836,100.11552,333,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,296.2,2.2,D
15.25322,100.59057,331.9,0.42,0.38,2020-11-22,06:36,N,nominal,2.0NRT,299.7,3,D
15.20764,100.24458,333.5,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,291.5,3.1,D
15.20913,100.01356,331,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,294.2,1.8,D
15.27994,100.43245,333.1,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,296.4,5.1,D
15.30794,100.43209,332.3,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,296.4,3.2,D
15.41525,101.15737,338.9,0.44,0.38,2020-11-22,06:36,N,nominal,2.0NRT,295.7,6.3,D
15.34208,100.11563,339,0.41,0.37,2020-11-22,06:36,N,nominal,2.0NRT,295.9,2.6,D
15.39883,100.46143,331.9,0.42,0.37,2020-11-22,06:36,N,nominal,2.0NRT,295.4,3.8,D
15.37962,99.74738,340.7,0.4,0.37,2020-11-22,06:36,N,nominal,2.0NRT,295.6,5.3,D
