latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.05029,160.64645,356.6,0.66,0.73,2020-05-30,00:06,N,low,1.0NRT,259.2,109.5,D
56.03421,160.60887,356.6,0.66,0.73,2020-05-30,00:06,N,low,1.0NRT,264.6,98.3,D
56.03779,160.59712,355.4,0.66,0.73,2020-05-30,00:06,N,nominal,1.0NRT,279.8,98.3,D
56.63363,161.30632,349.3,0.59,0.7,2020-05-30,00:06,N,nominal,1.0NRT,291.2,20.5,D
68.21693,155.09668,341.4,0.48,0.48,2020-05-30,00:12,N,nominal,1.0NRT,288.7,6,D
68.72571,152.31012,344,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,291.6,10.4,D
68.73587,152.33734,339,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,289,13.4,D
68.66669,152.36552,332,0.51,0.5,2020-05-30,00:12,N,nominal,1.0NRT,284.9,4.2,D
68.22332,155.09724,344,0.48,0.48,2020-05-30,00:12,N,nominal,1.0NRT,292.9,32.6,D
68.73758,152.34125,345.8,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,289.7,4.3,D
68.72739,152.31432,367,0.51,0.49,2020-05-30,00:12,N,high,1.0NRT,294.1,16.5,D
68.76229,152.35503,340.5,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,284.5,6.6,D
68.7591,152.36423,344.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.4,6.6,D
68.72212,152.28273,337.5,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,282.7,4.3,D
68.72552,152.29184,343.6,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,292,10.4,D
68.73572,152.31917,328.3,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,284.8,7.7,D
68.74583,152.3463,325.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,282.9,6.3,D
68.74919,152.35535,344.8,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.8,6.3,D
68.72913,152.31927,348.6,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,292.9,7.7,D
68.80133,151.0871,333.9,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,288,3.7,D
68.78485,151.11578,331.7,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,275.2,13.7,D
68.78165,151.12531,356.1,0.53,0.5,2020-05-30,00:12,N,low,1.0NRT,286.1,13.7,D
68.78522,151.13443,356.1,0.53,0.5,2020-05-30,00:12,N,low,1.0NRT,284.6,13.7,D
68.7888,151.14359,346.2,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,282.7,13.6,D
68.76401,151.09801,328.8,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,271.3,6.2,D
68.77122,151.11639,339.9,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,270.9,10.1,D
68.77485,151.12564,355.4,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,272.1,10.1,D
68.77843,151.13481,352.1,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,277.8,9.4,D
68.78198,151.14389,335.9,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,274.1,9.4,D
68.7856,151.15311,346.7,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,285.7,16.2,D
68.76439,151.11668,328.7,0.53,0.5,2020-05-30,00:12,N,nominal,1.0NRT,275,6.2,D
68.79182,152.14912,336.7,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,286.6,9.4,D
68.77846,152.13129,334.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,285.1,4.7,D
68.77917,152.20409,344.4,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.6,5.9,D
68.78257,152.2131,333.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,286,5.9,D
68.76581,152.18626,326.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,290.6,3.6,D
68.77599,152.21333,340.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,288.3,5.9,D
68.75579,152.1774,347.6,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.9,21.5,D
68.75597,152.19556,327.1,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,286.5,10.9,D
68.76718,152.33138,338.9,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.5,3.7,D
68.76414,152.35861,334.2,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287,3.5,D
68.75757,152.35883,342,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,286.8,12.4,D
68.73742,152.32317,330.5,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.5,5.8,D
68.7476,152.35007,344.7,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,287.7,12.2,D
68.73421,152.33234,330.3,0.51,0.49,2020-05-30,00:12,N,nominal,1.0NRT,288.9,4.3,D
67.8068,72.51576,330.1,0.42,0.61,2020-05-30,00:18,N,nominal,1.0NRT,278.5,26.9,D
67.80353,72.52152,367,0.42,0.61,2020-05-30,00:18,N,high,1.0NRT,293.8,48.2,D
68.49349,80.15989,350.9,0.48,0.65,2020-05-30,00:18,N,nominal,1.0NRT,279,11.5,D
68.49222,80.1801,350.6,0.48,0.65,2020-05-30,00:18,N,nominal,1.0NRT,279.7,6.6,D
68.48903,80.18844,343.9,0.48,0.65,2020-05-30,00:18,N,nominal,1.0NRT,280.7,4.8,D
67.70849,81.24593,328.4,0.55,0.68,2020-05-30,00:18,N,nominal,1.0NRT,276.9,3.1,D
61.75636,66.9603,325.8,0.73,0.76,2020-05-30,00:18,N,nominal,1.0NRT,277.2,5.1,D
66.25443,31.11103,327.7,0.41,0.37,2020-05-30,00:18,N,nominal,1.0NRT,275.2,3.4,D
