latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.34095,-71.29833,307.9,0.63,0.54,2020-12-13,05:42,N,nominal,2.0NRT,288.9,1.8,N
18.92738,-70.35535,341.8,0.56,0.51,2020-12-13,05:42,N,nominal,2.0NRT,289.6,11.9,N
18.92676,-70.34969,325.2,0.56,0.51,2020-12-13,05:42,N,nominal,2.0NRT,288.5,11.9,N
18.93146,-70.35236,296.5,0.56,0.51,2020-12-13,05:42,N,nominal,2.0NRT,285.2,0.5,N
18.92666,-70.35262,356.4,0.56,0.51,2020-12-13,05:42,N,nominal,2.0NRT,289.9,19.1,N
18.92731,-70.35815,306.4,0.56,0.51,2020-12-13,05:42,N,nominal,2.0NRT,287.2,6,N
18.37723,-70.07864,309,0.53,0.5,2020-12-13,05:42,N,nominal,2.0NRT,289.6,1.7,N
18.37929,-70.07935,314.4,0.53,0.5,2020-12-13,05:42,N,nominal,2.0NRT,289.6,1.7,N
18.41272,-71.21481,314.4,0.63,0.54,2020-12-13,05:42,N,nominal,2.0NRT,288.7,1.9,N
18.41206,-71.20876,302.2,0.63,0.54,2020-12-13,05:42,N,nominal,2.0NRT,288.7,1.9,N
11.62027,-70.2203,305.9,0.44,0.46,2020-12-13,05:48,N,nominal,2.0NRT,293.7,2.2,N
10.18544,-61.69642,308.3,0.45,0.39,2020-12-13,05:48,N,nominal,2.0NRT,291.9,1.7,N
10.1812,-61.69294,315.1,0.45,0.39,2020-12-13,05:48,N,nominal,2.0NRT,292.3,1.5,N
10.17764,-61.69355,313.1,0.45,0.39,2020-12-13,05:48,N,nominal,2.0NRT,292,1.5,N
10.40054,-64.16665,316.3,0.39,0.36,2020-12-13,05:48,N,nominal,2.0NRT,290.2,1.2,N
9.97825,-63.18214,330.9,0.4,0.37,2020-12-13,05:48,N,nominal,2.0NRT,291.6,3.5,N
9.97488,-63.1827,306.3,0.4,0.37,2020-12-13,05:48,N,nominal,2.0NRT,290.3,3.5,N
10.41996,-66.95688,308.6,0.43,0.38,2020-12-13,05:48,N,nominal,2.0NRT,286.6,1.3,N
10.08244,-64.87708,309.7,0.38,0.36,2020-12-13,05:48,N,nominal,2.0NRT,286.7,1.3,N
10.07856,-64.89561,316.8,0.38,0.36,2020-12-13,05:48,N,nominal,2.0NRT,289.4,1.9,N
10.06092,-64.89127,306.2,0.38,0.36,2020-12-13,05:48,N,nominal,2.0NRT,285.5,1.4,N
10.05764,-64.87029,318.7,0.38,0.36,2020-12-13,05:48,N,nominal,2.0NRT,281.6,1.1,N
