latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-4.23785,-47.81999,299.6,0.42,0.61,2020-06-05,03:48,N,nominal,1.0NRT,282.6,0.8,N
-4.23287,-47.81505,299.6,0.42,0.61,2020-06-05,03:48,N,nominal,1.0NRT,282,0.8,N
-4.22652,-47.81798,304.5,0.42,0.61,2020-06-05,03:48,N,nominal,1.0NRT,281.8,1,N
-5.95507,-35.22626,314.4,0.45,0.39,2020-06-05,03:48,N,nominal,1.0NRT,291.9,2.5,N
-3.57845,-38.86098,344.9,0.4,0.37,2020-06-05,03:48,N,nominal,1.0NRT,292.4,5.9,N
-3.59247,-38.85954,305.4,0.4,0.37,2020-06-05,03:48,N,nominal,1.0NRT,291.2,1.6,N
-3.59584,-38.86007,332.5,0.4,0.37,2020-06-05,03:48,N,nominal,1.0NRT,291.9,4.2,N
-3.68753,-40.37284,305.5,0.44,0.39,2020-06-05,03:48,N,nominal,1.0NRT,291.5,0.7,N
-4.40923,-42.13926,305.9,0.53,0.42,2020-06-05,03:48,N,nominal,1.0NRT,291.4,0.8,N
-4.41082,-42.13674,309.7,0.53,0.42,2020-06-05,03:48,N,nominal,1.0NRT,291.4,1.3,N
-9.79306,-49.60534,327.5,0.45,0.63,2020-06-05,03:54,N,nominal,1.0NRT,285.1,2.6,N
-9.78727,-49.60417,301.7,0.45,0.63,2020-06-05,03:54,N,nominal,1.0NRT,285,1.1,N
-9.7865,-49.60832,315.4,0.45,0.63,2020-06-05,03:54,N,nominal,1.0NRT,284.6,2,N
-9.43091,-48.53335,299.2,0.38,0.59,2020-06-05,03:54,N,nominal,1.0NRT,281.3,0.4,N
-9.43027,-48.53681,300.5,0.38,0.59,2020-06-05,03:54,N,nominal,1.0NRT,281.2,0.4,N
-9.42481,-48.53586,299.7,0.38,0.59,2020-06-05,03:54,N,nominal,1.0NRT,281.8,1.1,N
-9.18292,-47.52683,318.4,0.33,0.55,2020-06-05,03:54,N,nominal,1.0NRT,289.5,1.6,N
-9.18238,-47.52985,302.8,0.33,0.56,2020-06-05,03:54,N,nominal,1.0NRT,289,1.7,N
-9.44419,-45.33169,305.5,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,289.9,0.8,N
-9.44344,-45.33601,301.6,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,290.1,0.8,N
-9.4398,-45.33092,302.5,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,289.7,2.2,N
-9.43904,-45.33524,325,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,290.7,2.2,N
-9.43464,-45.33447,313.1,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,290.8,2.2,N
-9.4354,-45.33015,321.2,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,290,2.2,N
-9.43024,-45.33371,314.4,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,290.5,1.4,N
-9.42584,-45.33297,301.8,0.47,0.48,2020-06-05,03:54,N,nominal,1.0NRT,289.8,1.4,N
-8.19242,-46.0929,317,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,290.7,2.9,N
-8.18769,-46.09207,327.2,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.2,4.3,N
-8.18291,-46.09152,323.3,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.8,4.3,N
-8.14864,-46.00638,309.9,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,290.8,2.1,N
-8.14395,-46.00549,304.2,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,290.5,1.3,N
-7.61797,-45.78962,308,0.54,0.51,2020-06-05,03:54,N,nominal,1.0NRT,292,1.4,N
-7.61329,-45.7888,303.4,0.54,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.6,0.8,N
-7.53971,-45.70363,303.1,0.54,0.51,2020-06-05,03:54,N,nominal,1.0NRT,292.2,1.6,N
-6.57192,-51.10135,351.3,0.64,0.72,2020-06-05,03:54,N,nominal,1.0NRT,284.8,11,N
-7.38393,-45.89441,307.3,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.3,1.6,N
-7.38009,-45.88854,315.7,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.8,1.9,N
-7.37834,-45.89855,308,0.56,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.6,3.1,N
-7.37921,-45.89356,332.7,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,293,3.1,N
-7.37537,-45.88767,304.9,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.4,1.9,N
-7.37449,-45.8927,304.3,0.55,0.51,2020-06-05,03:54,N,nominal,1.0NRT,291.7,3.1,N
-8.39235,-35.02493,321.9,0.49,0.4,2020-06-05,03:54,N,nominal,1.0NRT,293,2.2,N
-6.33174,-44.17597,314.8,0.44,0.46,2020-06-05,03:54,N,nominal,1.0NRT,291.3,1.4,N
-6.33013,-44.17302,307.8,0.44,0.46,2020-06-05,03:54,N,nominal,1.0NRT,291.2,1,N
-6.32945,-44.17714,303.6,0.44,0.46,2020-06-05,03:54,N,nominal,1.0NRT,291.4,1.2,N
-6.30169,-43.66362,309.6,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,290.1,2.9,N
-6.29755,-43.66292,340.3,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,291.4,2.9,N
-6.29693,-43.66668,324,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,289,5.7,N
-10.78447,-45.42424,303.8,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,288.4,1.6,N
-11.88607,-45.53844,299.4,0.44,0.46,2020-06-05,03:54,N,nominal,1.0NRT,288.6,1.7,N
-11.89536,-45.53586,305.8,0.44,0.46,2020-06-05,03:54,N,nominal,1.0NRT,288.5,1.3,N
-10.50819,-53.51461,302.2,0.78,0.78,2020-06-05,03:54,N,nominal,1.0NRT,285.9,3,N
-10.50969,-53.50723,300.6,0.78,0.78,2020-06-05,03:54,N,nominal,1.0NRT,285.9,1.8,N
-10.51535,-53.51625,299.9,0.78,0.78,2020-06-05,03:54,N,nominal,1.0NRT,286.1,1.1,N
-10.50281,-53.51302,303.1,0.78,0.78,2020-06-05,03:54,N,nominal,1.0NRT,286.4,1.7,N
-10.50434,-53.50576,298.6,0.77,0.78,2020-06-05,03:54,N,nominal,1.0NRT,285.8,1.7,N
-11.8768,-48.6903,302.6,0.36,0.57,2020-06-05,03:54,N,nominal,1.0NRT,291.9,0.5,N
-11.88205,-48.69144,302.3,0.36,0.57,2020-06-05,03:54,N,nominal,1.0NRT,291.3,0.5,N
-11.89699,-54.0431,300.4,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.8,2.6,N
-11.90263,-54.05226,311.8,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.5,4,N
-11.89733,-54.0465,306.7,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.4,2.2,N
-11.90456,-54.04808,304.6,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.1,2.2,N
-12.77599,-49.9101,316,0.41,0.61,2020-06-05,03:54,N,nominal,1.0NRT,289.8,1.6,N
-12.77676,-49.90618,317.1,0.41,0.61,2020-06-05,03:54,N,nominal,1.0NRT,288.7,1.6,N
-11.92298,-54.06807,314.2,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.7,4.7,N
-11.92459,-54.06055,305,0.79,0.78,2020-06-05,03:54,N,nominal,1.0NRT,287.6,2.3,N
-12.78236,-49.90734,304.3,0.41,0.61,2020-06-05,03:54,N,nominal,1.0NRT,289.5,1.1,N
-12.78315,-49.90335,300.2,0.41,0.61,2020-06-05,03:54,N,nominal,1.0NRT,289,0.7,N
-13.63605,-45.41926,298.6,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,288.5,0.7,N
-13.63673,-45.41547,304.3,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,288.6,0.7,N
-13.63741,-45.41168,301.4,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,287.9,0.7,N
-13.64085,-45.41625,320.2,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,288.1,2.5,N
-13.64152,-45.41246,315.7,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,288.7,1.3,N
-13.6422,-45.40868,305.2,0.41,0.45,2020-06-05,03:54,N,nominal,1.0NRT,287.3,1.3,N
-10.78522,-45.4201,303.3,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,289.3,1.2,N
-10.78729,-45.43335,307.5,0.46,0.47,2020-06-05,03:54,N,nominal,1.0NRT,288.7,1.4,N
-10.78804,-45.42919,302.9,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,288.1,2.2,N
-10.79311,-45.42583,324.1,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,289.1,2.2,N
-10.79385,-45.42168,320.2,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,289.6,1.9,N
-10.79459,-45.41754,306.2,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,289.4,1.9,N
-10.79817,-45.42247,299.8,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,287.9,0.5,N
-10.79891,-45.41833,299.8,0.45,0.47,2020-06-05,03:54,N,nominal,1.0NRT,287.1,0.5,N
-10.14882,-49.55203,323.4,0.44,0.62,2020-06-05,03:54,N,nominal,1.0NRT,289.3,2.2,N
-10.1496,-49.54797,310.7,0.44,0.62,2020-06-05,03:54,N,nominal,1.0NRT,289.5,2.2,N
-11.85738,-43.94457,303.1,0.53,0.42,2020-06-05,03:54,N,nominal,1.0NRT,290.9,1,N
