latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
34.84018,-79.74163,300,0.5,0.66,2019-11-02,06:12,N,nominal,1.0NRT,277.3,0.9,N
36.65999,-81.21974,326,0.62,0.71,2019-11-02,06:12,N,nominal,1.0NRT,271.8,8.7,N
37.23245,-82.04,300.3,0.69,0.74,2019-11-02,06:12,N,nominal,1.0NRT,272.9,1.8,N
37.38326,-80.6602,302.8,0.58,0.7,2019-11-02,06:12,N,nominal,1.0NRT,272.2,1.1,N
37.3821,-80.66249,308.1,0.58,0.7,2019-11-02,06:12,N,nominal,1.0NRT,272.6,1.9,N
39.03651,-77.8189,309.6,0.42,0.61,2019-11-02,06:12,N,nominal,1.0NRT,272.1,1.1,N
39.03805,-77.81735,301.3,0.42,0.61,2019-11-02,06:12,N,nominal,1.0NRT,271.6,0.6,N
39.58401,-75.63474,297.9,0.32,0.55,2019-11-02,06:12,N,nominal,1.0NRT,279.1,0.9,N
39.58912,-75.63416,302.9,0.32,0.55,2019-11-02,06:12,N,nominal,1.0NRT,281.9,0.9,N
39.93819,-76.8145,300.6,0.38,0.58,2019-11-02,06:12,N,nominal,1.0NRT,273.6,0.6,N
39.96503,-76.59599,296.2,0.37,0.58,2019-11-02,06:12,N,nominal,1.0NRT,271.7,0.3,N
40.39057,-79.8532,309.4,0.55,0.68,2019-11-02,06:12,N,nominal,1.0NRT,273.8,2.8,N
40.39073,-79.85987,310.2,0.55,0.68,2019-11-02,06:12,N,nominal,1.0NRT,275.6,2.8,N
40.71509,-75.39753,299.9,0.32,0.55,2019-11-02,06:12,N,nominal,1.0NRT,275.9,0.7,N
40.89375,-77.70775,296,0.43,0.62,2019-11-02,06:12,N,nominal,1.0NRT,269.9,1.4,N
40.89397,-77.71292,296.3,0.43,0.62,2019-11-02,06:12,N,nominal,1.0NRT,271.5,1.4,N
40.88873,-77.71255,297.7,0.43,0.62,2019-11-02,06:12,N,nominal,1.0NRT,270.7,1.2,N
40.89449,-77.71225,305.2,0.43,0.62,2019-11-02,06:12,N,nominal,1.0NRT,272.2,1.2,N
41.43603,-75.59367,297.2,0.33,0.56,2019-11-02,06:12,N,nominal,1.0NRT,271.8,0.5,N
36.65984,-81.21362,336.1,0.62,0.71,2019-11-02,06:12,N,nominal,1.0NRT,272.8,7,N
36.65655,-81.21864,342,0.62,0.71,2019-11-02,06:12,N,nominal,1.0NRT,272.1,6.5,N
36.65636,-81.21198,321.6,0.62,0.71,2019-11-02,06:12,N,nominal,1.0NRT,271.7,6.5,N
36.35526,-76.80767,353,0.35,0.57,2019-11-02,06:12,N,nominal,1.0NRT,281,4,N
36.35502,-76.80366,322.8,0.35,0.57,2019-11-02,06:12,N,nominal,1.0NRT,280.4,4,N
36.35629,-76.80524,367,0.35,0.57,2019-11-02,06:12,N,high,1.0NRT,281.7,6.2,N
36.35657,-76.80924,299.5,0.35,0.57,2019-11-02,06:12,N,nominal,1.0NRT,280.7,5.1,N
35.50283,-80.33304,298.2,0.54,0.68,2019-11-02,06:12,N,nominal,1.0NRT,278.6,1,N
