latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-3.5781,-38.85992,315.9,0.48,0.4,2020-06-20,04:06,N,nominal,1.0NRT,290.7,3,N
-3.58246,-38.85616,304.6,0.48,0.4,2020-06-20,04:06,N,nominal,1.0NRT,287.7,2,N
-22.90079,-43.75319,318.9,0.45,0.39,2020-06-20,04:12,N,nominal,1.0NRT,292.6,2.1,N
-20.28314,-58.13648,307.3,0.49,0.65,2020-06-20,04:12,N,nominal,1.0NRT,292.1,1.3,N
-20.28913,-58.13804,309.5,0.49,0.65,2020-06-20,04:12,N,nominal,1.0NRT,292.5,1.3,N
-22.91333,-43.76871,303.7,0.45,0.39,2020-06-20,04:12,N,nominal,1.0NRT,291.2,0.7,N
-22.91875,-43.75606,308.1,0.45,0.39,2020-06-20,04:12,N,nominal,1.0NRT,295,1.1,N
-22.92234,-43.75665,334.1,0.45,0.39,2020-06-20,04:12,N,nominal,1.0NRT,297.9,3.8,N
-20.28398,-58.1363,313.9,0.49,0.65,2020-06-20,04:12,N,nominal,1.0NRT,292.2,1.3,N
-20.28997,-58.13783,303.1,0.49,0.65,2020-06-20,04:12,N,nominal,1.0NRT,292.2,1.3,N
-22.61161,-48.05531,296.4,0.39,0.37,2020-06-20,04:12,N,nominal,1.0NRT,285.1,0.7,N
-22.61224,-48.05149,295.4,0.39,0.37,2020-06-20,04:12,N,nominal,1.0NRT,284.7,0.2,N
-22.69183,-47.65686,301.8,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,288,1,N
-22.69517,-47.65749,316.1,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,290.8,1,N
-22.77335,-47.19464,305.8,0.38,0.36,2020-06-20,04:12,N,nominal,1.0NRT,285.3,0.8,N
-22.80309,-47.35114,304.2,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,285.8,0.8,N
-22.80642,-47.35176,307.4,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.5,0.8,N
-20.81916,-57.81793,320.7,0.46,0.63,2020-06-20,04:12,N,nominal,1.0NRT,293.3,1.1,N
-20.82497,-57.81948,304.8,0.46,0.63,2020-06-20,04:12,N,nominal,1.0NRT,292.3,1.1,N
-20.81692,-57.81734,304.5,0.46,0.63,2020-06-20,04:12,N,nominal,1.0NRT,292.8,1.5,N
-20.82273,-57.81888,325.8,0.46,0.63,2020-06-20,04:12,N,nominal,1.0NRT,293.4,1.5,N
-23.18785,-45.81781,305.6,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,293.1,1.2,N
-23.18892,-45.81687,304.1,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,292.6,1.8,N
-23.03226,-46.863,301.2,0.38,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.3,0.6,N
-23.37303,-46.27963,324.1,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.7,1.6,N
-23.37637,-46.28025,336.6,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,288.1,3.3,N
-23.40457,-46.55713,316.1,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286,0.8,N
-23.37474,-46.88128,298.1,0.38,0.36,2020-06-20,04:12,N,nominal,1.0NRT,287.5,0.5,N
-23.4402,-47.08681,330.8,0.38,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.4,3.1,N
-21.86161,-55.90032,329.6,0.33,0.55,2020-06-20,04:12,N,nominal,1.0NRT,292.1,4.1,N
-21.86232,-55.89701,351.2,0.33,0.55,2020-06-20,04:12,N,nominal,1.0NRT,292.5,4.1,N
-23.63186,-46.42669,306.5,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.6,0.8,N
-23.70486,-46.47812,302.4,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,286.7,0.2,N
-23.59365,-47.44018,307.5,0.38,0.36,2020-06-20,04:12,N,nominal,1.0NRT,287.7,1,N
-22.47265,-53.98391,312.6,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,291.2,2.8,N
-22.47364,-53.97897,302.3,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,290.9,2.8,N
-22.47711,-53.98501,339.2,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,296.1,2.8,N
-22.4781,-53.98008,306.7,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,291.7,2.8,N
-22.47959,-53.99597,327.5,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,290.6,1.9,N
-22.48156,-53.98614,312.7,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,292.5,1.4,N
-22.48255,-53.98123,301.8,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,290.6,1.4,N
-22.48405,-53.99708,301.1,0.49,0.49,2020-06-20,04:12,N,nominal,1.0NRT,289.7,1.9,N
-23.83977,-46.3913,303.9,0.39,0.36,2020-06-20,04:12,N,nominal,1.0NRT,293.7,0.6,N
-22.73878,-53.08375,302.6,0.43,0.46,2020-06-20,04:12,N,nominal,1.0NRT,292.2,0.9,N
-23.63416,-49.01473,346.2,0.41,0.37,2020-06-20,04:12,N,nominal,1.0NRT,287,3.5,N
