latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-6.01592,-39.56383,302.4,0.61,0.71,2020-08-05,03:06,N,nominal,2.0NRT,289.8,1.6,N
-6.07364,-37.47693,316.7,0.44,0.62,2020-08-05,03:06,N,nominal,2.0NRT,288.3,2.2,N
-3.5929,-38.85849,306.4,0.6,0.71,2020-08-05,03:06,N,nominal,2.0NRT,288,3.1,N
-3.59193,-38.86404,325.7,0.6,0.71,2020-08-05,03:06,N,nominal,2.0NRT,288.6,3.1,N
-6.01355,-39.56425,318,0.61,0.71,2020-08-05,03:06,N,nominal,2.0NRT,289.8,2.4,N
-6.07436,-37.4729,307.3,0.44,0.62,2020-08-05,03:06,N,nominal,2.0NRT,287.8,1.3,N
-6.0094,-39.56231,316.5,0.61,0.71,2020-08-05,03:06,N,nominal,2.0NRT,290.2,1.6,N
-12.71174,-38.57103,301.2,0.4,0.6,2020-08-05,03:12,N,nominal,2.0NRT,270.1,0.7,N
-19.36796,-44.19473,306.8,0.67,0.73,2020-08-05,03:12,N,nominal,2.0NRT,282.7,1.8,N
-22.90916,-43.73164,323.6,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,287.7,2.1,N
-22.90665,-43.74203,300.1,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,288.9,3.7,N
-22.91529,-43.73342,301.9,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,286.3,2.1,N
-22.91985,-43.75841,311,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,290,1.6,N
-22.926,-43.76015,297.8,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,287.1,1.6,N
-12.71102,-38.57476,296.7,0.4,0.6,2020-08-05,03:12,N,nominal,2.0NRT,270.3,0.7,N
-22.49863,-43.0717,299.7,0.49,0.65,2020-08-05,03:12,N,nominal,2.0NRT,276.5,0.6,N
-22.40795,-45.46405,306.9,0.68,0.74,2020-08-05,03:12,N,nominal,2.0NRT,283.3,1.9,N
-22.90178,-43.73504,320.9,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,288,2.9,N
-22.90791,-43.73684,327.4,0.53,0.67,2020-08-05,03:12,N,nominal,2.0NRT,288.1,3.7,N
