Longitude,Latitude,Confidence
-60.76482,-32.55885,nominal
-60.75674,-32.56359,nominal
-60.75296,-32.56330,high
-60.76765,-32.56973,nominal
-60.77096,-32.57531,high
-60.76716,-32.57503,high
-60.75198,-32.57390,high
-60.76486,-32.55770,low
-60.75246,-32.56753,nominal
-60.76338,-32.57360,nominal
-60.77097,-32.57412,high
-60.76717,-32.57386,high
-60.75196,-32.57283,high
-60.76532,-32.57529,high
-60.75274,-32.57164,nominal
-60.77164,-32.57712,nominal
-60.76689,-32.57764,nominal
-60.75033,-32.56592,high
-60.76932,-32.57130,high
-60.75669,-32.56772,nominal
-60.75916,-32.56138,nominal
-60.57286,-33.00577,nominal
-60.56831,-33.00597,high
-60.57466,-33.00777,nominal
-60.50906,-32.79300,nominal
-60.50538,-32.79273,nominal
-60.50856,-32.79823,nominal
-60.50666,-32.79306,nominal
-60.63550,-32.72855,nominal
-60.64090,-32.72751,nominal
-60.62368,-32.72690,nominal
-60.63446,-32.72480,nominal
-60.63986,-32.72375,nominal
-60.61727,-32.72420,nominal
-60.62161,-32.71940,nominal
-60.60877,-32.71400,nominal
-60.61871,-32.68833,nominal
-60.62410,-32.68727,nominal
-60.60070,-32.66420,nominal
-60.60608,-32.66313,nominal
-60.59968,-32.66045,nominal
-60.59327,-32.65776,nominal
-60.60941,-32.65456,nominal
-60.62017,-32.65242,nominal
-60.59761,-32.65294,nominal
-60.60837,-32.65081,nominal
-60.61914,-32.64867,nominal
-60.62453,-32.64760,nominal
-60.59658,-32.64919,nominal
-60.59777,-32.66208,nominal
-60.60316,-32.66104,nominal
-60.59569,-32.65458,nominal
-60.60648,-32.65250,nominal
-60.62266,-32.64937,nominal
-60.62162,-32.64562,nominal
-60.60004,-32.64978,nominal
-60.60439,-32.64499,nominal
-60.59797,-32.64228,nominal
-60.60335,-32.64124,nominal
-60.59693,-32.63853,nominal
-60.64087,-32.73379,nominal
-60.62960,-32.73298,nominal
-60.63335,-32.73325,high
-60.62587,-32.73270,high
-60.62538,-32.73798,nominal
-60.57599,-32.63466,nominal
-60.58713,-32.63548,high
-60.58342,-32.63521,high
-60.57970,-32.63493,high
-60.62759,-32.64376,nominal
-60.60522,-32.64211,nominal
-60.60150,-32.64183,nominal
-60.59779,-32.64156,nominal
-60.59408,-32.64128,nominal
-60.58663,-32.64073,nominal
-60.58291,-32.64046,nominal
-60.57919,-32.64018,nominal
-60.57549,-32.63991,nominal
-60.62386,-32.64348,high
-60.62014,-32.64320,high
-60.59035,-32.64101,high
-60.62337,-32.64874,nominal
-60.60102,-32.64708,nominal
-60.59357,-32.64653,nominal
-60.58986,-32.64626,nominal
-60.58614,-32.64598,nominal
-60.62710,-32.64901,high
-60.58935,-32.65150,nominal
-60.59307,-32.65178,high
-60.58885,-32.65676,low
-60.66357,-32.66233,nominal
-60.65981,-32.66205,nominal
-60.59258,-32.65703,nominal
-60.58514,-32.65648,high
-60.70831,-32.67096,nominal
-60.66307,-32.66760,nominal
-60.65557,-32.66704,nominal
-60.64057,-32.66592,nominal
-60.60322,-32.66312,nominal
-60.59950,-32.66285,nominal
-60.65933,-32.66732,high
-60.63682,-32.66564,high
-60.61068,-32.66368,high
-60.66259,-32.67287,low
-60.70784,-32.67626,nominal
-60.69648,-32.67541,nominal
-60.65883,-32.67260,nominal
-60.64756,-32.67175,nominal
-60.64381,-32.67147,low
-60.59901,-32.66810,nominal
-60.70404,-32.67597,high
-60.70025,-32.67569,high
-60.65507,-32.67231,high
-60.65132,-32.67203,high
-60.60274,-32.66838,high
-60.59529,-32.66782,high
-60.59238,-32.65093,high
-60.59187,-32.65618,nominal
-60.58814,-32.65593,nominal
-60.66248,-32.66629,nominal
-60.63996,-32.66476,nominal
-60.63621,-32.66451,nominal
-60.61375,-32.66297,nominal
-60.60252,-32.66220,nominal
-60.59135,-32.66143,nominal
-60.65873,-32.66605,high
-60.61000,-32.66272,high
-60.58763,-32.66118,high
-60.70728,-32.67466,nominal
-60.70348,-32.67440,nominal
-60.65071,-32.67080,nominal
-60.64319,-32.67029,low
-60.59830,-32.66720,nominal
-60.69968,-32.67414,high
-60.66198,-32.67157,high
-60.65446,-32.67106,high
-60.60203,-32.66746,high
-60.70677,-32.67995,low
-60.66522,-32.67710,nominal
-60.59779,-32.67246,nominal
-60.69540,-32.67917,high
-60.66146,-32.67685,high
-60.65394,-32.67633,high
-60.62717,-32.67979,nominal
-60.62342,-32.67953,high
-60.61544,-32.68427,nominal
-60.62617,-32.69032,nominal
-60.62242,-32.69006,high
-60.62190,-32.69532,high
-60.61815,-32.69505,high
-60.54960,-32.70605,nominal
-60.65364,-32.71878,nominal
-60.64238,-32.71798,nominal
-60.64188,-32.72325,nominal
-60.60815,-32.72083,nominal
-60.60440,-32.72056,nominal
-60.60068,-32.72029,high
-60.63386,-32.72798,nominal
-60.60390,-32.72582,high
-60.60017,-32.72555,high
-60.63711,-32.73352,low
-60.63034,-32.73861,high
-60.63281,-32.73226,high
-60.63918,-32.73408,nominal
-60.63774,-32.71955,high
-60.61960,-32.69314,high
-60.59253,-32.67116,nominal
-60.58216,-32.66107,high
-60.57574,-32.65920,nominal
-60.58858,-32.66293,nominal
-60.69693,-32.69424,nominal
-60.57822,-32.65282,high
-60.66133,-32.67690,high
-60.59105,-32.65654,nominal
-60.61027,-32.66212,low
-60.56780,-32.64269,high
-60.57424,-32.64457,high
-60.58067,-32.64643,nominal
-60.58708,-32.64830,nominal
-60.59351,-32.65016,low
-60.65104,-32.66685,nominal
-60.65740,-32.66870,nominal
-60.57028,-32.63631,nominal
-60.57672,-32.63818,nominal
-60.58315,-32.64005,nominal
-60.58956,-32.64192,nominal
-60.59597,-32.64379,low
-60.65348,-32.66049,nominal
-60.65987,-32.66234,nominal
-60.62405,-32.64486,high
-60.58561,-32.63367,nominal
-60.61766,-32.64300,nominal
-60.61976,-32.69594,high
-60.62225,-32.68959,nominal
-60.58224,-32.66413,high
-60.58868,-32.66596,high
