Longitude,Latitude,Confidence
-60.60668,-32.70374,nominal
-60.36510,-32.77718,nominal
-60.38365,-32.78341,nominal
-60.37408,-32.78245,nominal
-60.36452,-32.78150,nominal
-60.36930,-32.78197,high
-60.26937,-32.82116,nominal
-60.35125,-32.73647,nominal
-60.16176,-33.36809,nominal
-60.04823,-33.15927,nominal
-60.11847,-33.09949,nominal
-60.11789,-33.10376,nominal
-60.11319,-33.10331,nominal
-60.06640,-33.13335,nominal
-60.04892,-33.15753,nominal
-60.04426,-33.15707,nominal
-60.04309,-33.16558,nominal
-60.05997,-33.18024,nominal
-60.05939,-33.18451,nominal
-60.20052,-32.83614,nominal
-60.16428,-32.85853,nominal
-60.16369,-32.86280,nominal
-60.19997,-32.87513,nominal
-60.13922,-32.86897,nominal
-60.02509,-32.92527,nominal
