Longitude,Latitude,Confidence
-60.76254,-32.58623,nominal
-60.76210,-32.59205,nominal
-60.75737,-32.59176,high
-60.75377,-32.58533,high
-60.75895,-32.58673,nominal
-60.51758,-32.75632,nominal
-60.51337,-32.75718,nominal
-60.51456,-32.76121,nominal
-60.51877,-32.76034,nominal
-60.52417,-32.76350,nominal
-60.51686,-32.75962,nominal
-60.51266,-32.76051,nominal
-60.52764,-32.76589,nominal
-60.52343,-32.76678,nominal
-60.74429,-32.97414,nominal
-60.53401,-32.75211,nominal
-60.52479,-32.75156,nominal
-60.52941,-32.75183,high
-60.53355,-32.75786,nominal
-60.52895,-32.75758,nominal
-60.51973,-32.75703,nominal
-60.52433,-32.75731,high
-60.51511,-32.75676,high
-60.51051,-32.75647,high
-60.53312,-32.76361,low
-60.52386,-32.76305,nominal
-60.51925,-32.76277,nominal
-60.51466,-32.76249,nominal
-60.52850,-32.76333,high
-60.53728,-32.76964,nominal
-60.51880,-32.76852,nominal
-60.50500,-32.76768,low
-60.53266,-32.76936,high
-60.52804,-32.76908,high
-60.52729,-32.77200,nominal
-60.52949,-32.76608,high
-60.50833,-32.76035,nominal
-60.51363,-32.76179,nominal
-60.51894,-32.76323,nominal
-60.53477,-32.76751,nominal
-60.51054,-32.75443,high
-60.52641,-32.75874,high
-60.51583,-32.75587,nominal
-60.53169,-32.76017,nominal
-60.53699,-32.76160,nominal
-60.52861,-32.75281,high
-60.52332,-32.75138,nominal
-60.53389,-32.75425,low
-60.59378,-32.70352,nominal
-60.58915,-32.70325,nominal
-60.55203,-32.70116,nominal
-60.58448,-32.70300,high
-60.55666,-32.70142,high
-60.55158,-32.70691,nominal
-60.59195,-32.67396,nominal
-60.56416,-32.67226,nominal
-60.58731,-32.67368,high
-60.57805,-32.67311,high
-60.57342,-32.67283,high
-60.57297,-32.67858,nominal
-60.58686,-32.67944,high
-60.59435,-32.70306,nominal
-60.58971,-32.70277,nominal
-60.55269,-32.70045,nominal
-60.58509,-32.70248,high
-60.55729,-32.70074,high
-60.55223,-32.70620,nominal
-60.55143,-32.70688,nominal
-60.55363,-32.70097,high
-60.54836,-32.69951,nominal
-60.55891,-32.70241,nominal
-60.58736,-32.70372,nominal
-60.55243,-32.70072,high
-60.55773,-32.70214,nominal
-60.55462,-32.69480,high
-60.58630,-32.70331,nominal
-60.59159,-32.70473,nominal
-60.56874,-32.67255,nominal
-60.58458,-32.67683,nominal
-60.58677,-32.67091,high
-60.57094,-32.66663,nominal
-60.28368,-33.25483,nominal
-60.28481,-33.25878,nominal
-60.28466,-33.25573,nominal
-60.34129,-33.20965,nominal
-60.34245,-33.21360,nominal
-60.31124,-33.05248,high
-60.34030,-33.21680,low
-60.48159,-32.75519,nominal
-60.47739,-32.75605,nominal
-60.48578,-32.75433,nominal
-60.48697,-32.75834,nominal
-60.47857,-32.76007,nominal
-60.49234,-32.76150,nominal
-60.48816,-32.76236,nominal
-60.49353,-32.76552,nominal
-60.48934,-32.76638,nominal
-60.49472,-32.76954,nominal
-60.49169,-32.76494,nominal
-60.49287,-32.76896,nominal
