Longitude,Latitude,Confidence
-60.58592,-33.00025,nominal
-60.56506,-32.79004,nominal
-60.56596,-32.79355,nominal
-60.56131,-32.79439,nominal
-60.56686,-32.79706,nominal
-60.59107,-32.79636,nominal
-60.57243,-32.79973,nominal
-60.59573,-32.79552,nominal
-60.56777,-32.80057,nominal
-60.56381,-32.79613,nominal
-60.59262,-32.79448,nominal
-60.56936,-32.79878,nominal
-60.58797,-32.79534,nominal
-60.56472,-32.79964,nominal
-60.57026,-32.80229,nominal
-60.59909,-32.80064,nominal
-60.60932,-32.80244,nominal
-60.60000,-32.80416,nominal
-60.60090,-32.80767,nominal
-60.69764,-32.98392,nominal
-60.55209,-32.79217,nominal
-60.56974,-32.79855,nominal
-60.56365,-32.79802,nominal
-60.57525,-32.80388,nominal
-60.56312,-32.80282,nominal
-60.56918,-32.80335,high
-60.57472,-32.80869,nominal
-60.55639,-32.79133,nominal
-60.57958,-32.80289,nominal
-60.57349,-32.80240,nominal
-60.56134,-32.80142,nominal
-60.56740,-32.80191,high
-60.57294,-32.80721,nominal
-60.58723,-32.99221,nominal
-60.59283,-32.99755,nominal
-60.58669,-32.99702,nominal
-60.58647,-32.99543,nominal
-60.56723,-32.80274,nominal
-60.56758,-32.80584,nominal
-60.62037,-32.60116,nominal
-60.61866,-32.59959,nominal
-60.61811,-32.60440,nominal
-60.56367,-32.59994,nominal
-60.65408,-32.61220,nominal
-60.38848,-33.00686,nominal
-60.38937,-33.01034,nominal
-60.38479,-33.01117,nominal
-60.38021,-33.01199,nominal
-60.40305,-33.00045,nominal
-60.39653,-33.00468,nominal
-60.40251,-33.00003,nominal
-60.39597,-33.00430,nominal
-60.40739,-33.01005,nominal
-60.40683,-33.01482,nominal
-60.37695,-33.01235,nominal
-60.38833,-33.01810,nominal
-60.37639,-33.01711,nominal
-60.38180,-33.02237,nominal
-60.35146,-33.02464,nominal
-60.34551,-33.02415,nominal
-60.35089,-33.02940,nominal
-60.34496,-33.02890,nominal
-60.39640,-33.05247,nominal
-60.26808,-33.10944,nominal
-60.26218,-33.10895,nominal
-60.25630,-33.10846,nominal
-60.25042,-33.10797,nominal
-60.26752,-33.11417,nominal
-60.33921,-33.02742,high
-60.34398,-33.02574,high
-60.34682,-33.01892,low
-60.38083,-33.02158,nominal
-60.36657,-32.80752,nominal
-60.37370,-32.83541,nominal
-60.37096,-32.83521,nominal
-60.35812,-32.84121,nominal
-60.38694,-32.96342,nominal
-60.38783,-32.96691,nominal
-60.39242,-32.96608,nominal
-60.38873,-32.97039,nominal
-60.39330,-32.96956,nominal
-60.39419,-32.97304,nominal
-60.39687,-32.98349,nominal
-60.39777,-32.98697,nominal
-60.36695,-32.80950,nominal
-60.36104,-32.80900,nominal
-60.39544,-32.82149,nominal
-60.38951,-32.82098,nominal
-60.30640,-32.81873,nominal
-60.30054,-32.81823,nominal
-60.36954,-32.83848,nominal
-60.35772,-32.83747,nominal
-60.35180,-32.83696,nominal
-60.35717,-32.84221,nominal
-60.41692,-32.89544,nominal
-60.41640,-32.90021,nominal
-60.42116,-32.89610,nominal
-60.41517,-32.89560,nominal
-60.42061,-32.90086,nominal
-60.41462,-32.90037,nominal
-60.39603,-32.95654,nominal
-60.39548,-32.96130,nominal
-60.38303,-32.96503,nominal
-60.38844,-32.97030,nominal
-60.38248,-32.96979,nominal
-60.39385,-32.97558,nominal
-60.38789,-32.97506,nominal
-60.40522,-32.98138,nominal
-60.38734,-32.97982,nominal
-60.39330,-32.98034,high
-60.41066,-32.98666,nominal
-60.39872,-32.98563,nominal
-60.39817,-32.99039,nominal
-60.40473,-32.98095,nominal
-60.38681,-32.97952,nominal
-60.39278,-32.98000,high
-60.41016,-32.98620,low
-60.39223,-32.98476,low
-60.40417,-32.98572,nominal
-60.39821,-32.98524,nominal
-60.39765,-32.99001,nominal
-60.38714,-32.98516,high
-60.38996,-32.97835,high
-60.40551,-32.98312,high
-60.39772,-32.98073,nominal
-60.38218,-32.97597,low
-60.38499,-32.96915,nominal
-60.40055,-32.97393,nominal
-60.40829,-32.97630,nominal
-60.39278,-32.97155,low
-60.40336,-32.96711,nominal
-60.39559,-32.96473,low
-60.39060,-32.95552,nominal
-60.38981,-32.98212,high
-60.38200,-32.97978,nominal
-60.38484,-32.97297,high
-60.40045,-32.97766,high
-60.40825,-32.98000,high
-60.39265,-32.97532,nominal
-60.39552,-32.96851,low
-60.39053,-32.95935,nominal
-60.39339,-32.95255,nominal
