Longitude,Latitude,Confidence
-60.81557,-33.00340,nominal
-60.68296,-32.70903,nominal
-60.28735,-33.25411,nominal
-60.28833,-33.25778,nominal
-60.37955,-33.00233,nominal
-60.26599,-33.21572,nominal
-60.26699,-33.21939,nominal
-60.25669,-33.22137,nominal
-60.25769,-33.22504,nominal
-60.26900,-33.22673,nominal
-60.26384,-33.22771,nominal
-60.27001,-33.23039,nominal
-60.11732,-33.28252,nominal
-60.16382,-33.36786,nominal
-60.15871,-33.36883,nominal
-60.14853,-33.37077,nominal
-60.14952,-33.37441,nominal
-60.14445,-33.37537,nominal
-60.23232,-33.07823,nominal
-60.23333,-33.08190,nominal
-60.09301,-32.87495,nominal
-60.08791,-32.87595,nominal
-60.09400,-32.87862,nominal
-60.08379,-32.88059,nominal
-60.09499,-32.88227,nominal
-60.08989,-32.88326,nominal
-60.08479,-32.88425,nominal
-60.07968,-32.88523,nominal
-60.06128,-32.89647,nominal
-60.05210,-32.90208,nominal
