Longitude,Latitude,Confidence
-60.75508,-32.58372,nominal
-60.75320,-32.57846,nominal
-60.75713,-32.57747,nominal
-60.75454,-32.58153,nominal
-60.75122,-32.58025,nominal
-60.75069,-32.57939,nominal
-60.75971,-32.57957,nominal
-60.75992,-32.57212,nominal
-60.75889,-32.58218,nominal
-60.76794,-32.58241,nominal
-60.75906,-32.57473,high
-60.75406,-32.58154,nominal
-60.75179,-32.57986,nominal
-60.75752,-32.58113,nominal
-60.50735,-32.75628,nominal
-60.51114,-32.75533,nominal
-60.52991,-32.77319,nominal
-60.53371,-32.77224,nominal
-60.50164,-32.80025,nominal
-60.51061,-32.79308,nominal
-60.53748,-32.77889,nominal
-60.51163,-32.75623,nominal
-60.50610,-32.79470,high
-60.53298,-32.77330,nominal
-60.51585,-32.75072,nominal
-60.52075,-32.77786,nominal
-60.52221,-32.77322,nominal
-60.52365,-32.76857,nominal
-60.52946,-32.76990,nominal
-60.52511,-32.76393,nominal
-60.55545,-32.69337,nominal
-60.55928,-32.69240,nominal
-60.60723,-32.67456,nominal
-60.59570,-32.67749,nominal
-60.59954,-32.67651,high
-60.60338,-32.67553,nominal
-60.61105,-32.67358,nominal
-60.61490,-32.67260,nominal
-60.60154,-32.67033,nominal
-60.60537,-32.66935,nominal
-60.60921,-32.66837,nominal
-60.59385,-32.67228,nominal
-60.59769,-32.67131,nominal
-60.55430,-32.69638,nominal
-60.55812,-32.69544,nominal
-60.60235,-32.67886,nominal
-60.59278,-32.67557,nominal
-60.60818,-32.67175,nominal
-60.59663,-32.67461,high
-60.60048,-32.67366,high
-60.60434,-32.67271,nominal
-60.61205,-32.67080,nominal
-60.61591,-32.66984,nominal
-60.58323,-32.67227,nominal
-60.58707,-32.67132,nominal
-60.59477,-32.66941,nominal
-60.59862,-32.66845,nominal
-60.74814,-32.58183,nominal
-60.60892,-32.67188,nominal
-60.61541,-32.67159,nominal
-60.60239,-32.67216,nominal
-60.59588,-32.67245,nominal
-60.59631,-32.67905,nominal
-60.59570,-32.67761,nominal
-60.60223,-32.67736,nominal
-60.51184,-32.74885,nominal
-60.61493,-32.67910,nominal
-60.63276,-32.67946,nominal
-60.64170,-32.67965,low
-60.60626,-32.67150,nominal
-60.62403,-32.67187,nominal
-60.63296,-32.67205,low
-60.64190,-32.67223,low
-60.63315,-32.66464,low
-60.61371,-32.68021,nominal
-60.60500,-32.67258,nominal
-60.63168,-32.67327,low
-60.64060,-32.67350,low
-60.60514,-32.66518,nominal
-60.61403,-32.66541,nominal
-60.63184,-32.66586,nominal
-60.64075,-32.66609,nominal
-60.63823,-32.67018,nominal
-60.62238,-32.66158,nominal
-60.74835,-32.58023,nominal
-60.74549,-32.56970,nominal
-60.74751,-32.57398,low
-60.58625,-32.67813,nominal
-60.59204,-32.67945,nominal
-60.59783,-32.68077,nominal
-60.60361,-32.68210,nominal
-60.61516,-32.68473,nominal
-60.59928,-32.67614,nominal
-60.60505,-32.67746,nominal
-60.61085,-32.67879,nominal
-60.61662,-32.68011,nominal
-60.62239,-32.68142,nominal
-60.62815,-32.68274,nominal
-60.62960,-32.67812,high
-60.60650,-32.67283,nominal
-60.61229,-32.67415,nominal
-60.61806,-32.67548,nominal
-60.62383,-32.67680,nominal
-60.64685,-32.68206,nominal
-60.63535,-32.67943,low
-60.63103,-32.67349,high
-60.59638,-32.66554,nominal
-60.60217,-32.66687,nominal
-60.60794,-32.66819,nominal
-60.61373,-32.66952,nominal
-60.61950,-32.67085,nominal
-60.62527,-32.67216,nominal
-60.63680,-32.67480,nominal
-60.64254,-32.67612,nominal
-60.64830,-32.67744,nominal
-60.61518,-32.66489,nominal
-60.62094,-32.66621,nominal
-60.62671,-32.66754,nominal
-60.63247,-32.66886,nominal
-60.28798,-33.25761,nominal
-60.28439,-33.25849,nominal
-60.47334,-32.76477,nominal
-60.46956,-32.76572,nominal
-60.47710,-32.76383,nominal
-60.46579,-32.76666,nominal
-60.48649,-32.76712,nominal
-60.48272,-32.76805,nominal
-60.47894,-32.76900,nominal
-60.47517,-32.76994,nominal
-60.47140,-32.77087,nominal
-60.48640,-32.77838,nominal
-60.49016,-32.77745,nominal
-60.48824,-32.78354,nominal
-60.47721,-32.75257,nominal
-60.48476,-32.75068,nominal
-60.48098,-32.75162,nominal
-60.46961,-32.76897,nominal
-60.48289,-32.76841,nominal
-60.47625,-32.76869,nominal
-60.48431,-32.79250,high
-60.49309,-32.79269,nominal
-60.48448,-32.78514,high
-60.47572,-32.78495,nominal
-60.49325,-32.78533,nominal
-60.47592,-32.77759,high
-60.48467,-32.77778,high
-60.46717,-32.77740,nominal
-60.49342,-32.77797,nominal
-60.48486,-32.77042,high
-60.47612,-32.77023,nominal
-60.49362,-32.77060,nominal
-60.48507,-32.76305,nominal
-60.47653,-32.75552,nominal
-60.48868,-32.78687,high
-60.49746,-32.78711,nominal
-60.47132,-32.77904,high
-60.48008,-32.77927,high
-60.48885,-32.77951,nominal
-60.48897,-32.77214,high
-60.47148,-32.77168,nominal
