Longitude,Latitude,Confidence
-60.77782,-32.55763,nominal
-60.50983,-33.06127,nominal
-60.51052,-33.06467,nominal
-60.58891,-33.00149,nominal
-60.58376,-33.00087,nominal
-60.58314,-33.00457,nominal
-60.50838,-33.06472,nominal
-60.50327,-33.06411,nominal
-60.50776,-33.06841,nominal
-60.57149,-32.70430,nominal
-60.56720,-32.70491,nominal
-60.59205,-32.71879,nominal
-60.59273,-32.72219,nominal
-60.58845,-32.72281,nominal
-60.58914,-32.72620,nominal
-60.56359,-32.70289,nominal
-60.56805,-32.70720,nominal
-60.56297,-32.70657,nominal
-60.59225,-32.71770,nominal
-60.59164,-32.72139,nominal
-60.59612,-32.72570,low
-60.59103,-32.72507,nominal
-60.59040,-32.72876,nominal
-60.59442,-32.72006,nominal
-60.59380,-32.72375,low
-60.59318,-32.72744,nominal
-60.57665,-32.73301,nominal
-60.28787,-33.25557,nominal
-60.28346,-33.25618,nominal
-60.27254,-33.12145,nominal
-60.26882,-33.12549,nominal
-60.34935,-33.16706,nominal
-60.35373,-33.16645,nominal
-60.35442,-33.16987,nominal
-60.35949,-33.17268,nominal
-60.29974,-33.24686,nominal
-60.42442,-33.01906,nominal
-60.42733,-33.02126,nominal
-60.35915,-33.08797,nominal
-60.35852,-33.09163,nominal
-60.27372,-33.12145,nominal
-60.28313,-33.12631,nominal
-60.27811,-33.12571,nominal
-60.28251,-33.12997,nominal
-60.27748,-33.12936,nominal
-60.26744,-33.12815,nominal
-60.35884,-33.16534,nominal
-60.35379,-33.16473,nominal
-60.34871,-33.16412,nominal
-60.34365,-33.16351,nominal
-60.35822,-33.16901,nominal
-60.35315,-33.16840,high
-60.36266,-33.17330,nominal
-60.35760,-33.17268,nominal
-60.34746,-33.17146,nominal
-60.32854,-33.19161,nominal
-60.32349,-33.19099,nominal
-60.32792,-33.19527,nominal
-60.36557,-32.79261,nominal
-60.27033,-32.87635,nominal
-60.33054,-32.91552,nominal
-60.46225,-32.90396,nominal
-60.46658,-32.90335,nominal
-60.37051,-32.79414,nominal
-60.36551,-32.79352,nominal
-60.36051,-32.79290,nominal
-60.36489,-32.79717,nominal
-60.35490,-32.79593,nominal
-60.35989,-32.79655,high
-60.25363,-32.79442,nominal
-60.36161,-32.79928,nominal
-60.35661,-32.79868,nominal
-60.25018,-32.79702,nominal
-60.28863,-32.80911,nominal
-60.28366,-32.80851,nominal
-60.28304,-32.81216,low
-60.29298,-32.81336,nominal
-60.29670,-32.82126,nominal
-60.29173,-32.82065,nominal
-60.45351,-32.86271,nominal
-60.45288,-32.86637,nominal
-60.44278,-32.86515,nominal
-60.43773,-32.86453,nominal
-60.44215,-32.86882,nominal
-60.43710,-32.86820,nominal
-60.43649,-32.87188,nominal
-60.46248,-32.90129,nominal
-60.44224,-32.89881,nominal
-60.27181,-32.87774,nominal
-60.26683,-32.87712,nominal
-60.46692,-32.90559,nominal
-60.46186,-32.90497,nominal
-60.26622,-32.88077,nominal
-60.46630,-32.90927,nominal
-60.46124,-32.90865,nominal
-60.45617,-32.90802,nominal
-60.26062,-32.88379,nominal
-60.26497,-32.88805,nominal
-60.25999,-32.88743,nominal
-60.38391,-32.98411,nominal
-60.37700,-32.99448,nominal
-60.37638,-32.99815,nominal
-60.24605,-33.25080,nominal
-60.15199,-33.36073,nominal
-60.14306,-33.36196,nominal
-60.16229,-33.36640,nominal
-60.15784,-33.36702,nominal
-60.16298,-33.36985,nominal
-60.15852,-33.37046,nominal
-60.14582,-33.37575,nominal
-60.24351,-33.25076,nominal
-60.14279,-33.27195,nominal
-60.14216,-33.27560,nominal
-60.13718,-33.27498,nominal
-60.15935,-33.36655,nominal
-60.18316,-33.37691,nominal
-60.14743,-33.37626,nominal
-60.04302,-33.36338,nominal
-60.04239,-33.36701,nominal
-60.08898,-33.14557,nominal
-60.08453,-33.14620,nominal
-60.08597,-33.14365,nominal
-60.09110,-33.14649,nominal
-60.09623,-33.14933,nominal
-60.09549,-33.19193,nominal
-60.09617,-33.19538,nominal
-60.19962,-33.18807,nominal
-60.20405,-33.18745,nominal
