Longitude,Latitude,Confidence
-60.79373,-33.46711,nominal
-60.79786,-33.46881,nominal
-60.79681,-33.47263,high
-60.58360,-32.73059,nominal
-60.58337,-32.72686,nominal
-60.57766,-32.72849,nominal
-60.58115,-32.72452,nominal
-60.57542,-32.72611,nominal
-60.57504,-32.72844,nominal
-60.57926,-32.72815,nominal
-60.58348,-32.72786,nominal
-60.57235,-32.73165,nominal
-60.57342,-32.72773,nominal
-60.57932,-32.72890,nominal
-60.58521,-32.73007,nominal
-60.57450,-32.72382,high
-60.58040,-32.72499,nominal
-60.58629,-32.72616,nominal
-60.57559,-32.71991,nominal
-60.58147,-32.72108,nominal
-60.57667,-32.71600,nominal
-60.58255,-32.71717,nominal
-60.68486,-32.70464,nominal
-60.68010,-32.69958,nominal
-60.74079,-32.51765,nominal
-60.28360,-33.25845,nominal
-60.26482,-33.22876,nominal
-60.26719,-33.23468,nominal
-60.26182,-33.23616,nominal
-60.25644,-33.23765,nominal
-60.25109,-33.23912,nominal
-60.26504,-33.23402,nominal
-60.25568,-33.24463,nominal
-60.26239,-33.23471,nominal
-60.25417,-33.24136,nominal
-60.25307,-33.24529,nominal
-60.38519,-33.00175,nominal
-60.37922,-33.00056,nominal
-60.35236,-33.08783,nominal
-60.34639,-33.08663,nominal
-60.34529,-33.09056,nominal
-60.32029,-33.19524,nominal
-60.29230,-32.82298,nominal
-60.29838,-32.82418,nominal
-60.29342,-32.81902,nominal
-60.29948,-32.82022,nominal
-60.25415,-32.79865,nominal
-60.25526,-32.79469,nominal
-60.25027,-32.78949,nominal
-60.25139,-32.78553,nominal
-60.36945,-32.99030,nominal
-60.38628,-32.99783,nominal
-60.38031,-32.99663,nominal
-60.42320,-32.89148,nominal
-60.46484,-32.89982,nominal
-60.42429,-32.88755,nominal
-60.43024,-32.88874,nominal
-60.42538,-32.88362,nominal
-60.43134,-32.88482,nominal
-60.30584,-32.83445,nominal
-60.29485,-32.82803,nominal
-60.45683,-32.86094,nominal
-60.29596,-32.82407,nominal
-60.29706,-32.82011,nominal
-60.30311,-32.82135,nominal
-60.29817,-32.81615,nominal
-60.25181,-32.79826,nominal
-60.25292,-32.79429,nominal
-60.14596,-33.37259,nominal
-60.14829,-33.37846,nominal
-60.15984,-33.36944,nominal
-60.14661,-33.37093,nominal
-60.11007,-33.16956,nominal
-60.10444,-33.18941,nominal
-60.10332,-33.19337,nominal
-60.00153,-33.17291,nominal
-60.00453,-33.17773,nominal
-60.00939,-33.19136,nominal
-60.24966,-33.24344,nominal
-60.24363,-33.24224,nominal
-60.00825,-33.19534,nominal
-60.00411,-33.19452,nominal
-60.24816,-33.24012,nominal
-60.24705,-33.24406,nominal
-60.00824,-33.19501,nominal
-60.00299,-33.19815,nominal
-60.22978,-33.07145,nominal
-60.15075,-33.14006,nominal
-60.11349,-32.87984,nominal
-60.09438,-32.89160,nominal
-60.11818,-32.89169,nominal
-60.12357,-32.89023,nominal
-60.09673,-32.89751,nominal
-60.12055,-32.89761,nominal
-60.11231,-32.87296,nominal
-60.10696,-32.87445,nominal
-60.11464,-32.87888,nominal
-60.11695,-32.88482,nominal
-60.09556,-32.89077,nominal
-60.12465,-32.88925,nominal
-60.11929,-32.89074,nominal
-60.11393,-32.89223,nominal
-60.09789,-32.89668,nominal
-60.12162,-32.89667,nominal
-60.11626,-32.89815,nominal
-60.11114,-32.87392,nominal
-60.24082,-32.80019,nominal
-60.11548,-32.89260,nominal
-60.11137,-32.89175,nominal
-60.09077,-32.88751,nominal
-60.11847,-32.89743,nominal
-60.11436,-32.89659,nominal
-60.11024,-32.89574,nominal
-60.08964,-32.89151,nominal
-60.08551,-32.89066,nominal
-60.09676,-32.89720,nominal
-60.09264,-32.89635,nominal
-60.06147,-32.89840,nominal
-60.06034,-32.90240,nominal
-60.05621,-32.90155,nominal
-60.05508,-32.90555,nominal
-60.06223,-32.91125,nominal
-60.10237,-32.92367,nominal
-60.22741,-32.83944,nominal
-60.22852,-32.83547,nominal
-60.23462,-32.83672,nominal
-60.22963,-32.83150,nominal
-60.23573,-32.83274,nominal
-60.24461,-32.80098,nominal
-60.09793,-32.87223,nominal
-60.10618,-32.87389,nominal
-60.11032,-32.87471,nominal
-60.11444,-32.87555,nominal
-60.11856,-32.87637,nominal
-60.12268,-32.87720,nominal
-60.09905,-32.86823,nominal
-60.10318,-32.86906,nominal
-60.10731,-32.86989,nominal
-60.11144,-32.87072,nominal
-60.11557,-32.87155,nominal
-60.11969,-32.87238,nominal
-60.11670,-32.86756,nominal
-60.05092,-32.95124,nominal
-60.19513,-32.86231,nominal
-60.19625,-32.85833,nominal
-60.11743,-32.88036,nominal
-60.11332,-32.87953,nominal
-60.10919,-32.87871,nominal
-60.11219,-32.88353,nominal
-60.11631,-32.88435,high
-60.11930,-32.88916,nominal
-60.11518,-32.88834,nominal
-60.11772,-32.88462,nominal
-60.11361,-32.88377,high
-60.11660,-32.88861,nominal
-60.11249,-32.88776,nominal
-60.11959,-32.89345,nominal
-60.10206,-32.87306,nominal
