Longitude,Latitude,Confidence
-60.58204,-33.00732,nominal
-60.28632,-33.25730,nominal
-60.28733,-33.13540,nominal
-60.29152,-33.13607,nominal
-60.29646,-33.13340,nominal
-60.29604,-33.13224,nominal
-60.32939,-32.91749,nominal
-60.33014,-32.91414,nominal
-60.30045,-32.89205,nominal
-60.30120,-32.88871,nominal
-60.30539,-32.88938,nominal
-60.30195,-32.88536,nominal
-60.30689,-32.88268,nominal
-60.31107,-32.88335,nominal
-60.31525,-32.88403,nominal
-60.30764,-32.87933,nominal
-60.31182,-32.88000,nominal
-60.29085,-32.83847,nominal
-60.27789,-32.75946,nominal
-60.27446,-32.75544,nominal
-60.27864,-32.75611,nominal
-60.27521,-32.75209,nominal
-60.27940,-32.75276,nominal
-60.29762,-32.74876,nominal
-60.14654,-33.37812,nominal
-60.13545,-33.36939,nominal
