Longitude,Latitude,Confidence
-60.79613,-32.68316,nominal
-60.69524,-32.98464,nominal
-60.28852,-33.25745,nominal
-60.28410,-33.25806,nominal
-60.28403,-33.25603,low
-60.26211,-33.20491,nominal
-60.29154,-33.03513,nominal
-60.29091,-33.03878,nominal
-60.29966,-33.04730,nominal
-60.29840,-33.05460,nominal
-60.29778,-33.05825,nominal
-60.29716,-33.06190,high
-60.38446,-32.90432,nominal
-60.29193,-32.86816,nominal
-60.27614,-32.85629,nominal
-60.28052,-32.85567,nominal
-60.28489,-32.85506,nominal
-60.27108,-32.85348,nominal
-60.28218,-32.84135,nominal
-60.28655,-32.84074,nominal
-60.38742,-32.75515,nominal
-60.39117,-32.76307,nominal
-60.28132,-32.75312,nominal
-60.30727,-32.77866,nominal
-60.30474,-32.77789,nominal
-60.30412,-32.78153,nominal
-60.29916,-32.78093,nominal
-60.29853,-32.78456,nominal
-60.29170,-32.79488,nominal
-60.33452,-32.84103,nominal
-60.32954,-32.84041,nominal
-60.32456,-32.83980,nominal
-60.28484,-32.83490,nominal
-60.32891,-32.84406,low
-60.32394,-32.84344,nominal
-60.28917,-32.83915,nominal
-60.28421,-32.83854,nominal
-60.27926,-32.83793,nominal
-60.31834,-32.84648,nominal
-60.29351,-32.84341,nominal
-60.28855,-32.84279,nominal
-60.28359,-32.84218,nominal
-60.27864,-32.84156,nominal
-60.34261,-32.85320,low
-60.33763,-32.85258,nominal
-60.34760,-32.85381,high
-60.29660,-32.85494,nominal
-60.40072,-32.87157,nominal
-60.29472,-32.86587,nominal
-60.28976,-32.86525,nominal
-60.31398,-32.87199,low
-60.29907,-32.87012,low
-60.29410,-32.86951,nominal
-60.29845,-32.87377,nominal
-60.28356,-32.87191,nominal
-60.27860,-32.87128,nominal
-60.29782,-32.87741,low
-60.28294,-32.87555,nominal
-60.27798,-32.87493,nominal
-60.30217,-32.88168,nominal
-60.28231,-32.87918,nominal
-60.28524,-32.87490,nominal
-60.27531,-32.87371,nominal
-60.28027,-32.87431,high
-60.30450,-32.88094,low
-60.29953,-32.88034,nominal
-60.28461,-32.87854,nominal
-60.27965,-32.87794,nominal
-60.29890,-32.88398,low
-60.38757,-32.90210,low
-60.38193,-32.90516,low
-60.39574,-32.91429,nominal
-60.33047,-32.73397,nominal
-60.33023,-32.73318,nominal
-60.32961,-32.73683,nominal
-60.14557,-33.37793,nominal
-60.14758,-33.37619,nominal
-60.16029,-33.37086,nominal
-60.14621,-33.36929,nominal
-60.15961,-33.36741,nominal
-60.14481,-33.36238,nominal
-60.15376,-33.36113,nominal
-60.15911,-33.36995,nominal
-60.14788,-33.37599,nominal
-60.23815,-33.22056,nominal
-60.02765,-33.09216,nominal
-60.00913,-33.09114,nominal
-60.01294,-33.08707,nominal
-60.00846,-33.08769,nominal
-60.03186,-33.06217,low
-60.04100,-33.06697,nominal
-60.03611,-33.06638,nominal
-60.03548,-33.06999,nominal
-60.03059,-33.06939,nominal
-60.02571,-33.06879,nominal
-60.06422,-33.07719,nominal
-60.02020,-33.07180,nominal
-60.02508,-33.07240,high
-60.02445,-33.07601,nominal
-60.01468,-33.07481,nominal
-60.02381,-33.07961,high
-60.01342,-33.08202,low
-60.03296,-33.08443,nominal
-60.06661,-33.09225,nominal
-60.03233,-33.08804,nominal
-60.01767,-33.08623,nominal
-60.01279,-33.08563,nominal
-60.00790,-33.08502,nominal
-60.06598,-33.09587,nominal
-60.03170,-33.09164,nominal
-60.02681,-33.09104,nominal
-60.02192,-33.09044,low
-60.01704,-33.08984,nominal
-60.01215,-33.08923,nominal
-60.02618,-33.09465,nominal
-60.01153,-33.09284,nominal
-60.00665,-33.09224,nominal
-60.03896,-33.10730,low
-60.02415,-33.13496,nominal
-60.23894,-33.22073,nominal
-60.24232,-33.05512,nominal
-60.24170,-33.05877,nominal
-60.14270,-33.04646,nominal
-60.14207,-33.05008,nominal
-60.13716,-33.04947,nominal
-60.04148,-33.05224,nominal
-60.04574,-33.05647,low
-60.04085,-33.05585,high
-60.04511,-33.06008,nominal
-60.04023,-33.05946,nominal
-60.03535,-33.05884,nominal
-60.03472,-33.06245,low
-60.04448,-33.06369,nominal
-60.03960,-33.06307,nominal
-60.04385,-33.06730,nominal
-60.03897,-33.06668,nominal
-60.03410,-33.06606,nominal
-60.04715,-33.06035,nominal
-60.04226,-33.05975,nominal
-60.03737,-33.05916,nominal
-60.03674,-33.06277,low
-60.04163,-33.06337,nominal
-60.19403,-32.99704,nominal
-60.24776,-32.81548,nominal
-60.23921,-32.96585,nominal
-60.24046,-32.95858,nominal
-60.24542,-32.95919,high
-60.23984,-32.96221,nominal
-60.24479,-32.96283,high
-60.24417,-32.96647,low
-60.24354,-32.97010,low
-60.23859,-32.96948,low
-60.24292,-32.97374,low
-60.23796,-32.97312,nominal
-60.24229,-32.97738,low
-60.23734,-32.97676,nominal
-60.23176,-32.97977,nominal
-60.20702,-32.97667,nominal
-60.24058,-32.97689,nominal
-60.23561,-32.97629,nominal
-60.23499,-32.97993,nominal
-60.20526,-32.97633,low
-60.21390,-32.98480,low
-60.20401,-32.98360,low
-60.20338,-32.98723,nominal
-60.19843,-32.98663,nominal
-60.19780,-32.99026,nominal
-60.19286,-32.98966,nominal
-60.19223,-32.99329,low
-60.19717,-32.99389,nominal
-60.19160,-32.99692,nominal
