Longitude,Latitude,Confidence
-60.67312,-32.60891,nominal
-60.28608,-33.25895,nominal
-60.36977,-33.02330,nominal
-60.37294,-33.02878,nominal
-60.36925,-33.02851,high
-60.36556,-33.02825,high
-60.41582,-33.04772,nominal
-60.31297,-33.21365,nominal
-60.38688,-32.84061,nominal
-60.21909,-33.12823,low
-60.22272,-33.12851,nominal
-60.22221,-33.13369,nominal
-60.21857,-33.13342,nominal
-60.21495,-33.13315,nominal
-60.21607,-33.12593,high
-60.20702,-33.13043,nominal
-60.21862,-33.13000,nominal
-60.21210,-33.12813,nominal
