Longitude,Latitude,Confidence
-60.75531,-32.83406,nominal
-60.75093,-32.83332,nominal
-60.58919,-33.00153,nominal
-60.53089,-33.05227,nominal
-60.53006,-33.05571,nominal
-60.52036,-33.05763,nominal
-60.51954,-33.06106,nominal
-60.52315,-33.06525,low
-60.51871,-33.06450,nominal
-60.52071,-33.06251,nominal
-60.64698,-32.80843,nominal
-60.60724,-32.80161,nominal
-60.63734,-32.81034,nominal
-60.54884,-32.79514,nominal
-60.63652,-32.81377,nominal
-60.60117,-32.80771,nominal
-60.60477,-32.81190,nominal
-60.60395,-32.81534,nominal
-60.59068,-32.81306,nominal
-60.58625,-32.81230,low
-60.60313,-32.81877,nominal
-60.58986,-32.81650,nominal
-60.58543,-32.81574,nominal
-60.55885,-32.81118,nominal
-60.54554,-32.80890,nominal
-60.60231,-32.82221,nominal
-60.58904,-32.81993,low
-60.58461,-32.81918,nominal
-60.54471,-32.81233,nominal
-60.61033,-32.82715,nominal
-60.58821,-32.82337,nominal
-60.58379,-32.82261,nominal
-60.56606,-32.81957,nominal
-60.56163,-32.81881,nominal
-60.54832,-32.81653,nominal
-60.60066,-32.82907,nominal
-60.58739,-32.82680,nominal
-60.54750,-32.81997,nominal
-60.56080,-32.82225,high
-60.61753,-32.83553,nominal
-60.60869,-32.83402,low
-60.56885,-32.82721,nominal
-60.60786,-32.83745,nominal
-60.56358,-32.82988,nominal
-60.60704,-32.84088,nominal
-60.61063,-32.84507,nominal
-60.60622,-32.84431,nominal
-60.60180,-32.84356,nominal
-60.59167,-32.99123,nominal
-60.59525,-32.99543,nominal
-60.61722,-32.81761,nominal
-60.67381,-32.60650,nominal
-60.66940,-32.60575,nominal
-60.67299,-32.60994,nominal
-60.57433,-32.61809,nominal
-60.39502,-33.00031,low
-60.38971,-33.00298,nominal
-60.28407,-33.07886,nominal
-60.26014,-33.09993,nominal
-60.25113,-33.09837,nominal
-60.25563,-33.09916,high
-60.26043,-33.11800,nominal
-60.25142,-33.11644,nominal
-60.25958,-33.12146,nominal
-60.25874,-33.12492,nominal
-60.26241,-33.12915,nominal
-60.25790,-33.12837,nominal
-60.25964,-33.12598,nominal
-60.25880,-33.12944,nominal
-60.26078,-33.14060,nominal
-60.25627,-33.13981,nominal
-60.25176,-33.13902,nominal
-60.36958,-33.17397,nominal
-60.36512,-33.17319,nominal
-60.36064,-33.17242,nominal
-60.35394,-33.19998,nominal
-60.29834,-32.75172,nominal
-60.29382,-32.75093,nominal
-60.29298,-32.75440,nominal
-60.37292,-32.81152,low
-60.37208,-32.81498,nominal
-60.40263,-32.82383,low
-60.39816,-32.82306,nominal
-60.39367,-32.82228,low
-60.39466,-32.82300,nominal
-60.38434,-32.84640,nominal
-60.37090,-32.84405,nominal
-60.36192,-32.84248,nominal
-60.37454,-32.84829,nominal
-60.31164,-32.83730,nominal
-60.28912,-32.83336,nominal
-60.38350,-32.84985,high
-60.37006,-32.84751,high
-60.38267,-32.85331,nominal
-60.36922,-32.85096,nominal
-60.31531,-32.84155,nominal
-60.31081,-32.84077,nominal
-60.37736,-32.85598,nominal
-60.30913,-32.84769,nominal
-60.31363,-32.84847,high
-60.43832,-32.87376,nominal
-60.30829,-32.85115,nominal
-60.31279,-32.85193,high
-60.43748,-32.87720,low
-60.35691,-32.86322,nominal
-60.31195,-32.85540,nominal
-60.43664,-32.88065,nominal
-60.35607,-32.86668,nominal
-60.35158,-32.86590,nominal
-60.34259,-32.86434,nominal
-60.35522,-32.87014,nominal
-60.35074,-32.86935,nominal
-60.35355,-32.87705,nominal
-60.44504,-32.90364,nominal
-60.31957,-32.88197,nominal
-60.47543,-32.91246,nominal
-60.47097,-32.91170,nominal
-60.46652,-32.91093,nominal
-60.45760,-32.90939,nominal
-60.45314,-32.90863,nominal
-60.32323,-32.88620,nominal
-60.49240,-32.91896,nominal
-60.47459,-32.91590,nominal
-60.47014,-32.91514,nominal
-60.46568,-32.91438,low
-60.45676,-32.91284,nominal
-60.45230,-32.91207,nominal
-60.41657,-32.90592,nominal
-60.41211,-32.90516,nominal
-60.49158,-32.92241,nominal
-60.48712,-32.92164,nominal
-60.45147,-32.91552,nominal
-60.42467,-32.91091,nominal
-60.41127,-32.90860,nominal
-60.45510,-32.91973,nominal
-60.45065,-32.91896,nominal
-60.44618,-32.91820,nominal
-60.44172,-32.91743,nominal
-60.43725,-32.91666,nominal
-60.42831,-32.91513,nominal
-60.42384,-32.91436,nominal
-60.41938,-32.91359,low
-60.41043,-32.91205,nominal
-60.49437,-32.93005,nominal
-60.48992,-32.92929,nominal
-60.44534,-32.92164,nominal
-60.44088,-32.92088,nominal
-60.43642,-32.92011,nominal
-60.42747,-32.91857,nominal
-60.42301,-32.91780,nominal
-60.41854,-32.91703,nominal
-60.42664,-32.92202,low
-60.48909,-32.93273,nominal
-60.47128,-32.92967,nominal
-60.45344,-32.92662,nominal
-60.44451,-32.92509,nominal
-60.44005,-32.92432,nominal
-60.48826,-32.93617,nominal
-60.47490,-32.93388,nominal
-60.45260,-32.93006,nominal
-60.42135,-32.92470,nominal
-60.42582,-32.92546,high
-60.47407,-32.93732,nominal
-60.46516,-32.93580,nominal
-60.47769,-32.94153,nominal
-60.47324,-32.94077,nominal
-60.46432,-32.93924,nominal
-60.47158,-32.94765,nominal
-60.47329,-32.94568,nominal
-60.47245,-32.94912,nominal
-60.27601,-32.95084,nominal
-60.38661,-32.97729,nominal
-60.38577,-32.98074,nominal
-60.38494,-32.98419,nominal
-60.38858,-32.98841,nominal
-60.38411,-32.98764,nominal
-60.38774,-32.99186,nominal
-60.38326,-32.99109,nominal
-60.39586,-32.99686,nominal
-60.39138,-32.99608,nominal
-60.39054,-32.99953,nominal
-60.33826,-32.72259,nominal
-60.33742,-32.72605,nominal
-60.33659,-32.72952,nominal
-60.30002,-32.74479,low
-60.29551,-32.74400,nominal
-60.29100,-32.74321,nominal
-60.30368,-32.74904,nominal
-60.29918,-32.74825,nominal
-60.29467,-32.74746,nominal
-60.29016,-32.74668,nominal
-60.15984,-33.36940,nominal
-60.19293,-33.06660,nominal
-60.19662,-33.07086,nominal
-60.19577,-33.07433,low
-60.19860,-33.08205,nominal
-60.18700,-33.09087,nominal
-60.19550,-33.11401,nominal
-60.19097,-33.11323,nominal
-60.19194,-33.11406,nominal
-60.24107,-33.14436,nominal
-60.23656,-33.14357,nominal
-60.24023,-33.14781,nominal
-60.23571,-33.14703,nominal
-60.23938,-33.15127,nominal
-60.23487,-33.15048,nominal
-60.23402,-33.15394,nominal
-60.07614,-33.18061,nominal
-60.07442,-33.18755,nominal
-60.07357,-33.19103,nominal
-60.08183,-33.19609,nominal
-60.07641,-33.19877,nominal
-60.07185,-33.19798,low
-60.23143,-32.79432,nominal
-60.23058,-32.79779,nominal
-60.22606,-32.79701,nominal
-60.22810,-32.79369,nominal
-60.23178,-32.79796,nominal
-60.22725,-32.79716,nominal
-60.21650,-32.80251,nominal
-60.21197,-32.80171,nominal
-60.21566,-32.80598,nominal
-60.21112,-32.80518,nominal
-60.21028,-32.80865,nominal
-60.20943,-32.81213,nominal
-60.19873,-32.87543,nominal
-60.19418,-32.87464,nominal
-60.19334,-32.87811,nominal
-60.19248,-32.88158,nominal
-60.19703,-32.88237,high
-60.19163,-32.88506,nominal
-60.15691,-32.89735,nominal
-60.15236,-32.89655,nominal
-60.15151,-32.90002,nominal
-60.16714,-32.91366,nominal
-60.20176,-32.98487,nominal
