Longitude,Latitude,Confidence
-60.76528,-33.04854,nominal
-60.67385,-32.79689,nominal
-60.67215,-32.79550,nominal
-60.56145,-32.70434,nominal
-60.55720,-32.70522,nominal
-60.60126,-32.54884,nominal
-60.55784,-32.70327,nominal
-60.56670,-32.70961,high
-60.56772,-32.70943,high
-60.56308,-32.70917,high
-60.62728,-32.73149,nominal
-60.55629,-32.70544,nominal
-60.63061,-32.73161,nominal
-60.55417,-32.70459,nominal
-60.28835,-33.25735,nominal
-60.41311,-33.04323,nominal
-60.41263,-33.04896,low
-60.40803,-33.04870,low
-60.40343,-33.04843,nominal
-60.40297,-33.05416,nominal
-60.40454,-33.05454,high
-60.39927,-33.05310,nominal
-60.40675,-33.04863,high
-60.40148,-33.04719,nominal
-60.41420,-33.04416,high
-60.37014,-32.81292,nominal
-60.38839,-32.83283,nominal
-60.38384,-32.83257,nominal
-60.35155,-32.83641,nominal
-60.45105,-32.85376,low
-60.45060,-32.85949,high
-60.35025,-32.83783,high
-60.45588,-32.85358,nominal
-60.30423,-32.73597,nominal
-60.48134,-32.73312,nominal
-60.48592,-32.73342,high
-60.48669,-32.73373,nominal
-60.48211,-32.73346,high
-60.48623,-32.73947,high
-60.48165,-32.73920,high
-60.30392,-32.73442,nominal
-60.48073,-32.73689,high
-60.16318,-33.36806,nominal
-60.15122,-33.37053,nominal
-60.14641,-33.37566,nominal
-60.15798,-33.12317,nominal
-60.15924,-33.12443,nominal
-60.19220,-33.07019,nominal
-60.15660,-33.12384,nominal
-60.19285,-33.06887,nominal
