Longitude,Latitude,Confidence
-60.95436,-33.27119,low
-60.78369,-33.13405,nominal
-60.55801,-33.01274,nominal
-60.56283,-33.01211,nominal
-60.55734,-33.00915,nominal
-60.55185,-33.00619,nominal
-60.55668,-33.00556,nominal
-60.55119,-33.00260,nominal
-60.55602,-33.00197,nominal
-60.55466,-33.00780,nominal
-60.54953,-33.01068,nominal
-60.55401,-33.01127,high
-60.55337,-33.01474,low
-60.54888,-33.01414,low
-60.55786,-33.01534,nominal
-60.55722,-33.01880,low
-60.55273,-33.01821,nominal
-60.53148,-33.05803,nominal
-60.69536,-32.98379,nominal
-60.57779,-32.60267,nominal
-60.28468,-33.25884,nominal
-60.28402,-33.25520,nominal
-60.26831,-33.26383,nominal
-60.25068,-33.19292,nominal
-60.25003,-33.18927,nominal
-60.26237,-33.17278,nominal
-60.26171,-33.16914,nominal
-60.25108,-33.16678,nominal
-60.25606,-33.16615,nominal
-60.26105,-33.16551,nominal
-60.26039,-33.16187,nominal
-60.33953,-33.12205,nominal
-60.34381,-33.11779,nominal
-60.34744,-33.10992,nominal
-60.35732,-33.10866,nominal
-60.31084,-33.10340,nominal
-60.31017,-33.09978,nominal
-60.30455,-33.09677,nominal
-60.30951,-33.09615,nominal
-60.30389,-33.09314,nominal
-60.30324,-33.08951,nominal
-60.30754,-33.08525,nominal
-60.29266,-33.08711,nominal
-60.30258,-33.08587,nominal
-60.29128,-33.08808,nominal
-60.29623,-33.08744,nominal
-60.30613,-33.08616,nominal
-60.30118,-33.08680,nominal
-60.29557,-33.08381,nominal
-60.32953,-33.07569,nominal
-60.32394,-33.07271,nominal
-60.32888,-33.07207,nominal
-60.32822,-33.06844,nominal
-60.26039,-33.18013,nominal
-60.25974,-33.18358,nominal
-60.25531,-33.18298,nominal
-60.25087,-33.18239,nominal
-60.25400,-33.18987,nominal
-60.25334,-33.19331,nominal
-60.25025,-33.00237,nominal
-60.40593,-33.07413,nominal
-60.32968,-33.06752,nominal
-60.32525,-33.06693,nominal
-60.32903,-33.07096,nominal
-60.32459,-33.07037,low
-60.32016,-33.06978,nominal
-60.31573,-33.06919,low
-60.32838,-33.07441,nominal
-60.31951,-33.07323,low
-60.33660,-33.07905,nominal
-60.32773,-33.07786,nominal
-60.33595,-33.08250,nominal
-60.33151,-33.08190,nominal
-60.32264,-33.08071,nominal
-60.30803,-33.08582,nominal
-60.29409,-33.08748,nominal
-60.28966,-33.08689,nominal
-60.34666,-33.09808,nominal
-60.28016,-33.08913,nominal
-60.28901,-33.09033,high
-60.28458,-33.08973,high
-60.28835,-33.09377,low
-60.27951,-33.09258,low
-60.34600,-33.10152,nominal
-60.30607,-33.09616,low
-60.28392,-33.09317,high
-60.34091,-33.10438,nominal
-60.33202,-33.10318,nominal
-60.30985,-33.10020,nominal
-60.28770,-33.09721,high
-60.31363,-33.10424,nominal
-60.30920,-33.10365,nominal
-60.30476,-33.10305,low
-60.30033,-33.10245,low
-60.29147,-33.10125,nominal
-60.28705,-33.10066,nominal
-60.34850,-33.11247,nominal
-60.30855,-33.10709,nominal
-60.30412,-33.10649,nominal
-60.29525,-33.10530,nominal
-60.34784,-33.11592,nominal
-60.34275,-33.11877,nominal
-60.34209,-33.12222,nominal
-60.33765,-33.12162,nominal
-60.33321,-33.12103,nominal
-60.26809,-33.16351,nominal
-60.26744,-33.16695,nominal
-60.27121,-33.17099,low
-60.26678,-33.17040,nominal
-60.26612,-33.17384,nominal
-60.26169,-33.17325,nominal
-60.31211,-32.76017,nominal
-60.31584,-32.76420,nominal
-60.31146,-32.76360,nominal
-60.30707,-32.76301,nominal
-60.30641,-32.76645,nominal
-60.30202,-32.76585,nominal
-60.31080,-32.76704,high
-60.29308,-32.78931,nominal
-60.29242,-32.79275,nominal
-60.25997,-32.84999,nominal
-60.28143,-32.95721,nominal
-60.27702,-32.95662,nominal
-60.27637,-32.96006,nominal
-60.27506,-32.96693,nominal
-60.27066,-32.96634,nominal
-60.27441,-32.97037,nominal
-60.27375,-32.97381,nominal
-60.26935,-32.97322,nominal
-60.26870,-32.97665,nominal
