Longitude,Latitude,Confidence
-60.88458,-33.28859,nominal
-60.79040,-32.57753,nominal
-60.54776,-33.00974,nominal
-60.54692,-33.00375,nominal
-60.54243,-33.00315,nominal
-60.53795,-33.00255,high
-60.54115,-33.01009,nominal
-60.53665,-33.00949,nominal
-60.54379,-32.98820,nominal
-60.54332,-32.99439,nominal
-60.54267,-32.99080,nominal
-60.53717,-32.98785,nominal
-60.54200,-32.98722,nominal
-60.54135,-32.98363,nominal
-60.69706,-32.99156,nominal
-60.52772,-32.98341,nominal
-60.54053,-32.98867,nominal
-60.53989,-32.99214,nominal
-60.53540,-32.99155,nominal
-60.54373,-32.99621,nominal
-60.53925,-32.99561,nominal
-60.54308,-32.99968,nominal
-60.53860,-32.99908,nominal
-60.60884,-32.61244,nominal
-60.68446,-32.60246,nominal
-60.60344,-32.60950,nominal
-60.69726,-32.59349,nominal
-60.63923,-32.61938,nominal
-60.68578,-32.60957,nominal
-60.63858,-32.61582,nominal
-60.64330,-32.61519,nominal
-60.64265,-32.61163,nominal
-60.68511,-32.60602,nominal
-60.61424,-32.61538,nominal
-60.61898,-32.61475,nominal
-60.63791,-32.61226,nominal
-60.60410,-32.61306,nominal
-60.68916,-32.60184,nominal
-60.61929,-32.60810,nominal
-60.61483,-32.60750,nominal
-60.64544,-32.61518,nominal
-60.63651,-32.61398,nominal
-60.61865,-32.61157,nominal
-60.61419,-32.61097,nominal
-60.60528,-32.60976,nominal
-60.60083,-32.60916,nominal
-60.64097,-32.61458,high
-60.63586,-32.61744,nominal
-60.60018,-32.61263,nominal
-60.69532,-32.59340,nominal
-60.69084,-32.59280,nominal
-60.68314,-32.60957,nominal
-60.68251,-32.61305,nominal
-60.64608,-32.61171,nominal
-60.64162,-32.61111,nominal
-60.63715,-32.61050,nominal
-60.28098,-33.25816,nominal
-60.28599,-33.25753,nominal
-60.28282,-33.28392,nominal
-60.31694,-33.21656,nominal
-60.34107,-33.15408,nominal
-60.33715,-32.98443,nominal
-60.34206,-32.98380,nominal
-60.38844,-32.96302,nominal
-60.41772,-32.95924,nominal
-60.41706,-32.95564,nominal
-60.37113,-32.95047,nominal
-60.38091,-32.94921,nominal
-60.38580,-32.94858,nominal
-60.38026,-32.94560,nominal
-60.38515,-32.94497,nominal
