Longitude,Latitude,Confidence
-60.59961,-32.80318,nominal
-60.60030,-32.80658,nominal
-60.60098,-32.80776,nominal
-60.59649,-32.80344,nominal
-60.60160,-32.80407,nominal
-60.59772,-32.79605,nominal
-60.60283,-32.79668,nominal
-60.59834,-32.79236,nominal
-60.60345,-32.79298,nominal
-60.28466,-33.25443,nominal
-60.28535,-33.25786,nominal
-60.39189,-33.00631,nominal
-60.39258,-33.00972,nominal
-60.38822,-33.01034,nominal
-60.38890,-33.01376,nominal
-60.39326,-33.01314,nominal
-60.38959,-33.01717,nominal
-60.25380,-33.11553,nominal
-60.37958,-33.02652,nominal
-60.38589,-33.01979,nominal
-60.39095,-33.02040,nominal
-60.38652,-33.01612,nominal
-60.38209,-33.01185,nominal
-60.38714,-33.01245,nominal
-60.38776,-33.00879,nominal
-60.39282,-33.00939,low
-60.40481,-32.99959,nominal
-60.40543,-32.99592,nominal
-60.40784,-32.99806,nominal
-60.40847,-32.99439,nominal
-60.40403,-32.99010,nominal
-60.40466,-32.98643,nominal
-60.35969,-32.84370,nominal
-60.36533,-32.84066,nominal
-60.37093,-32.80775,nominal
-60.15266,-33.35897,nominal
-60.14372,-33.36020,nominal
-60.15582,-33.36192,nominal
