Longitude,Latitude,Confidence
-60.80984,-33.43451,nominal
-60.72418,-33.16265,nominal
-60.28724,-33.25714,nominal
-60.15201,-33.35961,nominal
-60.14605,-33.36081,nominal
-60.16021,-33.36624,nominal
-60.16134,-33.37015,nominal
-60.15342,-33.36150,nominal
-60.14747,-33.36272,nominal
-60.16161,-33.36808,nominal
-60.14491,-33.37568,nominal
-60.19511,-33.28314,high
-60.16204,-33.36831,low
-60.19071,-33.28212,nominal
-60.19161,-33.28966,nominal
-60.19390,-33.28372,nominal
-60.16263,-33.00113,nominal
-60.15717,-32.99962,low
