Longitude,Latitude,Confidence
-60.67583,-32.69871,nominal
-60.28328,-33.25681,nominal
-60.28778,-33.25652,nominal
-60.27427,-33.20218,nominal
-60.27515,-33.20126,nominal
-60.26974,-33.20277,nominal
-60.27212,-33.20868,nominal
-60.26934,-33.20634,nominal
-60.27380,-33.20607,nominal
-60.26877,-33.20067,nominal
-60.26774,-33.20423,nominal
-60.27222,-33.20394,nominal
-60.25377,-33.20602,nominal
-60.25982,-33.20723,nominal
-60.26698,-33.20450,nominal
-60.27302,-33.20571,nominal
-60.41042,-33.16697,nominal
-60.41151,-33.16305,nominal
-60.41746,-33.16425,nominal
-60.41854,-33.16034,nominal
-60.43149,-33.15883,nominal
-60.41310,-33.16600,nominal
-60.42015,-33.16326,nominal
-60.27358,-33.07590,nominal
-60.29776,-33.08078,nominal
-60.27468,-33.07195,nominal
-60.29887,-33.07683,nominal
-60.27580,-33.06799,nominal
-60.29393,-33.07166,nominal
-60.27690,-33.06404,nominal
-60.28295,-33.06526,nominal
-60.29504,-33.06771,nominal
-60.28406,-33.06131,nominal
-60.27861,-33.03514,nominal
-60.29071,-33.03761,nominal
-60.27742,-32.87447,high
-60.28285,-32.87295,nominal
-60.27588,-32.87369,nominal
-60.27430,-32.85674,nominal
-60.27874,-32.85645,nominal
-60.29291,-32.79785,low
-60.28680,-32.79663,nominal
-60.27958,-32.79939,nominal
-60.27847,-32.80336,low
-60.29189,-32.79817,low
-60.28580,-32.79692,nominal
-60.27860,-32.79964,nominal
-60.27750,-32.80361,nominal
-60.43610,-32.85266,nominal
-60.37276,-32.85232,nominal
-60.33048,-32.84375,nominal
-60.32443,-32.84253,nominal
-60.32332,-32.84649,low
-60.36563,-32.85505,nominal
-60.32938,-32.84771,low
-60.31726,-32.84526,nominal
-60.36454,-32.85900,nominal
-60.35850,-32.85778,nominal
-60.32827,-32.85167,low
-60.32222,-32.85044,nominal
-60.31616,-32.84921,nominal
-60.27969,-32.84182,nominal
-60.26749,-32.83935,nominal
-60.34642,-32.85534,high
-60.34037,-32.85411,high
-60.27359,-32.84059,high
-60.35740,-32.86173,nominal
-60.35136,-32.86051,nominal
-60.34531,-32.85929,nominal
-60.33321,-32.85685,nominal
-60.32111,-32.85440,nominal
-60.30899,-32.85194,nominal
-60.27858,-32.84579,nominal
-60.33926,-32.85807,high
-60.39244,-32.87297,nominal
-60.35025,-32.86446,nominal
-60.34421,-32.86324,nominal
-60.33211,-32.86080,nominal
-60.32000,-32.85836,nominal
-60.30179,-32.85468,nominal
-60.28355,-32.85099,nominal
-60.33817,-32.86202,high
-60.31395,-32.85713,high
-60.40935,-32.88053,nominal
-60.39133,-32.87691,nominal
-60.34311,-32.86720,nominal
-60.33100,-32.86476,nominal
-60.31890,-32.86232,nominal
-60.28853,-32.85619,nominal
-60.28244,-32.85495,nominal
-60.33706,-32.86598,high
-60.31282,-32.86109,high
-60.32384,-32.86750,nominal
-60.31778,-32.86627,nominal
-60.25694,-32.85399,nominal
-60.25082,-32.85276,nominal
-60.40115,-32.88720,nominal
-60.32879,-32.87267,nominal
-60.28022,-32.86288,nominal
-60.27910,-32.86685,nominal
-60.25471,-32.86193,nominal
-60.27688,-32.87478,nominal
-60.37269,-32.89816,nominal
-60.31176,-32.73038,low
-60.30567,-32.72914,low
-60.32282,-32.73682,nominal
-60.26560,-32.73781,nominal
-60.15494,-33.35791,nominal
-60.14436,-33.37536,nominal
-60.14898,-33.37508,nominal
-60.14843,-33.36936,nominal
-60.15761,-33.36880,nominal
-60.16216,-33.36852,nominal
-60.14425,-33.37762,nominal
-60.14647,-33.36971,nominal
-60.02002,-33.10233,nominal
-60.02236,-33.10818,nominal
-60.01583,-33.11071,nominal
-60.01996,-33.10470,nominal
-60.01530,-33.10497,high
-60.01281,-33.11097,nominal
-60.01744,-33.11068,nominal
-60.01228,-33.10523,nominal
-60.02157,-33.10464,nominal
-60.01693,-33.10493,high
-60.04098,-33.13789,nominal
-60.04511,-33.13873,nominal
-60.02555,-33.13052,high
-60.02141,-33.12967,nominal
-60.02969,-33.13136,nominal
-60.02669,-33.12652,nominal
-60.03083,-33.12737,nominal
-60.03498,-33.12821,nominal
-60.00407,-33.11343,nominal
-60.02481,-33.11768,nominal
-60.02896,-33.11853,nominal
-60.00521,-33.10943,nominal
-60.02180,-33.11283,nominal
-60.00634,-33.10543,high
-60.00219,-33.10457,nominal
-60.01049,-33.10627,nominal
-60.01464,-33.10713,nominal
-60.02295,-33.10883,nominal
-60.02709,-33.10968,nominal
-60.03123,-33.11053,low
-60.03537,-33.11139,low
-60.01879,-33.10798,low
-60.02408,-33.10484,high
-60.01994,-33.10398,nominal
-60.02822,-33.10569,nominal
-60.03236,-33.10653,nominal
-60.03650,-33.10738,nominal
-60.04064,-33.10823,low
-60.05718,-33.11163,nominal
-60.00332,-33.10057,low
-60.01693,-33.09913,high
-60.02107,-33.09998,nominal
-60.02521,-33.10083,nominal
-60.02936,-33.10168,nominal
-60.04177,-33.10424,nominal
-60.05830,-33.10764,nominal
-60.01276,-33.09827,low
-60.01390,-33.09427,high
-60.01805,-33.09512,nominal
-60.02634,-33.09684,nominal
-60.03049,-33.09769,nominal
-60.02221,-33.09599,low
-60.03162,-33.09369,high
-60.01920,-33.09113,nominal
-60.02334,-33.09198,nominal
-60.03576,-33.09454,nominal
-60.04404,-33.09625,nominal
-60.04818,-33.09710,nominal
-60.06057,-33.09966,nominal
-60.02861,-33.08883,high
-60.03276,-33.08969,nominal
-60.03088,-33.08084,high
-60.03502,-33.08169,nominal
-60.03201,-33.07684,nominal
-60.03616,-33.07769,nominal
-60.08159,-33.08710,nominal
-60.03064,-33.08166,high
-60.03479,-33.08249,nominal
-60.03178,-33.07766,high
-60.03593,-33.07850,nominal
-60.08148,-33.08763,nominal
-60.03292,-33.07367,nominal
-60.03708,-33.07450,nominal
-60.04123,-33.07533,nominal
-60.03822,-33.07050,high
-60.04651,-33.07217,high
-60.03407,-33.06966,nominal
-60.13918,-33.05293,nominal
-60.13620,-33.04811,nominal
-60.24161,-33.05271,nominal
-60.18239,-32.91426,nominal
-60.17195,-32.92056,nominal
-60.22718,-32.97378,low
-60.23217,-32.97897,nominal
-60.21995,-32.97652,nominal
-60.21883,-32.98049,nominal
-60.20659,-32.97803,nominal
-60.20547,-32.98200,nominal
-60.21659,-32.98843,nominal
-60.21047,-32.98720,nominal
-60.20435,-32.98597,nominal
-60.20323,-32.98994,nominal
-60.19710,-32.98872,nominal
-60.20823,-32.99514,nominal
-60.20211,-32.99392,nominal
-60.20013,-32.99390,high
-60.20625,-32.99516,nominal
-60.24139,-32.81723,nominal
-60.24971,-32.85673,nominal
-60.18528,-32.84370,nominal
-60.24859,-32.86070,nominal
-60.15834,-32.84669,nominal
-60.16957,-32.85317,nominal
-60.16845,-32.85716,nominal
-60.16434,-32.85633,nominal
