Longitude,Latitude,Confidence
-60.54119,-32.93327,nominal
-60.54131,-32.93251,high
-60.57795,-32.99143,nominal
-60.53109,-32.94975,high
-60.52476,-32.94791,nominal
-60.52723,-32.94157,high
-60.52971,-32.93523,nominal
-60.54235,-32.93891,low
-60.53850,-32.93074,high
-60.52960,-32.95062,high
-60.53595,-32.95242,nominal
-60.53210,-32.94429,high
-60.53460,-32.93796,nominal
-60.54095,-32.93976,low
-60.53709,-32.93163,high
-60.54345,-32.93343,nominal
-60.67969,-32.85307,nominal
-60.28373,-33.25552,nominal
-60.28472,-33.25919,nominal
-60.28565,-33.25556,nominal
-60.30597,-33.17335,nominal
-60.30652,-33.24162,nominal
-60.30551,-33.24121,nominal
-60.35296,-32.76129,nominal
-60.36024,-32.76769,nominal
-60.34679,-32.94594,nominal
-60.35863,-32.75168,nominal
-60.35031,-32.76155,nominal
-60.35395,-32.76182,high
-60.36074,-32.76756,nominal
-60.35708,-32.76729,high
-60.36022,-32.77276,nominal
-60.35658,-32.77250,nominal
-60.36284,-32.78344,nominal
-60.33683,-32.78674,nominal
-60.32543,-32.79111,nominal
-60.32178,-32.79084,nominal
-60.31454,-32.79030,nominal
-60.33270,-32.79167,high
-60.32906,-32.79139,high
-60.31816,-32.79057,high
-60.31403,-32.79549,low
-60.31765,-32.79576,nominal
-60.31040,-32.79522,nominal
-60.32853,-32.79659,high
-60.32128,-32.79604,high
-60.31715,-32.80096,low
-60.31353,-32.80068,nominal
-60.30989,-32.80041,nominal
-60.30939,-32.80559,nominal
-60.31301,-32.80587,high
-60.30851,-32.80592,nominal
-60.31214,-32.80618,high
-60.27747,-32.82462,nominal
-60.28056,-32.83006,nominal
-60.34898,-32.95079,nominal
-60.34531,-32.95052,high
-60.34846,-32.95599,nominal
-60.34480,-32.95573,high
-60.34114,-32.95547,high
-60.34795,-32.96120,nominal
-60.34062,-32.96068,nominal
-60.34428,-32.96094,high
-60.33696,-32.96041,high
-60.34010,-32.96589,low
-60.34377,-32.96615,high
-60.33645,-32.96563,high
-60.33593,-32.97083,low
-60.33959,-32.97110,nominal
-60.33228,-32.97057,nominal
-60.33909,-32.97630,low
-60.33542,-32.97604,low
-60.34274,-32.97657,nominal
-60.33176,-32.97577,nominal
-60.38311,-32.97950,high
-60.33858,-32.98151,low
-60.34223,-32.98178,nominal
-60.33125,-32.98098,nominal
-60.33491,-32.98125,high
-60.33805,-32.98672,nominal
-60.33073,-32.98618,nominal
-60.33439,-32.98645,high
-60.32683,-32.99719,low
-60.32937,-32.99081,high
-60.32287,-32.98896,nominal
-60.33190,-32.98443,nominal
-60.32795,-32.97619,nominal
-60.33048,-32.96980,low
-60.33950,-32.96528,nominal
-60.33302,-32.96341,low
-60.34202,-32.95889,nominal
-60.33554,-32.95703,low
-60.34455,-32.95251,high
-60.31067,-32.79553,high
-60.31721,-32.79744,high
-60.31319,-32.78910,nominal
-60.31974,-32.79102,nominal
-60.32627,-32.79292,nominal
-60.36239,-32.77486,nominal
-60.35188,-32.76464,nominal
-60.35438,-32.75822,nominal
-60.31567,-32.79365,high
-60.30910,-32.79177,nominal
-60.32224,-32.79552,nominal
-60.31823,-32.78724,nominal
-60.32478,-32.78910,nominal
-60.35460,-32.76908,nominal
-60.35059,-32.76079,nominal
-60.15130,-33.36154,nominal
-60.14624,-33.36250,nominal
-60.15837,-33.36787,nominal
-60.16346,-33.36691,nominal
-60.13880,-33.36577,nominal
-60.16100,-33.36914,nominal
-60.14677,-33.37572,nominal
-60.16021,-33.36760,nominal
-60.04799,-33.16466,nominal
-60.11506,-33.10073,nominal
-60.08912,-33.10911,nominal
-60.12727,-33.12243,nominal
-60.00109,-33.11775,nominal
-60.12894,-33.11900,nominal
-60.12841,-33.12415,nominal
-60.02188,-33.11654,nominal
-60.01835,-33.11628,nominal
-60.00250,-33.11514,nominal
-60.07495,-33.12034,high
-60.07088,-33.12522,nominal
-60.02841,-33.12217,nominal
-60.02136,-33.12166,nominal
-60.07442,-33.12548,high
-60.03847,-33.12806,nominal
-60.03494,-33.12780,nominal
-60.03141,-33.12754,nominal
-60.02788,-33.12729,nominal
-60.12120,-33.15996,nominal
-60.05003,-33.15473,nominal
-60.04648,-33.15447,nominal
-60.04951,-33.15987,high
-60.05251,-33.16525,nominal
-60.04544,-33.16473,nominal
-60.04897,-33.16499,high
-60.05199,-33.17039,nominal
-60.04138,-33.16959,nominal
-60.04493,-33.16986,high
-60.04795,-33.17525,high
-60.04743,-33.18039,nominal
-60.04388,-33.18012,high
-60.06413,-33.19199,low
-60.01602,-33.20899,nominal
-60.01466,-33.21041,nominal
-60.00901,-33.21392,nominal
-60.01566,-33.21588,nominal
-60.00965,-33.21782,nominal
-60.01225,-33.21138,nominal
-60.07203,-33.22871,nominal
-60.05176,-33.18694,nominal
-60.04767,-33.17856,nominal
-60.04360,-33.17018,high
-60.05024,-33.17213,high
-60.04617,-33.16374,nominal
-60.01904,-33.11974,nominal
-60.02573,-33.12172,nominal
-60.03240,-33.12368,nominal
-60.07483,-33.12901,nominal
-60.05072,-33.16211,nominal
-60.02771,-33.12674,high
-60.07291,-33.12543,nominal
-60.23424,-32.82153,nominal
-60.23372,-32.82671,nominal
-60.05664,-32.94510,nominal
-60.03468,-32.94500,high
-60.01287,-32.92413,high
-60.01962,-32.92611,nominal
-60.01408,-32.92909,high
-60.01672,-32.92262,nominal
