Longitude,Latitude,Confidence
-60.28384,-33.25651,nominal
-60.28825,-33.25589,nominal
-60.28670,-33.25687,nominal
-60.38375,-33.00363,nominal
-60.27682,-32.76420,nominal
-60.27528,-32.76702,nominal
-60.28225,-32.75854,nominal
-60.28163,-32.76218,nominal
-60.27666,-32.76157,nominal
-60.33413,-32.91644,nominal
-60.33915,-32.91705,nominal
-60.33475,-32.91277,nominal
-60.27976,-32.77312,nominal
-60.27541,-32.76886,nominal
-60.28038,-32.76947,nominal
-60.27604,-32.76522,nominal
-60.14589,-33.37617,nominal
-60.15857,-33.37087,nominal
-60.16301,-33.37025,nominal
-60.15788,-33.36743,nominal
-60.16232,-33.36681,nominal
-60.14828,-33.36522,nominal
-60.14313,-33.36239,nominal
-60.15204,-33.36116,nominal
-60.15649,-33.36054,nominal
