Longitude,Latitude,Confidence
-60.62255,-32.87975,nominal
-60.62673,-32.88036,nominal
-60.61906,-32.87579,nominal
-60.62324,-32.87640,nominal
-60.62741,-32.87701,nominal
-60.62392,-32.87305,high
-60.62809,-32.87366,high
-60.61974,-32.87244,nominal
-60.63227,-32.87427,nominal
-60.62042,-32.86909,nominal
-60.62460,-32.86970,nominal
-60.62878,-32.87031,nominal
-60.62111,-32.86574,nominal
-60.62528,-32.86635,nominal
-60.62946,-32.86696,nominal
-60.63014,-32.86361,nominal
-60.60298,-32.84930,nominal
-60.60783,-32.84656,high
-60.60366,-32.84595,nominal
-60.61201,-32.84717,nominal
-60.61617,-32.84777,nominal
-60.65290,-32.81516,nominal
-60.65179,-32.81375,nominal
-60.65248,-32.81040,nominal
-60.66567,-32.80888,nominal
-60.27136,-33.26360,nominal
-60.25120,-33.25718,nominal
-60.25190,-33.25383,nominal
-60.25259,-33.25049,high
-60.26094,-33.25172,nominal
-60.26928,-33.23229,nominal
-60.27693,-33.19553,nominal
-60.27763,-33.19219,nominal
-60.29115,-33.18238,nominal
-60.28768,-33.17842,nominal
-60.29185,-33.17904,nominal
-60.28838,-33.17508,nominal
-60.29671,-33.17631,nominal
-60.30088,-33.17693,nominal
-60.30227,-33.17024,nominal
-60.29463,-33.16567,nominal
-60.29879,-33.16629,nominal
-60.31129,-33.16813,nominal
-60.25507,-33.14949,nominal
-60.25576,-33.14614,nominal
-60.35224,-33.09493,nominal
-60.35206,-33.09392,nominal
-60.33469,-33.05346,nominal
-60.33955,-33.05074,nominal
-60.34371,-33.05135,nominal
-60.34787,-33.05196,nominal
-60.35204,-33.05258,nominal
-60.34857,-33.04862,nominal
-60.35273,-33.04924,nominal
-60.35342,-33.04589,nominal
-60.27578,-33.02754,nominal
-60.35064,-33.03859,nominal
-60.35480,-33.03921,nominal
-60.35549,-33.03587,nominal
-60.26886,-33.01963,nominal
-60.35619,-33.03252,nominal
-60.36035,-33.03314,nominal
-60.37700,-33.03559,nominal
-60.38116,-33.03620,nominal
-60.37769,-33.03225,nominal
-60.38186,-33.03286,nominal
-60.29518,-33.01664,nominal
-60.30349,-33.01786,nominal
-60.25432,-33.00715,nominal
-60.30073,-33.01057,nominal
-60.29726,-33.00661,nominal
-60.30142,-33.00723,nominal
-60.29380,-33.00266,nominal
-60.29795,-33.00327,nominal
-60.30212,-33.00389,nominal
-60.30280,-33.00055,nominal
-60.30350,-32.99721,nominal
-60.29978,-32.97106,nominal
-60.31224,-32.97290,nominal
-60.29287,-32.96315,nominal
-60.29701,-32.96376,nominal
-60.28525,-32.95857,nominal
-60.38113,-32.82365,nominal
-60.26694,-32.75005,nominal
-60.27522,-32.75128,nominal
-60.27936,-32.75190,nominal
-60.25937,-32.74548,nominal
-60.28074,-32.74522,nominal
-60.33732,-32.73987,nominal
-60.34974,-32.74171,nominal
-60.25112,-32.72361,nominal
-60.33801,-32.73653,nominal
-60.34215,-32.73715,nominal
-60.25181,-32.72027,nominal
-60.30558,-32.72828,nominal
-60.34283,-32.73381,nominal
-60.34697,-32.73442,nominal
-60.25664,-32.71755,nominal
-60.34352,-32.73047,nominal
-60.29110,-32.71580,nominal
-60.30352,-32.71764,nominal
-60.30421,-32.71431,nominal
-60.30076,-32.71035,nominal
-60.30490,-32.71097,nominal
-60.29318,-32.70579,nominal
-60.30145,-32.70702,nominal
-60.30559,-32.70763,nominal
-60.30973,-32.70824,nominal
-60.28974,-32.70183,nominal
-60.29387,-32.70245,nominal
-60.29801,-32.70306,nominal
-60.30215,-32.70368,nominal
-60.31042,-32.70491,nominal
-60.31456,-32.70552,nominal
-60.14497,-33.37681,nominal
-60.15959,-33.36865,nominal
-60.24773,-33.25322,nominal
-60.22521,-33.16916,low
-60.22938,-33.16978,nominal
-60.23008,-33.16644,nominal
-60.23424,-33.16706,nominal
-60.23840,-33.16768,nominal
-60.22661,-33.16248,nominal
-60.23077,-33.16310,nominal
-60.22730,-33.15915,nominal
-60.23147,-33.15976,nominal
-60.24395,-33.16161,nominal
-60.22800,-33.15580,nominal
-60.23217,-33.15642,low
-60.23632,-33.15704,nominal
-60.20790,-33.14938,nominal
-60.22870,-33.15247,nominal
-60.00177,-33.09108,nominal
-60.00248,-33.08775,nominal
-60.00318,-33.08441,nominal
-60.00388,-33.08107,nominal
-60.00803,-33.08170,nominal
-60.06193,-33.08978,low
-60.00459,-33.07774,nominal
-60.00529,-33.07441,nominal
-60.10138,-33.04287,nominal
-60.10692,-33.03682,nominal
-60.15395,-33.03696,nominal
-60.11316,-33.02744,nominal
-60.15464,-33.03363,nominal
-60.15880,-33.03425,nominal
-60.15604,-33.02695,low
-60.16019,-33.02757,nominal
-60.23424,-33.02138,nominal
-60.24842,-33.24988,nominal
-60.15403,-32.99569,nominal
-60.15472,-32.99235,nominal
-60.15958,-32.98963,nominal
-60.15197,-32.98506,low
-60.14853,-32.98111,low
-60.15268,-32.98172,nominal
-60.16097,-32.98296,nominal
-60.14923,-32.97777,nominal
-60.16167,-32.97962,nominal
-60.14993,-32.97443,nominal
-60.17602,-32.94920,nominal
-60.18017,-32.94981,nominal
-60.17672,-32.94586,nominal
-60.18087,-32.94648,nominal
-60.19670,-32.84789,nominal
-60.20084,-32.84850,nominal
-60.18084,-32.84207,nominal
-60.19740,-32.84455,nominal
-60.20153,-32.84517,nominal
-60.20567,-32.84579,nominal
-60.19395,-32.84060,nominal
-60.19809,-32.84121,nominal
-60.20223,-32.84183,nominal
-60.20637,-32.84245,nominal
-60.19878,-32.83788,nominal
-60.20292,-32.83849,nominal
-60.20706,-32.83911,nominal
-60.21819,-32.78572,nominal
-60.22232,-32.78634,nominal
-60.21888,-32.78239,nominal
-60.22301,-32.78300,nominal
-60.22715,-32.78362,nominal
-60.21957,-32.77905,nominal
-60.22371,-32.77967,nominal
-60.22784,-32.78028,nominal
-60.22027,-32.77571,nominal
-60.22440,-32.77633,nominal
-60.22854,-32.77694,nominal
-60.22096,-32.77238,nominal
-60.22510,-32.77299,nominal
-60.22924,-32.77361,nominal
-60.22166,-32.76904,nominal
-60.22580,-32.76966,nominal
-60.22993,-32.77027,nominal
-60.22648,-32.76632,nominal
-60.23062,-32.76693,nominal
-60.22718,-32.76298,nominal
-60.23545,-32.76421,nominal
-60.24008,-32.73572,nominal
