Longitude,Latitude,Confidence
-60.52829,-33.15351,nominal
-60.52253,-32.98189,low
-60.52127,-32.98927,nominal
-60.56015,-32.92799,nominal
-60.55954,-32.93168,nominal
-60.53403,-32.92857,nominal
-60.54685,-32.94519,nominal
-60.51419,-32.96962,nominal
-60.57394,-32.60975,nominal
-60.56110,-32.61160,nominal
-60.57462,-32.61314,nominal
-60.62096,-32.70013,nominal
-60.62164,-32.70351,nominal
-60.57672,-32.59745,nominal
-60.57610,-32.60113,nominal
-60.57425,-32.61217,nominal
-60.55847,-32.61399,nominal
-60.34364,-33.00143,nominal
-60.33800,-33.00446,nominal
-60.27186,-33.11077,nominal
-60.31516,-33.20115,nominal
-60.31453,-33.20481,nominal
-60.28309,-33.23830,nominal
-60.28484,-33.24088,nominal
-60.31947,-32.77756,nominal
-60.29332,-32.78122,nominal
-60.31580,-32.78159,nominal
-60.30476,-32.79369,nominal
-60.30545,-32.79711,nominal
-60.33227,-32.79685,nominal
-60.32791,-32.79746,nominal
-60.37053,-32.95174,nominal
-60.37694,-32.96138,nominal
-60.32265,-32.99266,nominal
-60.36745,-32.95204,nominal
-60.37688,-32.95691,nominal
-60.34173,-32.95267,nominal
-60.38128,-32.96118,nominal
-60.37626,-32.96057,nominal
-60.37122,-32.95996,nominal
-60.38066,-32.96484,nominal
-60.36432,-32.97034,low
-60.35868,-32.97339,low
-60.35241,-32.98009,nominal
-60.34739,-32.97948,nominal
-60.38195,-32.98743,nominal
-60.38132,-32.99109,nominal
-60.32421,-32.99530,nominal
-60.36931,-32.76403,nominal
-60.36432,-32.76343,nominal
-60.36868,-32.76769,nominal
-60.36806,-32.77134,nominal
-60.36744,-32.77499,low
-60.37243,-32.77560,high
-60.36682,-32.77864,nominal
-60.37181,-32.77925,high
-60.33567,-32.78226,nominal
-60.32076,-32.78042,nominal
-60.31578,-32.77981,nominal
-60.31516,-32.78345,nominal
-60.33318,-32.79685,nominal
-60.31702,-32.80230,nominal
-60.30212,-32.80044,nominal
-60.31639,-32.80594,nominal
-60.31917,-32.83140,nominal
-60.30361,-32.83324,nominal
-60.29863,-32.83263,nominal
-60.30298,-32.83688,nominal
-60.29801,-32.83627,nominal
-60.30917,-32.91955,nominal
-60.25385,-32.91636,low
-60.33727,-32.93423,nominal
-60.30233,-32.92987,nominal
-60.25134,-32.91571,high
-60.25071,-32.91934,nominal
-60.30484,-32.92958,nominal
-60.33922,-32.93745,nominal
-60.30422,-32.93323,nominal
-60.34361,-32.94170,nominal
-60.33860,-32.94110,nominal
-60.36807,-32.94838,nominal
-60.36305,-32.94777,nominal
-60.34298,-32.94536,nominal
-60.33797,-32.94476,nominal
-60.31796,-32.94234,nominal
-60.37751,-32.95325,nominal
-60.37247,-32.95264,nominal
-60.33446,-32.73000,nominal
-60.15731,-33.28058,nominal
-60.01395,-33.34666,nominal
-60.00945,-33.34729,nominal
-60.04610,-33.34574,nominal
-60.01463,-33.35013,nominal
-60.04678,-33.34921,nominal
-60.04893,-33.34608,nominal
-60.01743,-33.35036,nominal
-60.04961,-33.34954,nominal
-60.01114,-33.36544,nominal
-60.00212,-33.36666,nominal
-60.00731,-33.36952,nominal
-60.00799,-33.37299,nominal
-60.02219,-33.37461,nominal
-60.01768,-33.37523,nominal
-60.00867,-33.37645,nominal
-60.00416,-33.37707,nominal
-60.14403,-33.36146,nominal
-60.02354,-33.38154,nominal
-60.02491,-33.38847,nominal
-60.14679,-33.37526,nominal
-60.02402,-33.37965,nominal
-60.01908,-33.37904,nominal
-60.00365,-33.38083,nominal
-60.00302,-33.38445,nominal
-60.15647,-33.27378,nominal
-60.05011,-33.34585,nominal
-60.04515,-33.34525,nominal
-60.00075,-33.33981,nominal
-60.05442,-33.35008,nominal
-60.04947,-33.34948,nominal
-60.16315,-33.36703,nominal
-60.01920,-33.34947,nominal
-60.01427,-33.34886,nominal
-60.00935,-33.34826,nominal
-60.14624,-33.37613,nominal
-60.01731,-33.36033,nominal
-60.00745,-33.35912,nominal
-60.01174,-33.36334,nominal
-60.02098,-33.36818,nominal
-60.01604,-33.36757,nominal
-60.01111,-33.36696,nominal
-60.00618,-33.36635,nominal
-60.00125,-33.36575,nominal
-60.01971,-33.37542,nominal
-60.00491,-33.37359,nominal
-60.18025,-33.07254,nominal
-60.13766,-33.11035,nominal
-60.16050,-33.11068,nominal
-60.02252,-33.16648,nominal
-60.12170,-33.18116,nominal
-60.11724,-33.18177,nominal
-60.11279,-33.18239,nominal
-60.20930,-33.22030,nominal
-60.20998,-33.22374,nominal
-60.21067,-33.22718,nominal
-60.17676,-33.04332,nominal
-60.17613,-33.04695,nominal
-60.17550,-33.05058,nominal
-60.17983,-33.05482,nominal
-60.17487,-33.05421,nominal
-60.18227,-33.06997,nominal
-60.22635,-33.07910,nominal
-60.21640,-33.07788,nominal
-60.21142,-33.07727,nominal
-60.18164,-33.07360,nominal
-60.17669,-33.07299,nominal
-60.17111,-33.07601,nominal
-60.17048,-33.07964,nominal
-60.17543,-33.08026,high
-60.22447,-33.09003,nominal
-60.20457,-33.08757,nominal
-60.17481,-33.08389,nominal
-60.22882,-33.09428,nominal
-60.13148,-33.10075,nominal
-60.12654,-33.10014,nominal
-60.16546,-33.10871,nominal
-60.16051,-33.10809,nominal
-60.12591,-33.10376,nominal
-60.16483,-33.11234,nominal
-60.13517,-33.10863,nominal
-60.13022,-33.10801,nominal
-60.12529,-33.10739,nominal
-60.16916,-33.11660,nominal
-60.16421,-33.11597,nominal
-60.15926,-33.11536,nominal
-60.15431,-33.11473,nominal
-60.13453,-33.11226,nominal
-60.16358,-33.11961,nominal
-60.13391,-33.11588,nominal
-60.16582,-33.11973,nominal
-60.16086,-33.11913,nominal
-60.13115,-33.11554,nominal
-60.10886,-33.12765,nominal
-60.07247,-33.13431,nominal
-60.01959,-33.14996,nominal
-60.01469,-33.14935,nominal
-60.02386,-33.15418,nominal
-60.01896,-33.15357,nominal
-60.01833,-33.15718,nominal
-60.00364,-33.15536,nominal
-60.02323,-33.15779,high
-60.01770,-33.16079,nominal
-60.00790,-33.15958,nominal
-60.00301,-33.15896,nominal
-60.02259,-33.16140,high
-60.12044,-33.17723,nominal
-60.01707,-33.16440,nominal
-60.00727,-33.16319,nominal
-60.02687,-33.16563,high
-60.02197,-33.16502,high
-60.12476,-33.18147,nominal
-60.11981,-33.18086,nominal
-60.02134,-33.16863,nominal
-60.00175,-33.16619,nominal
-60.12413,-33.18510,nominal
-60.08955,-33.18081,nominal
-60.00600,-33.17041,nominal
-60.00111,-33.16980,nominal
-60.12845,-33.18935,nominal
-60.00538,-33.17402,nominal
-60.21420,-33.22229,nominal
-60.20920,-33.22167,high
-60.21357,-33.22593,nominal
-60.21794,-33.23020,nominal
-60.21295,-33.22958,nominal
-60.17791,-32.85731,nominal
-60.18230,-32.85669,nominal
-60.18737,-32.85951,nominal
-60.17859,-32.86074,nominal
-60.18806,-32.86294,nominal
-60.03490,-32.91889,nominal
-60.04338,-32.92731,high
-60.04275,-32.93092,nominal
-60.02328,-32.92850,nominal
-60.21570,-32.81514,nominal
-60.22000,-32.81937,nominal
-60.21257,-32.83330,nominal
-60.18355,-32.85567,nominal
-60.18785,-32.85990,nominal
-60.17801,-32.85868,nominal
-60.17309,-32.85807,nominal
-60.19215,-32.86414,nominal
-60.17738,-32.86231,nominal
-60.17246,-32.86170,nominal
-60.18723,-32.86353,high
-60.18660,-32.86715,nominal
-60.12391,-32.88154,nominal
-60.12328,-32.88515,nominal
-60.24952,-32.91210,nominal
-60.24457,-32.91148,nominal
-60.24394,-32.91512,nominal
-60.19389,-32.91254,nominal
-60.18896,-32.91192,nominal
-60.19326,-32.91618,low
-60.24637,-32.91511,nominal
-60.19623,-32.91276,nominal
-60.19129,-32.91216,nominal
-60.19561,-32.91639,low
-60.19067,-32.91579,nominal
-60.19498,-32.92002,nominal
-60.03289,-32.58190,nominal
-60.03708,-32.58609,nominal
-60.03225,-32.58549,nominal
