Longitude,Latitude,Confidence
-60.68696,-32.50059,nominal
-60.69190,-32.50336,nominal
-60.68764,-32.50397,nominal
-60.69258,-32.50674,nominal
-60.68834,-32.50736,nominal
-60.69327,-32.51012,nominal
-60.69456,-32.51456,nominal
-60.69965,-32.51517,nominal
-60.69007,-32.51027,nominal
-60.70026,-32.51147,nominal
-60.68561,-32.50598,nominal
-60.69070,-32.50658,nominal
-60.68623,-32.50229,nominal
-60.68353,-32.50411,nominal
-60.68861,-32.50474,nominal
-60.68415,-32.50043,nominal
-60.68922,-32.50105,nominal
-60.28476,-33.25637,nominal
-60.43957,-33.15891,nominal
-60.43520,-33.15952,nominal
-60.44026,-33.16233,nominal
-60.43588,-33.16294,nominal
-60.31937,-33.18996,nominal
-60.32005,-33.19339,nominal
-60.31280,-33.18962,low
-60.32082,-33.06510,nominal
-60.32145,-33.06145,nominal
-60.32207,-33.05780,nominal
-60.03828,-33.30815,nominal
-60.15438,-33.35956,nominal
-60.14990,-33.36019,nominal
-60.14543,-33.36082,nominal
-60.15240,-33.35779,nominal
-60.15310,-33.36125,nominal
-60.15758,-33.36063,nominal
-60.14863,-33.36186,nominal
-60.14414,-33.36247,nominal
-60.15896,-33.36754,nominal
-60.16343,-33.36692,nominal
-60.14553,-33.36938,nominal
-60.15518,-33.37161,nominal
-60.14691,-33.37629,nominal
-60.14749,-33.37602,nominal
-60.15871,-33.36998,low
-60.03822,-33.30700,nominal
-60.04315,-33.30761,nominal
-60.06109,-33.29132,nominal
-60.06602,-33.29192,nominal
-60.06666,-33.28830,nominal
-60.13161,-33.29247,low
-60.13225,-33.28884,low
-60.06455,-33.28832,nominal
-60.06948,-33.28894,low
-60.13437,-33.29340,nominal
-60.13562,-33.28613,low
-60.17099,-33.28684,nominal
-60.18172,-33.12608,nominal
-60.17728,-33.12670,nominal
-60.20539,-33.16145,low
-60.20602,-33.15781,nominal
-60.17506,-33.13173,nominal
-60.18001,-33.13234,nominal
-60.18064,-33.12870,nominal
-60.18560,-33.12931,low
-60.18623,-33.12568,nominal
-60.00822,-33.03728,nominal
-60.02343,-33.03552,nominal
-60.05897,-33.00311,low
-60.18231,-32.88508,low
