Longitude,Latitude,Confidence
-60.54752,-32.98375,low
-60.54634,-32.99170,high
-60.54717,-32.98826,high
-60.54586,-32.99063,high
-60.54669,-32.98719,high
-60.54835,-32.98031,nominal
-60.58564,-32.82056,nominal
-60.71072,-32.58654,nominal
-60.70211,-32.58920,nominal
-60.71385,-32.59355,nominal
-60.70525,-32.59621,nominal
-60.69666,-32.59886,nominal
-60.70588,-32.58707,nominal
-60.70897,-32.59408,nominal
-60.70039,-32.59678,nominal
-60.69184,-32.59946,nominal
-60.59924,-32.62453,nominal
-60.60471,-32.62401,nominal
-60.60411,-32.61943,nominal
-60.60955,-32.61891,nominal
-60.64221,-32.61580,nominal
-60.64764,-32.61528,nominal
-60.69510,-32.60151,nominal
-60.69449,-32.59694,nominal
-60.69990,-32.59643,nominal
-60.69929,-32.59187,nominal
-60.71004,-32.59085,nominal
-60.70467,-32.59136,nominal
-60.58648,-32.69427,low
-60.59092,-32.69504,low
-60.59687,-32.62664,nominal
-60.60132,-32.62740,low
-60.60214,-32.62395,nominal
-60.60658,-32.62472,nominal
-60.60296,-32.62051,nominal
-60.60740,-32.62128,nominal
-60.60823,-32.61783,high
-60.60379,-32.61707,nominal
-60.64534,-32.61706,nominal
-60.64977,-32.61782,nominal
-60.68925,-32.60672,low
-60.69367,-32.60749,low
-60.69007,-32.60329,low
-60.69089,-32.59985,low
-60.70135,-32.59450,nominal
-60.28438,-33.25707,nominal
-60.31503,-33.20837,nominal
-60.26408,-33.10179,low
-60.26860,-33.10258,nominal
-60.41051,-32.93231,nominal
-60.38538,-32.91574,nominal
-60.37909,-32.91158,nominal
-60.38477,-32.91108,nominal
-60.38391,-32.77667,nominal
-60.38903,-32.77417,nominal
-60.38339,-32.77470,nominal
-60.39566,-32.95774,nominal
-60.40015,-32.95852,nominal
-60.40464,-32.95929,nominal
-60.34502,-32.99620,nominal
-60.34952,-32.99698,nominal
-60.34136,-32.99195,nominal
-60.34586,-32.99274,nominal
-60.35036,-32.99352,nominal
-60.35485,-32.99430,low
-60.34220,-32.98849,low
-60.34670,-32.98928,nominal
-60.35120,-32.99006,nominal
-60.33855,-32.98425,low
-60.35204,-32.98661,nominal
-60.35653,-32.98739,nominal
-60.35287,-32.98315,nominal
-60.35737,-32.98393,nominal
-60.36187,-32.98472,nominal
-60.35821,-32.98048,high
-60.36271,-32.98126,nominal
-60.36354,-32.97781,nominal
-60.25421,-32.94416,nominal
-60.25045,-32.93988,nominal
-60.40363,-32.96681,nominal
-60.25130,-32.93641,nominal
-60.39101,-32.96100,nominal
-60.39550,-32.96179,nominal
-60.40446,-32.96336,nominal
-60.40894,-32.96415,low
-60.40295,-32.96619,nominal
-60.25041,-32.93631,nominal
-60.39482,-32.96120,nominal
-60.39931,-32.96197,low
-60.40380,-32.96274,nominal
-60.40828,-32.96351,low
-60.40911,-32.96006,high
-60.39650,-32.95429,nominal
-60.37038,-32.94620,nominal
-60.38836,-32.94930,nominal
-60.39285,-32.95007,nominal
-60.40182,-32.95161,low
-60.25833,-32.92322,nominal
-60.37122,-32.94274,nominal
-60.37572,-32.94352,nominal
-60.38022,-32.94429,low
-60.25465,-32.91896,low
-60.34057,-32.93385,nominal
-60.34957,-32.93540,nominal
-60.36308,-32.93773,nominal
-60.37656,-32.94006,nominal
-60.38105,-32.94083,nominal
-60.39453,-32.94316,nominal
-60.39901,-32.94393,nominal
-60.40798,-32.94548,low
-60.38555,-32.94160,low
-60.25097,-32.91471,nominal
-60.25550,-32.91549,nominal
-60.33691,-32.92960,low
-60.35042,-32.93194,nominal
-60.35491,-32.93272,low
-60.36391,-32.93427,nominal
-60.37740,-32.93660,nominal
-60.38189,-32.93738,nominal
-60.39537,-32.93970,nominal
-60.39985,-32.94048,nominal
-60.38639,-32.93815,low
-60.25182,-32.91123,nominal
-60.33775,-32.92614,nominal
-60.34225,-32.92692,nominal
-60.35126,-32.92848,nominal
-60.35575,-32.92926,nominal
-60.36475,-32.93081,low
-60.38723,-32.93470,nominal
-60.40069,-32.93702,nominal
-60.40517,-32.93779,nominal
-60.40966,-32.93857,nominal
-60.34309,-32.92346,nominal
-60.35210,-32.92502,nominal
-60.35660,-32.92580,nominal
-60.36109,-32.92657,nominal
-60.36559,-32.92736,nominal
-60.38807,-32.93124,nominal
-60.34394,-32.92000,nominal
-60.35744,-32.92234,nominal
-60.36193,-32.92312,nominal
-60.37093,-32.92467,low
-60.37542,-32.92545,nominal
-60.37992,-32.92623,nominal
-60.41133,-32.93166,nominal
-60.34478,-32.91654,nominal
-60.34928,-32.91732,nominal
-60.36277,-32.91966,nominal
-60.36728,-32.92044,nominal
-60.37177,-32.92122,low
-60.37626,-32.92200,nominal
-60.38974,-32.92433,low
-60.35012,-32.91386,low
-60.36811,-32.91698,nominal
-60.37710,-32.91854,nominal
-60.38609,-32.92009,nominal
-60.39058,-32.92087,low
-60.36895,-32.91352,nominal
-60.37345,-32.91430,nominal
-60.37794,-32.91508,nominal
-60.38244,-32.91586,nominal
-60.39142,-32.91742,nominal
-60.38692,-32.91664,low
-60.35630,-32.90772,low
-60.36530,-32.90928,low
-60.36979,-32.91006,nominal
-60.37429,-32.91084,nominal
-60.37878,-32.91162,nominal
-60.38327,-32.91240,nominal
-60.38776,-32.91318,nominal
-60.35265,-32.90348,low
-60.35714,-32.90426,nominal
-60.36164,-32.90504,nominal
-60.36613,-32.90582,nominal
-60.37063,-32.90660,nominal
-60.38411,-32.90895,nominal
-60.36248,-32.90158,nominal
-60.37648,-32.78068,low
-60.38548,-32.78225,nominal
-60.38632,-32.77879,nominal
-60.39416,-32.76573,nominal
-60.39865,-32.76651,nominal
-60.39949,-32.76305,nominal
-60.02044,-33.39494,nominal
-60.16332,-33.36806,nominal
-60.01048,-33.39805,nominal
-60.01506,-33.39885,nominal
-60.01592,-33.39537,nominal
-60.02050,-33.39617,nominal
-60.03025,-33.37611,nominal
-60.03111,-33.37263,nominal
-60.14397,-33.37801,nominal
-60.05371,-33.35847,nominal
-60.05913,-33.35581,nominal
-60.16014,-33.37001,nominal
-60.03808,-33.21797,nominal
-60.14311,-33.23624,nominal
-60.03894,-33.21449,nominal
-60.14396,-33.23277,nominal
-60.01517,-33.15577,nominal
-60.01690,-33.14879,nominal
-60.02148,-33.14960,nominal
-60.01776,-33.14531,high
-60.00398,-33.14286,nominal
-60.01317,-33.14449,nominal
-60.02235,-33.14612,nominal
-60.00484,-33.13938,nominal
-60.01862,-33.14182,nominal
-60.02780,-33.14344,nominal
-60.04613,-33.14669,nominal
-60.02321,-33.14263,low
-60.00571,-33.13589,nominal
-60.01030,-33.13670,nominal
-60.01489,-33.13752,nominal
-60.01948,-33.13833,nominal
-60.02407,-33.13914,nominal
-60.00657,-33.13240,nominal
-60.01116,-33.13321,nominal
-60.01575,-33.13403,low
-60.02034,-33.13485,nominal
-60.09396,-33.11920,nominal
-60.12279,-33.09883,nominal
-60.12735,-33.09963,nominal
-60.18198,-33.10916,nominal
-60.11823,-33.09803,low
-60.11452,-33.09375,nominal
-60.11909,-33.09455,nominal
-60.15554,-33.10093,nominal
-60.16464,-33.10252,nominal
-60.16919,-33.10331,nominal
-60.11538,-33.09028,nominal
-60.16550,-33.09904,nominal
-60.13448,-33.09000,nominal
-60.13904,-33.09079,nominal
-60.17999,-33.09796,nominal
-60.13533,-33.08652,high
-60.13077,-33.08572,nominal
-60.13989,-33.08732,nominal
-60.14530,-33.08464,nominal
-60.22252,-33.09815,nominal
-60.13619,-33.08304,low
