Longitude,Latitude,Confidence
-60.77504,-32.55404,nominal
-60.77030,-32.55492,nominal
-60.77611,-32.55441,nominal
-60.50121,-33.06948,nominal
-60.50583,-33.06865,nominal
-60.50212,-33.07297,nominal
-60.50058,-33.06935,nominal
-60.50003,-33.07414,nominal
-60.28661,-33.25703,nominal
-60.49660,-33.07031,nominal
-60.49751,-33.07380,nominal
-60.27971,-33.12009,nominal
-60.27517,-33.12089,nominal
-60.28601,-33.12621,nominal
-60.29145,-33.12886,nominal
-60.34903,-33.15878,nominal
-60.34081,-33.16388,nominal
-60.36081,-33.16754,nominal
-60.34258,-33.17082,nominal
-60.42770,-33.01482,nominal
-60.49895,-33.06810,nominal
-60.49839,-33.07290,nominal
-60.28165,-33.11755,nominal
-60.28701,-33.12280,nominal
-60.28110,-33.12229,high
-60.29236,-33.12805,nominal
-60.28645,-33.12754,nominal
-60.28590,-33.13228,nominal
-60.35497,-33.15744,nominal
-60.34898,-33.15692,nominal
-60.35441,-33.16220,nominal
-60.36039,-33.16272,high
-60.36580,-33.16801,nominal
-60.35983,-33.16748,nominal
-60.35875,-33.17701,nominal
-60.34725,-33.15716,nominal
-60.36465,-33.16337,nominal
-60.35865,-33.16289,nominal
-60.35267,-33.16241,nominal
-60.36408,-33.16814,high
-60.35699,-33.17718,nominal
-60.38020,-32.79382,nominal
-60.29328,-32.80934,nominal
-60.37811,-32.79349,nominal
-60.29133,-32.80932,nominal
-60.29677,-32.81197,nominal
-60.26262,-32.88353,nominal
-60.45006,-32.86806,nominal
-60.45096,-32.87156,nominal
-60.46376,-32.88387,nominal
-60.46466,-32.88737,nominal
-60.46120,-32.88393,nominal
-60.46669,-32.88658,nominal
-60.46209,-32.88742,nominal
-60.46759,-32.89007,nominal
-60.43998,-32.89513,nominal
-60.37225,-32.78896,nominal
-60.37815,-32.78946,high
-60.37760,-32.79421,nominal
-60.35344,-32.79695,nominal
-60.25290,-32.79785,nominal
-60.29897,-32.80661,nominal
-60.29311,-32.80610,nominal
-60.29841,-32.81133,nominal
-60.29256,-32.81083,nominal
-60.30426,-32.81184,high
-60.29201,-32.81555,nominal
-60.28617,-32.81504,nominal
-60.28034,-32.81453,nominal
-60.28562,-32.81976,nominal
-60.45309,-32.86805,nominal
-60.44712,-32.86752,nominal
-60.45255,-32.87281,nominal
-60.44657,-32.87229,nominal
-60.45248,-32.86744,nominal
-60.44649,-32.86695,nominal
-60.45192,-32.87221,nominal
-60.44594,-32.87172,nominal
-60.46280,-32.88274,nominal
-60.45681,-32.88225,nominal
-60.46225,-32.88752,nominal
