Longitude,Latitude,Confidence
-60.81829,-33.00430,nominal
-60.95726,-32.89591,nominal
-60.75708,-32.59681,nominal
-60.75586,-32.59623,nominal
-60.50115,-32.75323,nominal
-60.55135,-32.77971,nominal
-60.54712,-32.78042,nominal
-60.55638,-32.78236,nominal
-60.55215,-32.78307,nominal
-60.56141,-32.78500,nominal
-60.55718,-32.78572,nominal
-60.55295,-32.78644,nominal
-60.55798,-32.78909,nominal
-60.56221,-32.78837,nominal
-60.55375,-32.78980,nominal
-60.50359,-32.75329,nominal
-60.50301,-32.75763,high
-60.54121,-32.76579,nominal
-60.50726,-32.76245,nominal
-60.50242,-32.76197,nominal
-60.50668,-32.76679,low
-60.55035,-32.77110,nominal
-60.54549,-32.77063,nominal
-60.51151,-32.76727,nominal
-60.51094,-32.77161,low
-60.54492,-32.77498,nominal
-60.50610,-32.77113,low
-60.55025,-32.67806,nominal
-60.55448,-32.67735,nominal
-60.54602,-32.67878,nominal
-60.55951,-32.68000,nominal
-60.55528,-32.68071,nominal
-60.55105,-32.68143,nominal
-60.53841,-32.68357,nominal
-60.53418,-32.68429,nominal
-60.54682,-32.68215,nominal
-60.56031,-32.68336,nominal
-60.55609,-32.68408,nominal
-60.53921,-32.68694,nominal
-60.54344,-32.68622,nominal
-60.53498,-32.68766,nominal
-60.56112,-32.68673,nominal
-60.55689,-32.68745,nominal
-60.56534,-32.68601,nominal
-60.56192,-32.69010,nominal
-60.55003,-32.69561,nominal
-60.55083,-32.69898,nominal
-60.51099,-32.71620,nominal
-60.50757,-32.72028,nominal
-60.54962,-32.73069,nominal
-60.54619,-32.73477,nominal
-60.50894,-32.74453,nominal
-60.50472,-32.74524,nominal
-60.50129,-32.74931,nominal
-60.53511,-32.74363,nominal
-60.53414,-32.74413,nominal
-60.50457,-32.74916,nominal
-60.53493,-32.74750,nominal
-60.56671,-32.67117,nominal
-60.56185,-32.67068,nominal
-60.55157,-32.67407,low
-60.56127,-32.67503,nominal
-60.56614,-32.67551,high
-60.55642,-32.67455,high
-60.55099,-32.67842,low
-60.56556,-32.67987,nominal
-60.56070,-32.67939,nominal
-60.55584,-32.67890,nominal
-60.54614,-32.67793,nominal
-60.57042,-32.68036,high
-60.57471,-32.68519,low
-60.56498,-32.68422,nominal
-60.56012,-32.68373,low
-60.54556,-32.68228,low
-60.53588,-32.68131,nominal
-60.56984,-32.68470,high
-60.57414,-32.68955,low
-60.56927,-32.68906,low
-60.56441,-32.68858,nominal
-60.55954,-32.68809,nominal
-60.53530,-32.68565,low
-60.57843,-32.69439,nominal
-60.56869,-32.69341,nominal
-60.56384,-32.69292,low
-60.55898,-32.69244,nominal
-60.57356,-32.69390,high
-60.56741,-32.68015,nominal
-60.56254,-32.67970,low
-60.55768,-32.67924,nominal
-60.55282,-32.67879,nominal
-60.54796,-32.67834,nominal
-60.57657,-32.68541,nominal
-60.57170,-32.68496,nominal
-60.56683,-32.68450,nominal
-60.55709,-32.68359,low
-60.54254,-32.68223,nominal
-60.53283,-32.68132,nominal
-60.57599,-32.68977,nominal
-60.56624,-32.68885,nominal
-60.56137,-32.68840,nominal
-60.53224,-32.68567,nominal
-60.57111,-32.68931,high
-60.58029,-32.69458,nominal
-60.57053,-32.69367,nominal
-60.56080,-32.69275,nominal
-60.57541,-32.69413,high
-60.56021,-32.69711,low
-60.58458,-32.69940,nominal
-60.56508,-32.69756,nominal
-60.55535,-32.69665,nominal
-60.55050,-32.69619,nominal
-60.54079,-32.69527,nominal
-60.57970,-32.69894,high
-60.57482,-32.69848,high
-60.56995,-32.69802,high
-60.56450,-32.70192,nominal
-60.55963,-32.70146,nominal
-60.57911,-32.70330,high
-60.56937,-32.70238,high
-60.50821,-32.71857,high
-60.55070,-32.73146,nominal
-60.51673,-32.72818,low
-60.54041,-32.73487,nominal
-60.53982,-32.73922,nominal
-60.53439,-32.74310,low
-60.53381,-32.74744,nominal
-60.28115,-33.25602,nominal
-60.28535,-33.25533,nominal
-60.28194,-33.25937,nominal
-60.28614,-33.25867,nominal
-60.28547,-33.25516,low
-60.36138,-33.20345,nominal
-60.35297,-33.20485,nominal
-60.34877,-33.20554,nominal
-60.35718,-33.20415,nominal
-60.35796,-33.20750,nominal
-60.35376,-33.20819,nominal
-60.36217,-33.20680,nominal
-60.35721,-33.20856,nominal
-60.36141,-33.20786,nominal
-60.35300,-33.20927,nominal
-60.31323,-33.04955,nominal
-60.34607,-33.20410,nominal
-60.34125,-33.20364,nominal
-60.34066,-33.20797,nominal
-60.29347,-32.83705,nominal
-60.49876,-32.75282,low
-60.48908,-32.75187,low
-60.49391,-32.75234,nominal
-60.48850,-32.75620,low
-60.49817,-32.75715,nominal
-60.49333,-32.75668,nominal
-60.49251,-32.71232,nominal
-60.48829,-32.71304,nominal
-60.48908,-32.71640,nominal
-60.48482,-32.71711,nominal
-60.47216,-32.71925,nominal
-60.49331,-32.71568,nominal
-60.46795,-32.71996,nominal
-60.48140,-32.72119,nominal
-60.47798,-32.72526,nominal
-60.48463,-32.73463,nominal
-60.48543,-32.73799,nominal
-60.49045,-32.74064,nominal
-60.48623,-32.74135,nominal
-60.48702,-32.74471,nominal
-60.49125,-32.74400,nominal
-60.49205,-32.74736,nominal
-60.48948,-32.71238,nominal
-60.48466,-32.71191,nominal
-60.48408,-32.71624,nominal
-60.47926,-32.71578,nominal
-60.48350,-32.72058,nominal
-60.47386,-32.71965,nominal
-60.47868,-32.72011,high
-60.47329,-32.72398,nominal
-60.48658,-32.73405,low
-60.48176,-32.73358,low
-60.48600,-32.73839,low
-60.48542,-32.74272,nominal
-60.48484,-32.74706,low
-60.48967,-32.74753,low
-60.16156,-33.36678,nominal
-60.14639,-33.37622,nominal
-60.19958,-33.16423,nominal
-60.20037,-33.16757,nominal
-60.18781,-33.16965,nominal
-60.19618,-33.16826,nominal
-60.18362,-33.17034,nominal
-60.20115,-33.17091,nominal
-60.19696,-33.17160,nominal
-60.19278,-33.17229,nominal
-60.20037,-33.15750,nominal
-60.20848,-33.18237,nominal
-60.20376,-33.18192,nominal
-60.20790,-33.18666,nominal
-60.19843,-33.18576,nominal
-60.11389,-32.84954,nominal
-60.18009,-32.89069,nominal
-60.17076,-32.88977,nominal
