Longitude,Latitude,Confidence
-60.57761,-32.80559,nominal
-60.57521,-32.80318,high
-60.57872,-32.80403,high
-60.58223,-32.80487,nominal
-60.67453,-32.60466,nominal
-60.28455,-33.25623,nominal
-60.40652,-33.00623,nominal
-60.39947,-33.00598,high
-60.39241,-33.00573,high
-60.34900,-33.03135,nominal
-60.34832,-33.03289,nominal
-60.34904,-33.03540,nominal
-60.37231,-33.02938,nominal
-60.39149,-33.00671,high
-60.39505,-33.00758,high
-60.39860,-33.00843,nominal
-60.40216,-33.00929,nominal
-60.39674,-33.00253,high
-60.40030,-33.00339,high
-60.39318,-33.00167,nominal
-60.40385,-33.00425,nominal
-60.20473,-33.12270,nominal
-60.20319,-33.12386,nominal
-60.20607,-33.12159,nominal
-60.19331,-33.11292,high
-60.19693,-33.11382,nominal
-60.19502,-33.10784,high
-60.19865,-33.10873,nominal
