Longitude,Latitude,Confidence
-60.75414,-32.83277,high
-60.75590,-32.83113,nominal
-60.75152,-32.83259,high
-60.75570,-32.83366,nominal
-60.54274,-33.00600,nominal
-60.59084,-33.00058,nominal
-60.56799,-32.80313,nominal
-60.56938,-32.80752,nominal
-60.57453,-32.80637,nominal
-60.60408,-32.80476,nominal
-60.56915,-32.80308,nominal
-60.60992,-32.80504,high
-60.56337,-32.80280,high
-60.60955,-32.81136,nominal
-60.59210,-32.81052,nominal
-60.57465,-32.80967,nominal
-60.56299,-32.80910,nominal
-60.74994,-32.83084,nominal
-60.59059,-32.80678,nominal
-60.57310,-32.80604,low
-60.56726,-32.80579,nominal
-60.60807,-32.80752,high
-60.56147,-32.80555,high
-60.59275,-32.99516,nominal
-60.56640,-32.82101,nominal
-60.56405,-32.81449,high
-60.56832,-32.81557,low
-60.55741,-32.80686,nominal
-60.56169,-32.80795,nominal
-60.56598,-32.80904,nominal
-60.60634,-32.81338,high
-60.61060,-32.81446,high
-60.55933,-32.80141,nominal
-60.56362,-32.80250,nominal
-60.56792,-32.80360,low
-60.61485,-32.81554,low
-60.60400,-32.80686,high
-60.61251,-32.80902,high
-60.60825,-32.80794,nominal
-60.61676,-32.81011,nominal
-60.59111,-32.60981,nominal
-60.59517,-32.60642,nominal
-60.58437,-32.68813,nominal
-60.58453,-32.69177,nominal
-60.55969,-32.60191,high
-60.59412,-32.61087,nominal
-60.63027,-32.61432,nominal
-60.55889,-32.60454,nominal
-60.56081,-32.59906,nominal
-60.59534,-32.60783,nominal
-60.62974,-32.61654,nominal
-60.67393,-32.60995,nominal
-60.28720,-33.25555,nominal
-60.38431,-33.02663,nominal
-60.35020,-33.02491,nominal
-60.34416,-33.03086,nominal
-60.35101,-33.02908,nominal
-60.34534,-33.02882,nominal
-60.38518,-33.03061,high
-60.27207,-33.11283,nominal
-60.26645,-33.11255,nominal
-60.27732,-33.11933,nominal
-60.27171,-33.11905,high
-60.26947,-33.11018,nominal
-60.28035,-33.11690,nominal
-60.27471,-33.11665,nominal
-60.26907,-33.11640,nominal
-60.26833,-33.12041,nominal
-60.27468,-33.11606,high
-60.26593,-33.11378,nominal
-60.27031,-33.11492,nominal
-60.25912,-33.10600,nominal
-60.26350,-33.10715,nominal
-60.34258,-33.03542,high
-60.34018,-33.02880,nominal
-60.34454,-33.02993,nominal
-60.35083,-33.02559,nominal
-60.38316,-33.02800,nominal
-60.37551,-32.83431,nominal
-60.37740,-32.83649,nominal
-60.34779,-32.86166,nominal
-60.38851,-32.81058,high
-60.39946,-32.81733,nominal
-60.39378,-32.81708,high
-60.39906,-32.82359,nominal
-60.39338,-32.82333,nominal
-60.31397,-32.82594,nominal
-60.30836,-32.82568,high
-60.32481,-32.83268,high
-60.38087,-32.84155,nominal
-60.37521,-32.84128,nominal
-60.36390,-32.84076,nominal
-60.26837,-32.83627,nominal
-60.36953,-32.84102,high
-60.39595,-32.81338,nominal
-60.39028,-32.81310,high
-60.39557,-32.81963,high
-60.39520,-32.82587,nominal
-60.32710,-32.82860,nominal
-60.32150,-32.82831,nominal
-60.31026,-32.82772,high
