Longitude,Latitude,Confidence
-60.54319,-33.04156,nominal
-60.54283,-33.04787,nominal
-60.53704,-33.04759,nominal
-60.53664,-33.05389,nominal
-60.54434,-33.04431,nominal
-60.53812,-33.05036,nominal
-60.52310,-33.05234,nominal
-60.52236,-33.04832,nominal
-60.52663,-33.04941,nominal
-60.53517,-33.05158,nominal
-60.54561,-33.04832,nominal
-60.54983,-33.04939,nominal
-60.54326,-33.04180,high
-60.54752,-33.04289,high
-60.55173,-33.04396,nominal
-60.58570,-32.79818,nominal
-60.58216,-32.80167,nominal
-60.58406,-32.79622,nominal
-60.58835,-32.79732,nominal
-60.59312,-32.71417,nominal
-60.59893,-32.71445,high
-60.59990,-32.71405,high
-60.59132,-32.71186,nominal
-60.59561,-32.71296,nominal
-60.60418,-32.71515,nominal
-60.49501,-33.07077,nominal
-60.49595,-33.07378,nominal
-60.49018,-33.07352,nominal
-60.30393,-33.12130,nominal
-60.29266,-33.12074,nominal
-60.29829,-33.12102,high
-60.27541,-33.12613,nominal
-60.30317,-33.13375,nominal
-60.31409,-33.14054,nominal
-60.30844,-33.14026,nominal
-60.30280,-33.13998,nominal
-60.31372,-33.14677,high
-60.30807,-33.14649,high
-60.27329,-33.12311,nominal
-60.30067,-33.13680,nominal
-60.31159,-33.14353,nominal
-60.30028,-33.14302,nominal
-60.30593,-33.14328,high
-60.33722,-33.18848,nominal
-60.33154,-33.18822,nominal
-60.33688,-33.19473,nominal
-60.33265,-33.19060,nominal
-60.29125,-33.11999,nominal
-60.29561,-33.12114,nominal
-60.30192,-33.11679,nominal
-60.29691,-33.11914,high
-60.29253,-33.11802,nominal
-60.30128,-33.12026,nominal
-60.48795,-33.07288,high
-60.49134,-33.07008,high
-60.30811,-32.75995,nominal
-60.30252,-32.75969,nominal
-60.35062,-32.79946,nominal
-60.34499,-32.79918,nominal
-60.31655,-32.80401,nominal
-60.32178,-32.81051,nominal
-60.31616,-32.81023,nominal
-60.30496,-32.80967,nominal
-60.29938,-32.80938,nominal
-60.28819,-32.80882,nominal
-60.31056,-32.80994,high
-60.27667,-32.81446,high
-60.27111,-32.81418,high
-60.28183,-32.82095,nominal
-60.27449,-32.81284,nominal
-60.26891,-32.81259,nominal
-60.31366,-32.81459,high
-60.28524,-32.81955,nominal
-60.27964,-32.81930,nominal
-60.27408,-32.81905,high
-60.31323,-32.90477,nominal
-60.31078,-32.89811,high
-60.31957,-32.90041,nominal
-60.31518,-32.89926,low
-60.30833,-32.89143,high
-60.31272,-32.89259,nominal
-60.31454,-32.90347,high
-60.31208,-32.89682,high
-60.30325,-32.89457,nominal
-60.30766,-32.89570,nominal
-60.32091,-32.89909,nominal
-60.31651,-32.89796,low
-60.30963,-32.89019,nominal
-60.43564,-32.89848,nominal
-60.43324,-32.89190,nominal
-60.45446,-32.88540,nominal
-60.44341,-32.87658,nominal
-60.44102,-32.86999,nominal
-60.28506,-32.82358,high
-60.28065,-32.82243,nominal
-60.28949,-32.82473,nominal
-60.44294,-32.86450,nominal
-60.26928,-32.81343,nominal
-60.27372,-32.81459,nominal
-60.27816,-32.81574,nominal
-60.28701,-32.81805,nominal
-60.29145,-32.81920,nominal
-60.45354,-32.86127,nominal
-60.25344,-32.80325,nominal
-60.28455,-32.81137,nominal
-60.45547,-32.85579,nominal
-60.27763,-32.80352,high
-60.33068,-32.81736,high
-60.28209,-32.80468,nominal
-60.28652,-32.80584,nominal
-60.30420,-32.81046,nominal
-60.30862,-32.81161,nominal
-60.31304,-32.81276,nominal
-60.32627,-32.81621,nominal
-60.33509,-32.81851,nominal
-60.31939,-32.80839,high
-60.31057,-32.80608,nominal
-60.31499,-32.80724,nominal
-60.32380,-32.80954,nominal
-60.32823,-32.81069,nominal
-60.33263,-32.81184,nominal
-60.34727,-32.79760,high
-60.34288,-32.79644,nominal
-60.35169,-32.79875,nominal
-60.31952,-32.80633,high
-60.31067,-32.80407,nominal
-60.32395,-32.80745,nominal
-60.33280,-32.80971,nominal
-60.32838,-32.80858,low
-60.34753,-32.79541,high
-60.35195,-32.79654,nominal
-60.29779,-32.75856,high
-60.30224,-32.75970,high
-60.30668,-32.76085,nominal
-60.16264,-33.36922,nominal
-60.14708,-33.37613,nominal
-60.10904,-33.18621,nominal
-60.06601,-33.19555,nominal
-60.06388,-33.20506,nominal
-60.06865,-33.20404,nominal
-60.07475,-33.20724,nominal
-60.06997,-33.20827,nominal
-60.06520,-33.20930,nominal
-60.06044,-33.21033,nominal
-60.06785,-33.21778,nominal
-60.17450,-33.12728,nominal
-60.13543,-33.13148,nominal
-60.12992,-33.13120,high
-60.12440,-33.13092,high
-60.12953,-33.13737,high
-60.12402,-33.13708,high
-60.08519,-33.14124,nominal
-60.13390,-33.15617,nominal
-60.12288,-33.15559,nominal
-60.06255,-33.15239,nominal
-60.12839,-33.15588,high
-60.17188,-33.13106,nominal
-60.13312,-33.12931,nominal
-60.12760,-33.12906,nominal
-60.12719,-33.13522,nominal
-60.13271,-33.13548,high
-60.12167,-33.13497,high
-60.08786,-33.14577,nominal
-60.08235,-33.14552,nominal
-60.12598,-33.15374,nominal
-60.12555,-33.15991,nominal
-60.06514,-33.15705,nominal
-60.13108,-33.16017,high
-60.05966,-33.15679,high
-60.07528,-33.16988,nominal
-60.10783,-33.17764,nominal
-60.10233,-33.17737,nominal
-60.06940,-33.17577,nominal
-60.17940,-33.18727,nominal
-60.09643,-33.18327,nominal
-60.03624,-33.18032,nominal
-60.03079,-33.18005,high
-60.09604,-33.18943,nominal
-60.04673,-33.18700,nominal
-60.04128,-33.18673,nominal
-60.03583,-33.18646,nominal
-60.10153,-33.18970,high
-60.03037,-33.18619,high
-60.05727,-33.19369,nominal
-60.05179,-33.19342,nominal
-60.06274,-33.19396,high
-60.18382,-33.20612,nominal
-60.06235,-33.20012,nominal
-60.02411,-33.19820,nominal
-60.01866,-33.19792,nominal
-60.05647,-33.20599,nominal
-60.04007,-33.20516,nominal
-60.02917,-33.20461,nominal
-60.02372,-33.20434,nominal
-60.06194,-33.20626,high
-60.03462,-33.20489,high
-60.06700,-33.21269,nominal
-60.06152,-33.21242,nominal
-60.06661,-33.21885,nominal
-60.08817,-33.22612,nominal
-60.06622,-33.22500,nominal
-60.06444,-33.21800,nominal
-60.08604,-33.22514,nominal
-60.06403,-33.22415,high
-60.06089,-33.22509,nominal
-60.05841,-33.21838,nominal
-60.06289,-33.21955,nominal
-60.06041,-33.21284,high
-60.06489,-33.21401,nominal
-60.05790,-33.20613,nominal
-60.01497,-33.18880,nominal
-60.01947,-33.18998,nominal
-60.02397,-33.19116,nominal
-60.02596,-33.18561,high
-60.04845,-33.19151,high
-60.03046,-33.18679,nominal
-60.03945,-33.18915,nominal
-60.05741,-33.19387,nominal
-60.04396,-33.19033,low
-60.06188,-33.19504,low
-60.03695,-33.18242,high
-60.04596,-33.18479,high
-60.03245,-33.18124,nominal
-60.04145,-33.18360,nominal
-60.09715,-33.19219,nominal
-60.17895,-33.20763,high
-60.06785,-33.17842,nominal
-60.09468,-33.18548,nominal
-60.18336,-33.20879,nominal
-60.06735,-33.16615,nominal
-60.09417,-33.17323,nominal
-60.10310,-33.17559,nominal
-60.06038,-33.15823,high
-60.05589,-33.15704,nominal
-60.06485,-33.15942,nominal
-60.20687,-33.19690,nominal
