Longitude,Latitude,Confidence
-60.66807,-33.06082,nominal
-60.51210,-32.97786,nominal
-60.55905,-32.92823,nominal
-60.52692,-32.93697,nominal
-60.52592,-32.98301,nominal
-60.52175,-32.98235,nominal
-60.67689,-32.70911,nominal
-60.59827,-32.69620,nominal
-60.60275,-32.69573,nominal
-60.57230,-32.59663,nominal
-60.57821,-32.59959,low
-60.57405,-32.59893,nominal
-60.56990,-32.59826,nominal
-60.56574,-32.59760,nominal
-60.57331,-32.60227,nominal
-60.56915,-32.60160,nominal
-60.57257,-32.60561,nominal
-60.56842,-32.60495,nominal
-60.56352,-32.60764,nominal
-60.56767,-32.60830,high
-60.56694,-32.61164,nominal
-60.61380,-32.69605,nominal
-60.60964,-32.69539,nominal
-60.60890,-32.69873,nominal
-60.60059,-32.69741,nominal
-60.59644,-32.69675,low
-60.68288,-32.71392,nominal
-60.61232,-32.70273,low
-60.60816,-32.70207,nominal
-60.60401,-32.70141,nominal
-60.59986,-32.70075,nominal
-60.59155,-32.69943,nominal
-60.61573,-32.70673,nominal
-60.59911,-32.70409,nominal
-60.59837,-32.70744,nominal
-60.28525,-33.25584,nominal
-60.28455,-33.25885,nominal
-60.33954,-33.00283,nominal
-60.34005,-33.00182,nominal
-60.34349,-33.00584,nominal
-60.34274,-33.00919,nominal
-60.33779,-33.01187,nominal
-60.34122,-33.01588,nominal
-60.33704,-33.01522,nominal
-60.27349,-33.10973,nominal
-60.26929,-33.10905,nominal
-60.27758,-33.19117,nominal
-60.34017,-32.95280,nominal
-60.30659,-32.91728,nominal
-60.36314,-32.95697,nominal
-60.34223,-32.95361,nominal
-60.36238,-32.96032,low
-60.36582,-32.96434,low
-60.36163,-32.96367,nominal
-60.35745,-32.96299,nominal
-60.35327,-32.96232,nominal
-60.36506,-32.96769,nominal
-60.36088,-32.96701,nominal
-60.35252,-32.96567,nominal
-60.35670,-32.96634,high
-60.36013,-32.97036,low
-60.35595,-32.96969,low
-60.35177,-32.96902,nominal
-60.35520,-32.97304,nominal
-60.35101,-32.97237,nominal
-60.34683,-32.97169,nominal
-60.35863,-32.97705,nominal
-60.34189,-32.97437,nominal
-60.32933,-32.97235,nominal
-60.34951,-32.97906,nominal
-60.34114,-32.97772,nominal
-60.32858,-32.97570,nominal
-60.32481,-32.99244,nominal
-60.32406,-32.99579,nominal
-60.32331,-32.99914,nominal
-60.35023,-32.75898,nominal
-60.33317,-32.77707,low
-60.31643,-32.77437,nominal
-60.31225,-32.77370,nominal
-60.34079,-32.78176,nominal
-60.32405,-32.77907,nominal
-60.31149,-32.77705,nominal
-60.33585,-32.78444,nominal
-60.32748,-32.78309,nominal
-60.32330,-32.78242,nominal
-60.31911,-32.78175,nominal
-60.33167,-32.78376,high
-60.32254,-32.78577,nominal
-60.30923,-32.78711,nominal
-60.30086,-32.78576,nominal
-60.29667,-32.78508,nominal
-60.29248,-32.78441,nominal
-60.33360,-32.79449,nominal
-60.32941,-32.79382,nominal
-60.32522,-32.79314,nominal
-60.30011,-32.78911,nominal
-60.32447,-32.79649,nominal
-60.30772,-32.79380,nominal
-60.30354,-32.79313,nominal
-60.33208,-32.80119,nominal
-60.32372,-32.79985,nominal
-60.30697,-32.79716,nominal
-60.30278,-32.79649,nominal
-60.30621,-32.80051,nominal
-60.30202,-32.79984,nominal
-60.30965,-32.80453,nominal
-60.27954,-32.82453,nominal
-60.30747,-32.91237,nominal
-60.31091,-32.91639,nominal
-60.30671,-32.91572,nominal
-60.31015,-32.91974,nominal
-60.30596,-32.91907,nominal
-60.30939,-32.92309,nominal
-60.30520,-32.92242,high
-60.30983,-32.92409,nominal
-60.30146,-32.92274,nominal
-60.30564,-32.92341,high
-60.30489,-32.92677,nominal
-60.30071,-32.92609,nominal
-60.33344,-32.93484,nominal
-60.32925,-32.93417,low
-60.33687,-32.93887,nominal
-60.33269,-32.93819,nominal
-60.32850,-32.93752,nominal
-60.31176,-32.93482,nominal
-60.30757,-32.93414,nominal
-60.33193,-32.94154,nominal
-60.31937,-32.93952,low
-60.31100,-32.93817,nominal
-60.30681,-32.93749,nominal
-60.33537,-32.94556,nominal
-60.32281,-32.94354,nominal
-60.31862,-32.94287,nominal
-60.36464,-32.95028,high
-60.36390,-32.95362,nominal
-60.32205,-32.94689,nominal
-60.36732,-32.95764,nominal
-60.02246,-33.36187,nominal
-60.01691,-33.35799,nominal
-60.01073,-33.34974,nominal
-60.00086,-33.35067,nominal
-60.02108,-33.36149,nominal
-60.02047,-33.35713,nominal
-60.00508,-33.35427,nominal
-60.00939,-33.34941,nominal
-60.15511,-33.27271,nominal
-60.04727,-33.34651,nominal
-60.04304,-33.34583,nominal
-60.04227,-33.34918,nominal
-60.00420,-33.34299,nominal
-60.02575,-33.36390,nominal
-60.02152,-33.36321,nominal
-60.01730,-33.36253,nominal
-60.00461,-33.36047,nominal
-60.00034,-33.35978,nominal
-60.02074,-33.36657,nominal
-60.01653,-33.36588,nominal
-60.00384,-33.36382,nominal
-60.01997,-33.36992,nominal
-60.01575,-33.36924,nominal
-60.00307,-33.36718,nominal
-60.01498,-33.37259,nominal
-60.00230,-33.37054,nominal
-60.00999,-33.37527,nominal
-60.00922,-33.37862,low
-60.04150,-33.35254,nominal
-60.00766,-33.34703,nominal
-60.00343,-33.34635,nominal
