Longitude,Latitude,Confidence
-60.76099,-32.57781,nominal
-60.64025,-32.69280,nominal
-60.65702,-32.69520,nominal
-60.65001,-32.69727,nominal
-60.62891,-32.74019,nominal
-60.62198,-32.74223,nominal
-60.62672,-32.74122,nominal
-60.61979,-32.74329,nominal
-60.61407,-32.68486,nominal
-60.62804,-32.68081,nominal
-60.62104,-32.68284,nominal
-60.61380,-32.68594,nominal
-60.62774,-32.68180,nominal
-60.62075,-32.68388,nominal
-60.60683,-32.68800,nominal
-60.63052,-32.68833,nominal
-60.67257,-32.67588,nominal
-60.63749,-32.68627,nominal
-60.61655,-32.69246,nominal
-60.68941,-32.67826,nominal
-60.68235,-32.68035,nominal
-60.67531,-32.68243,nominal
-60.64724,-32.69074,nominal
-60.69889,-32.68353,nominal
-60.69220,-32.68406,nominal
-60.69162,-32.67904,nominal
-60.63265,-32.73881,nominal
-60.28818,-33.25658,nominal
-60.28454,-33.25685,nominal
-60.47018,-32.75021,nominal
-60.14529,-33.37813,nominal
-60.14899,-33.37786,nominal
-60.15951,-33.37183,nominal
-60.15889,-33.36663,nominal
-60.16257,-33.36636,nominal
