Longitude,Latitude,Confidence
-60.61557,-32.86994,nominal
-60.61969,-32.86929,nominal
-60.60658,-32.86790,nominal
-60.61483,-32.86661,nominal
-60.61070,-32.86725,nominal
-60.60585,-32.86457,nominal
-60.60997,-32.86392,nominal
-60.61410,-32.86328,nominal
-60.60098,-32.86189,nominal
-60.60511,-32.86124,nominal
-60.60438,-32.85791,nominal
-60.60364,-32.85458,nominal
-60.60777,-32.85394,nominal
-60.59053,-32.85319,nominal
-60.58979,-32.84986,nominal
-60.58567,-32.85051,nominal
-60.59319,-32.84589,nominal
-60.59246,-32.84256,nominal
-60.65743,-32.80828,nominal
-60.66155,-32.80763,nominal
-60.66567,-32.80698,nominal
-60.66980,-32.80634,nominal
-60.65670,-32.80495,nominal
-60.66906,-32.80301,nominal
-60.66082,-32.80430,nominal
-60.66494,-32.80365,nominal
-60.66833,-32.79968,nominal
-60.66008,-32.80097,nominal
-60.66420,-32.80033,nominal
-60.65522,-32.79829,nominal
-60.65935,-32.79765,nominal
-60.66347,-32.79700,nominal
-60.66759,-32.79635,nominal
-60.28195,-33.18432,nominal
-60.25720,-33.14523,nominal
-60.26136,-33.14460,nominal
-60.26064,-33.14126,nominal
-60.37774,-33.06815,nominal
-60.36042,-33.06736,nominal
-60.36872,-33.06609,nominal
-60.36458,-33.06673,nominal
-60.37287,-33.06545,nominal
-60.37701,-33.06481,nominal
-60.38116,-33.06418,nominal
-60.36385,-33.06339,nominal
-60.36799,-33.06276,nominal
-60.37214,-33.06212,nominal
-60.37629,-33.06148,nominal
-60.36727,-33.05942,nominal
-60.36312,-33.06006,nominal
-60.36654,-33.05609,nominal
-60.39411,-33.04496,nominal
-60.33533,-33.05054,nominal
-60.34777,-33.04863,nominal
-60.33948,-33.04990,nominal
-60.34363,-33.04927,nominal
-60.33685,-33.04918,nominal
-60.34929,-33.04726,nominal
-60.34099,-33.04853,nominal
-60.34514,-33.04790,nominal
-60.33612,-33.04584,nominal
-60.34856,-33.04393,nominal
-60.34027,-33.04520,nominal
-60.34441,-33.04456,nominal
-60.34783,-33.04059,nominal
-60.35197,-33.03995,nominal
-60.34368,-33.04123,nominal
-60.37612,-33.03278,nominal
-60.38026,-33.03214,nominal
-60.35467,-33.03265,nominal
-60.36296,-33.03136,nominal
-60.37539,-33.02945,nominal
-60.37954,-33.02881,nominal
-60.35809,-33.02867,nominal
-60.36223,-33.02803,nominal
-60.35394,-33.02931,nominal
-60.29615,-33.00105,nominal
-60.37585,-33.03004,nominal
-60.36991,-33.02938,nominal
-60.35805,-33.02805,nominal
-60.35213,-33.02738,nominal
-60.36931,-33.03333,nominal
-60.35152,-33.03133,nominal
-60.35640,-33.02581,nominal
-60.37361,-33.03167,nominal
-60.36767,-33.03103,nominal
-60.35579,-33.02977,nominal
-60.38007,-33.06857,nominal
-60.37946,-33.07253,nominal
-60.35204,-33.09366,nominal
-60.30702,-32.97106,nominal
-60.31044,-32.96709,nominal
-60.29025,-32.95295,nominal
-60.29439,-32.95232,nominal
-60.27850,-32.75367,nominal
-60.28577,-32.92490,nominal
-60.27408,-32.92356,nominal
-60.29003,-32.92434,nominal
-60.27832,-32.92308,nominal
-60.27246,-32.92244,nominal
-60.28943,-32.92827,nominal
-60.28357,-32.92764,nominal
-60.27186,-32.92637,nominal
-60.25431,-32.92447,nominal
-60.28881,-32.93221,nominal
-60.28296,-32.93157,nominal
-60.27710,-32.93094,nominal
-60.27125,-32.93030,nominal
-60.29408,-32.93678,nominal
-60.28821,-32.93614,nominal
-60.28236,-32.93550,nominal
-60.27649,-32.93487,nominal
-60.27064,-32.93423,nominal
-60.29934,-32.94135,low
-60.28175,-32.93944,low
-60.29348,-32.94071,nominal
-60.28761,-32.94007,nominal
-60.27589,-32.93880,nominal
-60.29874,-32.94529,low
-60.30462,-32.94593,nominal
-60.29287,-32.94465,nominal
-60.28700,-32.94401,nominal
-60.27528,-32.94273,nominal
-60.30989,-32.95050,nominal
-60.29226,-32.94858,nominal
-60.29813,-32.94922,high
-60.29753,-32.95316,nominal
-60.30280,-32.95774,nominal
-60.29692,-32.95709,nominal
-60.30220,-32.96168,nominal
-60.30747,-32.96626,nominal
-60.30687,-32.97020,nominal
-60.28683,-32.98400,nominal
-60.30908,-32.71392,nominal
-60.31428,-32.71369,nominal
-60.30844,-32.71305,nominal
-60.33583,-32.72802,nominal
-60.34108,-32.73259,nominal
-60.33523,-32.73195,nominal
-60.33463,-32.73589,nominal
-60.33402,-32.73982,nominal
-60.32696,-32.74704,nominal
-60.27910,-32.74975,nominal
-60.31490,-32.71458,nominal
-60.22809,-33.14969,nominal
-60.21760,-33.14095,nominal
-60.21272,-33.13824,nominal
-60.21687,-33.13760,nominal
-60.23456,-33.01411,nominal
-60.15765,-33.00053,nominal
-60.23855,-33.01322,nominal
-60.23734,-33.02107,nominal
-60.00567,-33.07483,nominal
-60.00506,-33.07870,nominal
-60.00446,-33.08259,nominal
-60.00325,-33.09035,nominal
-60.00215,-33.09072,nominal
-60.18546,-32.93650,nominal
-60.18979,-32.84864,nominal
-60.19321,-32.84467,nominal
-60.20978,-32.84213,nominal
-60.21319,-32.83815,nominal
-60.19835,-32.83931,nominal
-60.20931,-32.84450,nominal
-60.19774,-32.84322,nominal
-60.19714,-32.84713,nominal
-60.19136,-32.84649,nominal
-60.18498,-32.84975,nominal
-60.17921,-32.84911,nominal
-60.24848,-32.92384,nominal
-60.17873,-32.91625,nominal
-60.18391,-32.92080,nominal
-60.17233,-32.91953,nominal
-60.16656,-32.91890,nominal
-60.18331,-32.92471,nominal
-60.17752,-32.92407,nominal
-60.17173,-32.92344,nominal
-60.16595,-32.92280,nominal
-60.18850,-32.92925,low
-60.17691,-32.92798,low
-60.17112,-32.92735,low
-60.20010,-32.93052,nominal
-60.19429,-32.92989,nominal
-60.18270,-32.92862,nominal
-60.16534,-32.92671,nominal
-60.15956,-32.92608,nominal
-60.19368,-32.93380,low
-60.17630,-32.93189,low
-60.17052,-32.93126,low
-60.19949,-32.93444,nominal
-60.18789,-32.93316,nominal
-60.18209,-32.93253,nominal
-60.16473,-32.93062,nominal
-60.15895,-32.92999,nominal
-60.18728,-32.93708,low
-60.18149,-32.93644,low
-60.16992,-32.93517,low
-60.16412,-32.93453,nominal
-60.16931,-32.93907,low
-60.16352,-32.93843,nominal
-60.15443,-32.99705,nominal
