Longitude,Latitude,Confidence
-60.56869,-32.77286,nominal
-60.57704,-32.77028,nominal
-60.57284,-32.77798,nominal
-60.56730,-32.77849,nominal
-60.57776,-32.77286,nominal
-60.56669,-32.77388,nominal
-60.57224,-32.77337,nominal
-60.56547,-32.76466,nominal
-60.56426,-32.75544,nominal
-60.56366,-32.75083,nominal
-60.56919,-32.75033,nominal
-60.57417,-32.78781,nominal
-60.57862,-32.78858,low
-60.57500,-32.78437,nominal
-60.55360,-32.77705,high
-60.54915,-32.77628,nominal
-60.55286,-32.77600,high
-60.55369,-32.77256,high
-60.54924,-32.77179,nominal
-60.55814,-32.77332,nominal
-60.55898,-32.76987,nominal
-60.55452,-32.76911,low
-60.51606,-32.75534,nominal
-60.52052,-32.75610,nominal
-60.51689,-32.75190,nominal
-60.55701,-32.75878,nominal
-60.54448,-32.75304,high
-60.54893,-32.75381,high
-60.55783,-32.75534,nominal
-60.54976,-32.75037,nominal
-60.55867,-32.75190,nominal
-60.56773,-32.74948,nominal
-60.56464,-32.74254,nominal
-60.57299,-32.73993,nominal
-60.56158,-32.73560,nominal
-60.53350,-32.73647,nominal
-60.52521,-32.73906,high
-60.56928,-32.74799,nominal
-60.56615,-32.74107,nominal
-60.57453,-32.73851,nominal
-60.52959,-32.74437,nominal
-60.56305,-32.73413,nominal
-60.53484,-32.73489,nominal
-60.52649,-32.73745,high
-60.53700,-32.71848,nominal
-60.56305,-32.74622,nominal
-60.56858,-32.74572,high
-60.52356,-32.74511,nominal
-60.52914,-32.74461,nominal
-60.55690,-32.74211,nominal
-60.56244,-32.74161,nominal
-60.56797,-32.74111,nominal
-60.57351,-32.74062,nominal
-60.52852,-32.73999,nominal
-60.55629,-32.73750,nominal
-60.52297,-32.74049,nominal
-60.56182,-32.73700,nominal
-60.52235,-32.73586,nominal
-60.52729,-32.73075,nominal
-60.52175,-32.73124,nominal
-60.53718,-32.72053,nominal
-60.53656,-32.71591,nominal
-60.52766,-32.73735,nominal
-60.52212,-32.73788,nominal
-60.52152,-32.73326,nominal
-60.52706,-32.73273,nominal
-60.52092,-32.72864,nominal
-60.52646,-32.72811,nominal
-60.53634,-32.71783,nominal
-60.64713,-32.56383,nominal
-60.52074,-32.71664,nominal
-60.51710,-32.71242,low
-60.53297,-32.70439,nominal
-60.53743,-32.70517,nominal
-60.51409,-32.74423,nominal
-60.51855,-32.74500,nominal
-60.52302,-32.74577,nominal
-60.54531,-32.74960,nominal
-60.51046,-32.74001,nominal
-60.51492,-32.74078,nominal
-60.51938,-32.74155,nominal
-60.55950,-32.74845,low
-60.50682,-32.73579,nominal
-60.54696,-32.74271,nominal
-60.56032,-32.74501,nominal
-60.56922,-32.74654,nominal
-60.50766,-32.73234,nominal
-60.51212,-32.73311,nominal
-60.54780,-32.73927,nominal
-60.55225,-32.74003,low
-60.51295,-32.72966,nominal
-60.51741,-32.73043,nominal
-60.54862,-32.73582,nominal
-60.55308,-32.73659,nominal
-60.54054,-32.73083,nominal
-60.55836,-32.73391,nominal
-60.56281,-32.73468,nominal
-60.51908,-32.72353,nominal
-60.55918,-32.73046,nominal
-60.56364,-32.73123,nominal
-60.51544,-32.71931,nominal
-60.51990,-32.72009,nominal
-60.52437,-32.72086,low
-60.51627,-32.71587,nominal
-60.28669,-33.25629,nominal
-60.30808,-33.04908,low
-60.31260,-33.04986,nominal
-60.31512,-33.03949,low
-60.31315,-33.02832,low
-60.32301,-33.02643,low
-60.32386,-33.02298,nominal
-60.26343,-32.91833,low
-60.26880,-32.91565,low
-60.16046,-33.36604,nominal
-60.16834,-33.36364,nominal
-60.14681,-33.37399,nominal
-60.16218,-33.36922,nominal
-60.14712,-33.37983,nominal
-60.15251,-33.37455,nominal
-60.14652,-33.37508,nominal
-60.15191,-33.36979,nominal
-60.16382,-33.36874,nominal
-60.14795,-33.37680,nominal
-60.15958,-33.36801,nominal
-60.18558,-33.23448,nominal
-60.18643,-33.23101,low
-60.18728,-33.22755,nominal
-60.17084,-33.15956,nominal
-60.19353,-33.16357,nominal
-60.17169,-33.15609,nominal
-60.17624,-33.15690,nominal
-60.18077,-33.15770,nominal
-60.18162,-33.15423,low
-60.18616,-33.15503,low
-60.18247,-33.15076,nominal
-60.06963,-32.88798,nominal
-60.07743,-32.88559,high
-60.08524,-32.88319,nominal
-60.09008,-32.87400,nominal
-60.08020,-32.88855,nominal
-60.07237,-32.89091,nominal
-60.08503,-32.87942,nominal
-60.09287,-32.87705,nominal
-60.06936,-32.88414,nominal
-60.07719,-32.88178,nominal
-60.17908,-32.89106,nominal
-60.17847,-32.88634,nominal
-60.07158,-32.89075,nominal
-60.08287,-32.88499,nominal
-60.07098,-32.88600,nominal
-60.07692,-32.88550,nominal
-60.07631,-32.88074,nominal
-60.08820,-32.87973,nominal
-60.08246,-32.88469,nominal
-60.07060,-32.88578,nominal
-60.07653,-32.88523,nominal
-60.07593,-32.88049,nominal
-60.08780,-32.87940,nominal
-60.05811,-32.83402,nominal
-60.05751,-32.82927,nominal
-60.06345,-32.82874,nominal
-60.06479,-32.89454,nominal
-60.06565,-32.89105,nominal
-60.06651,-32.88756,low
-60.07110,-32.88837,nominal
-60.07196,-32.88488,nominal
-60.07655,-32.88568,nominal
-60.07742,-32.88219,nominal
-60.17518,-32.89206,nominal
-60.09375,-32.87414,nominal
-60.17604,-32.88858,nominal
-60.18059,-32.88938,nominal
-60.17689,-32.88511,nominal
-60.09089,-32.86636,nominal
-60.09547,-32.86716,nominal
-60.10006,-32.86797,low
-60.09174,-32.86287,nominal
-60.09633,-32.86368,nominal
-60.10091,-32.86448,nominal
-60.09719,-32.86019,nominal
