Longitude,Latitude,Confidence
-60.81921,-33.00228,nominal
-60.81915,-33.00355,nominal
-60.86950,-32.51356,nominal
-60.86778,-32.51056,nominal
-60.58828,-32.79242,nominal
-60.59295,-32.79120,nominal
-60.57297,-32.76558,nominal
-60.57763,-32.76435,nominal
-60.57084,-32.75996,nominal
-60.57550,-32.75873,nominal
-60.57293,-32.75888,nominal
-60.57342,-32.76495,high
-60.57871,-32.76467,nominal
-60.57265,-32.77361,nominal
-60.57738,-32.77465,nominal
-60.57390,-32.76937,nominal
-60.57864,-32.77040,nominal
-60.58857,-32.78515,low
-60.56736,-32.77166,nominal
-60.57211,-32.77266,nominal
-60.57686,-32.77367,nominal
-60.57337,-32.76842,high
-60.56511,-32.76216,nominal
-60.60395,-32.73879,nominal
-60.60865,-32.73753,nominal
-60.59715,-32.73441,nominal
-60.61125,-32.73064,nominal
-60.60653,-32.73191,high
-60.59501,-32.72878,nominal
-60.59969,-32.72753,nominal
-60.60909,-32.72503,nominal
-60.60439,-32.72628,high
-60.55350,-32.72750,nominal
-60.55135,-32.72850,nominal
-60.55603,-32.72728,nominal
-60.69506,-32.55991,nominal
-60.69292,-32.55423,nominal
-60.68816,-32.55553,nominal
-60.68785,-32.55789,nominal
-60.69266,-32.55663,nominal
-60.64279,-32.56353,nominal
-60.64754,-32.56228,nominal
-60.68572,-32.55222,nominal
-60.63589,-32.55912,nominal
-60.65015,-32.55536,nominal
-60.70269,-32.54148,nominal
-60.64065,-32.55787,high
-60.64540,-32.55661,nominal
-60.70052,-32.53580,nominal
-60.64311,-32.55846,nominal
-60.63791,-32.55875,nominal
-60.68975,-32.55586,nominal
-60.64831,-32.55817,nominal
-60.60413,-32.72550,nominal
-60.60458,-32.73156,nominal
-60.60980,-32.73125,nominal
-60.59935,-32.73186,nominal
-60.57303,-32.73340,nominal
-60.61029,-32.73730,nominal
-60.57351,-32.73947,nominal
-60.60508,-32.73762,nominal
-60.59983,-32.73792,nominal
-60.60780,-32.73266,nominal
-60.60258,-32.73294,nominal
-60.59732,-32.73322,nominal
-60.57095,-32.73460,nominal
-60.60833,-32.73872,high
-60.60308,-32.73900,nominal
-60.56889,-32.74940,low
-60.53680,-32.73807,nominal
-60.56665,-32.73989,high
-60.53328,-32.73279,nominal
-60.53805,-32.73381,nominal
-60.57140,-32.74090,nominal
-60.53454,-32.72853,high
-60.56791,-32.73563,high
-60.53931,-32.72955,nominal
-60.54408,-32.73056,nominal
-60.54885,-32.73158,nominal
-60.57266,-32.73664,nominal
-60.53102,-32.72325,nominal
-60.53579,-32.72427,nominal
-60.54056,-32.72528,nominal
-60.54533,-32.72630,nominal
-60.56916,-32.73138,nominal
-60.54181,-32.72102,high
-60.59415,-32.73219,low
-60.54083,-32.70722,nominal
-60.55037,-32.70926,nominal
-60.55162,-32.70501,nominal
-60.55639,-32.70603,low
-60.70427,-32.53659,nominal
-60.70081,-32.53135,high
-60.70676,-32.52812,nominal
-60.70800,-32.52388,nominal
-60.65975,-32.50002,high
-60.66922,-32.50205,low
-60.28539,-33.25402,nominal
-60.28720,-33.25625,nominal
-60.32275,-33.02831,nominal
-60.27246,-33.11555,nominal
-60.27375,-33.11126,nominal
-60.31240,-33.05120,nominal
-60.31368,-33.04691,high
-60.31080,-33.05027,nominal
-60.31565,-33.05130,nominal
-60.31209,-33.04599,nominal
-60.31723,-33.02885,nominal
-60.32208,-33.02988,nominal
-60.31366,-33.02353,nominal
-60.31852,-33.02457,nominal
-60.32336,-33.02560,nominal
-60.31980,-33.02028,nominal
-60.32465,-33.02132,nominal
-60.27118,-32.91413,nominal
-60.25414,-32.90132,nominal
-60.15377,-33.36962,nominal
-60.16242,-33.36734,nominal
-60.16173,-33.37000,nominal
-60.15971,-33.36457,nominal
-60.19931,-33.33048,nominal
-60.20229,-33.32892,nominal
-60.19661,-33.32920,nominal
-60.20299,-33.33513,nominal
-60.15999,-33.36860,nominal
-60.15431,-33.36890,nominal
-60.14863,-33.36919,nominal
-60.14910,-33.37543,nominal
-60.15963,-33.36652,nominal
-60.15397,-33.36678,nominal
-60.14822,-33.36705,nominal
-60.14877,-33.37328,nominal
-60.14925,-33.37953,nominal
-60.14759,-33.37631,nominal
-60.15992,-33.36985,nominal
-60.05952,-33.32028,low
-60.06083,-33.31596,nominal
-60.06298,-33.31740,nominal
-60.06065,-33.30771,nominal
-60.05701,-33.30233,nominal
-60.06197,-33.30339,nominal
-60.06693,-33.30446,low
-60.06328,-33.29908,nominal
-60.18153,-33.23761,nominal
-60.18642,-33.23868,nominal
-60.18283,-33.23331,nominal
-60.18772,-33.23439,nominal
-60.18478,-33.23820,nominal
-60.18608,-33.23391,low
-60.04486,-32.91015,nominal
-60.05353,-32.90790,nominal
-60.05150,-32.90244,nominal
-60.04716,-32.90357,nominal
-60.05816,-32.89473,nominal
-60.06250,-32.89359,nominal
-60.05612,-32.88927,nominal
-60.06046,-32.88814,high
-60.05843,-32.88268,nominal
-60.07442,-32.84850,nominal
-60.07005,-32.84965,nominal
-60.06802,-32.84418,nominal
-60.07238,-32.84303,high
-60.07293,-32.85215,nominal
-60.07526,-32.84556,nominal
-60.07088,-32.84669,high
-60.06883,-32.84122,nominal
-60.07320,-32.84010,nominal
-60.07001,-32.86630,nominal
-60.07362,-32.84442,nominal
-60.07407,-32.85067,nominal
-60.06841,-32.85093,nominal
-60.06986,-32.86967,nominal
-60.05947,-32.88272,nominal
-60.05994,-32.88896,nominal
-60.05423,-32.88924,nominal
-60.04124,-32.91388,high
-60.04628,-32.91498,nominal
-60.04256,-32.90952,nominal
-60.05262,-32.91172,low
-60.05392,-32.90737,nominal
-60.04519,-32.90080,low
-60.05021,-32.90191,nominal
-60.05524,-32.90302,nominal
-60.05152,-32.89755,nominal
-60.05655,-32.89866,nominal
-60.05786,-32.89430,nominal
-60.06288,-32.89541,nominal
-60.05917,-32.88995,nominal
-60.06419,-32.89106,nominal
-60.05545,-32.88448,nominal
-60.06048,-32.88559,nominal
-60.06549,-32.88670,nominal
-60.07051,-32.88781,nominal
-60.06680,-32.88234,nominal
-60.07312,-32.87910,high
-60.06100,-32.89221,low
-60.06603,-32.89328,nominal
-60.05727,-32.88677,nominal
-60.06231,-32.88785,nominal
-60.06735,-32.88893,nominal
-60.05859,-32.88241,nominal
-60.06996,-32.88021,nominal
-60.07500,-32.88130,nominal
-60.07632,-32.87695,low
-60.07764,-32.87259,nominal
-60.07895,-32.86824,nominal
