Longitude,Latitude,Confidence
-60.56201,-33.02500,high
-60.73156,-32.94943,nominal
-60.63233,-32.59433,nominal
-60.63178,-32.59912,nominal
-60.65825,-32.63535,nominal
-60.66304,-32.63481,nominal
-60.28492,-33.25588,nominal
-60.28683,-33.25637,nominal
-60.30035,-33.08296,nominal
-60.29740,-33.08422,nominal
-60.30328,-33.08472,nominal
-60.25171,-33.20467,nominal
-60.25759,-33.20518,nominal
-60.30130,-33.05110,low
-60.30075,-33.05583,nominal
-60.29795,-33.07948,nominal
-60.29804,-33.08332,nominal
-60.30012,-33.07988,nominal
-60.25348,-32.95332,nominal
-60.28122,-32.87583,nominal
-60.29322,-32.84823,nominal
-60.29233,-32.84476,nominal
-60.29380,-32.84436,nominal
-60.28205,-32.83557,nominal
-60.30153,-32.78121,nominal
-60.29155,-32.77937,nominal
-60.28278,-32.83861,nominal
-60.27546,-32.75586,nominal
-60.27489,-32.76057,nominal
-60.26855,-32.76477,low
-60.26277,-32.76427,nominal
-60.30169,-32.78192,nominal
-60.27697,-32.83812,nominal
-60.29387,-32.84430,nominal
-60.28804,-32.84381,nominal
-60.34600,-32.85347,low
-60.29916,-32.84952,nominal
-60.29860,-32.85423,nominal
-60.29276,-32.85374,nominal
-60.28694,-32.85325,nominal
-60.38499,-32.87590,nominal
-60.29693,-32.86839,nominal
-60.29110,-32.86789,nominal
-60.28527,-32.86739,nominal
-60.27945,-32.86689,nominal
-60.40216,-32.88216,nominal
-60.29054,-32.87261,nominal
-60.28472,-32.87210,nominal
-60.27889,-32.87160,nominal
-60.28999,-32.87732,nominal
-60.28416,-32.87682,nominal
-60.27834,-32.87632,nominal
-60.25557,-32.95103,nominal
-60.25501,-32.95575,nominal
-60.25446,-32.96046,nominal
-60.25335,-32.96988,nominal
-60.25122,-32.96949,high
-60.25409,-32.96263,nominal
-60.25183,-32.94648,nominal
-60.28320,-32.87090,nominal
-60.29115,-32.87335,nominal
-60.29966,-32.85273,high
-60.28376,-32.84781,nominal
-60.29169,-32.85027,nominal
-60.37863,-32.87713,nominal
-60.28256,-32.87534,nominal
-60.28543,-32.86847,nominal
-60.28317,-32.85231,nominal
-60.29116,-32.85473,low
-60.28606,-32.84545,nominal
-60.29401,-32.84787,nominal
-60.30199,-32.85028,nominal
-60.25012,-32.96420,high
-60.25296,-32.95733,nominal
-60.25576,-32.95045,nominal
-60.14889,-33.37819,nominal
-60.14803,-33.37475,nominal
-60.16060,-33.36893,nominal
-60.14456,-33.36098,nominal
-60.10531,-33.35358,nominal
-60.10891,-33.34935,nominal
-60.10804,-33.34591,nominal
-60.10717,-33.34248,nominal
-60.10630,-33.33904,nominal
-60.15834,-33.37033,nominal
-60.09575,-33.35557,nominal
-60.10154,-33.35606,nominal
-60.10788,-33.35185,nominal
-60.10844,-33.34716,nominal
-60.11425,-33.34764,nominal
-60.09217,-33.35390,nominal
-60.10010,-33.35636,nominal
-60.11376,-33.34514,nominal
-60.09631,-33.35253,nominal
-60.10426,-33.35495,nominal
-60.10715,-33.34811,nominal
-60.23459,-33.22511,nominal
-60.23911,-33.22431,nominal
-60.23822,-33.22085,nominal
-60.01325,-33.09004,nominal
-60.02050,-33.08158,nominal
-60.02495,-33.08080,nominal
-60.03954,-33.02790,nominal
-60.03867,-33.02446,nominal
-60.03782,-33.02102,nominal
-60.01255,-33.07842,nominal
-60.01822,-33.07892,nominal
-60.02388,-33.07942,nominal
-60.02445,-33.07477,nominal
-60.01989,-33.06496,nominal
-60.02557,-33.06546,nominal
-60.03124,-33.06596,nominal
-60.03690,-33.06645,nominal
-60.00913,-33.05932,nominal
-60.01480,-33.05981,nominal
-60.02045,-33.06031,nominal
-60.02613,-33.06081,nominal
-60.05986,-33.23746,nominal
-60.23618,-33.23310,nominal
-60.24261,-33.22886,nominal
-60.23728,-33.22366,nominal
-60.23668,-33.23198,nominal
-60.23722,-33.22726,high
-60.24308,-33.22778,nominal
-60.23776,-33.22254,nominal
-60.03583,-33.10579,nominal
-60.03814,-33.10422,nominal
-60.24079,-33.11272,nominal
-60.02901,-33.08458,nominal
-60.18515,-33.00196,high
-60.17882,-33.00614,nominal
-60.18459,-33.00665,high
-60.17827,-33.01083,nominal
-60.18403,-33.01135,high
-60.17772,-33.01553,low
-60.18279,-33.00798,nominal
-60.18801,-33.01316,nominal
-60.17645,-33.01220,nominal
-60.18223,-33.01268,high
-60.17588,-33.01690,nominal
-60.04195,-33.02454,nominal
-60.03628,-33.02406,low
-60.03061,-33.02357,nominal
-60.03005,-33.02823,nominal
-60.13272,-33.03696,high
-60.13216,-33.04164,nominal
-60.14312,-33.04730,nominal
-60.12586,-33.04583,nominal
-60.02892,-33.03754,nominal
-60.13161,-33.04632,high
-60.14256,-33.05199,nominal
-60.13106,-33.05101,nominal
-60.12532,-33.05052,nominal
-60.11956,-33.05003,nominal
-60.03403,-33.04268,nominal
-60.02780,-33.04684,low
-60.12476,-33.05520,nominal
-60.11900,-33.05470,nominal
-60.03915,-33.04782,nominal
-60.03347,-33.04733,nominal
-60.11844,-33.05939,nominal
-60.03858,-33.05248,nominal
-60.02724,-33.05150,nominal
-60.02157,-33.05101,nominal
-60.02668,-33.05615,nominal
-60.02101,-33.05566,nominal
-60.01535,-33.05516,nominal
-60.24601,-33.23259,nominal
-60.24101,-33.22336,nominal
-60.05123,-33.11824,nominal
-60.01640,-33.06636,nominal
-60.01117,-33.05693,high
-60.01931,-33.05944,high
-60.02221,-33.05253,nominal
-60.02511,-33.04561,high
-60.11179,-33.05679,high
-60.03379,-33.02485,high
-60.11465,-33.04990,high
-60.04191,-33.02737,nominal
-60.12269,-33.05238,nominal
-60.03664,-33.01792,nominal
-60.12557,-33.04549,nominal
-60.14160,-33.05046,nominal
-60.12843,-33.03860,nominal
-60.17190,-33.02100,high
-60.02617,-33.04336,high
-60.03433,-33.04583,nominal
-60.11029,-33.06106,high
-60.11320,-33.05418,high
-60.12127,-33.05662,nominal
-60.03495,-33.02263,high
-60.04311,-33.02512,nominal
-60.11611,-33.04729,nominal
-60.12417,-33.04974,nominal
-60.12708,-33.04285,nominal
-60.14318,-33.04774,nominal
-60.12998,-33.03597,nominal
-60.17368,-33.01825,high
-60.18169,-33.02069,nominal
-60.17656,-33.01137,high
-60.18456,-33.01381,nominal
-60.18573,-32.99453,nominal
-60.18486,-32.99108,nominal
-60.17948,-32.98843,nominal
-60.18399,-32.98762,nominal
-60.24542,-32.96930,nominal
-60.24907,-32.96502,nominal
-60.23463,-32.96400,nominal
-60.23713,-32.96347,nominal
-60.24977,-32.95054,nominal
-60.23814,-32.94956,nominal
-60.23234,-32.94907,nominal
-60.23758,-32.95427,nominal
-60.23178,-32.95377,high
-60.24864,-32.95996,nominal
-60.23701,-32.95897,nominal
-60.24808,-32.96467,nominal
-60.23646,-32.96368,nominal
-60.24753,-32.96938,nominal
-60.23010,-32.96789,nominal
-60.24697,-32.97409,nominal
-60.24117,-32.97359,nominal
-60.24641,-32.97880,nominal
-60.19425,-32.97429,nominal
-60.24061,-32.97830,high
-60.24006,-32.98301,low
-60.24586,-32.98352,nominal
-60.22844,-32.98201,nominal
-60.21104,-32.98050,nominal
-60.23424,-32.98251,high
-60.19947,-32.97949,high
-60.23950,-32.98772,nominal
-60.23369,-32.98721,nominal
-60.22788,-32.98671,nominal
-60.20470,-32.98470,nominal
-60.19892,-32.98419,nominal
-60.19314,-32.98368,nominal
-60.22733,-32.99142,nominal
-60.19836,-32.98889,nominal
-60.19258,-32.98838,nominal
-60.18104,-32.98737,nominal
-60.19780,-32.99358,nominal
-60.19202,-32.99308,nominal
-60.18625,-32.99257,nominal
-60.19147,-32.99778,nominal
-60.18570,-32.99726,nominal
-60.23813,-32.95780,nominal
-60.23299,-32.94850,nominal
-60.24897,-32.95335,nominal
-60.19603,-32.98630,high
-60.18803,-32.98385,nominal
-60.19888,-32.97942,high
-60.19089,-32.97696,nominal
-60.22281,-32.98678,nominal
-60.24158,-32.98481,high
-60.23362,-32.98236,nominal
-60.24444,-32.97795,nominal
-60.24729,-32.97108,high
-60.22907,-32.94994,low
-60.19162,-32.98245,high
-60.19965,-32.98487,nominal
-60.20255,-32.97800,nominal
-60.23457,-32.98766,nominal
-60.23745,-32.98080,nominal
-60.24545,-32.98321,nominal
-60.24833,-32.97636,nominal
