Longitude,Latitude,Confidence
-60.75446,-32.83239,nominal
-60.75082,-32.83084,nominal
-60.61451,-32.80738,nominal
-60.61924,-32.80612,nominal
-60.60981,-32.80865,nominal
-60.60511,-32.80990,nominal
-60.61195,-32.81428,nominal
-60.62136,-32.81176,nominal
-60.61665,-32.81302,nominal
-60.60725,-32.81554,nominal
-60.62348,-32.81741,nominal
-60.61877,-32.81866,nominal
-60.61408,-32.81992,nominal
-60.62821,-32.81615,nominal
-60.62563,-32.82304,nominal
-60.57253,-32.82689,nominal
-60.57285,-32.82828,nominal
-60.27602,-33.11372,nominal
-60.27296,-32.83622,nominal
-60.40112,-32.81839,nominal
-60.39574,-32.81869,nominal
-60.40110,-32.81877,nominal
-60.39572,-32.81904,nominal
-60.38100,-32.83821,nominal
-60.38691,-32.84405,nominal
-60.44599,-32.90838,nominal
-60.41913,-32.90987,nominal
-60.41254,-32.96495,nominal
-60.47056,-32.72357,nominal
-60.46590,-32.72478,nominal
-60.29750,-32.74395,nominal
-60.14582,-33.37700,nominal
