Longitude,Latitude,Confidence
-60.81844,-33.00410,nominal
-60.55014,-32.95427,high
-60.54452,-32.95586,nominal
-60.51651,-32.96377,nominal
-60.55816,-32.95872,nominal
-60.55255,-32.96030,high
-60.55527,-32.96249,high
-60.51352,-32.96731,nominal
-60.51911,-32.96577,nominal
-60.54722,-32.95802,nominal
-60.55286,-32.95646,high
-60.55043,-32.95043,nominal
-60.54479,-32.95199,nominal
-60.51319,-32.96889,nominal
-60.51750,-32.96861,nominal
-60.55132,-32.96084,nominal
-60.55560,-32.96057,nominal
-60.54646,-32.95555,nominal
-60.55075,-32.95528,high
-60.54592,-32.94999,nominal
-60.54743,-32.95749,nominal
-60.55170,-32.95719,high
-60.55117,-32.95163,nominal
-60.54689,-32.95193,high
-60.67470,-32.83767,nominal
-60.52467,-32.98341,nominal
-60.50804,-32.97601,nominal
-60.52576,-32.97951,nominal
-60.50913,-32.97210,nominal
-60.51612,-32.96935,nominal
-60.51722,-32.96544,nominal
-60.55475,-32.96465,nominal
-60.55584,-32.96075,nominal
-60.55103,-32.95568,nominal
-60.55692,-32.95684,nominal
-60.55210,-32.95177,nominal
-60.56015,-32.94514,nominal
-60.55859,-32.92834,nominal
-60.52497,-32.80839,nominal
-60.58235,-32.58869,nominal
-60.58477,-32.59478,nominal
-60.58290,-32.59110,nominal
-60.58531,-32.59720,nominal
-60.67405,-32.70401,nominal
-60.66891,-32.70575,nominal
-60.67308,-32.70546,nominal
-60.58046,-32.59542,nominal
-60.58467,-32.59513,nominal
-60.60617,-32.70274,nominal
-60.61206,-32.70393,nominal
-60.60725,-32.69883,nominal
-60.60833,-32.69492,nominal
-60.67283,-32.70792,nominal
-60.58101,-32.68113,nominal
-60.58798,-32.67841,nominal
-60.61011,-32.69749,nominal
-60.67472,-32.71011,nominal
-60.58381,-32.67995,nominal
-60.28723,-33.25508,nominal
-60.31480,-33.16398,nominal
-60.27107,-33.18929,nominal
-60.27346,-33.19521,nominal
-60.27226,-33.19338,nominal
-60.27731,-33.19159,nominal
-60.26441,-33.10854,nominal
-60.26553,-33.10459,nominal
-60.27157,-33.10581,nominal
-60.31376,-33.00935,nominal
-60.31979,-33.01056,nominal
-60.33183,-33.01299,nominal
-60.33785,-33.01420,nominal
-60.33895,-33.01026,nominal
-60.30994,-33.00024,nominal
-60.33404,-33.00511,nominal
-60.33514,-33.00116,nominal
-60.32553,-32.91299,nominal
-60.31696,-32.92202,nominal
-60.31149,-32.92355,nominal
-60.31933,-32.92799,nominal
-60.32192,-32.98027,nominal
-60.32740,-32.97875,nominal
-60.31955,-32.97430,nominal
-60.32502,-32.97279,nominal
-60.36103,-32.95619,nominal
-60.33668,-32.95631,nominal
-60.35863,-32.95021,nominal
-60.36413,-32.94868,nominal
-60.32407,-32.93993,nominal
-60.31860,-32.94145,nominal
-60.32170,-32.93396,nominal
-60.30524,-32.90741,nominal
-60.30763,-32.91338,nominal
-60.31312,-32.91188,nominal
-60.32649,-32.91484,nominal
-60.31551,-32.91784,nominal
-60.31791,-32.92381,nominal
-60.31242,-32.92530,nominal
-60.32030,-32.92977,nominal
-60.30440,-32.90564,nominal
-60.30676,-32.91161,high
-60.31222,-32.91008,nominal
-60.33673,-32.95741,nominal
-60.35875,-32.95605,nominal
-60.33619,-32.95177,nominal
-60.35820,-32.95043,nominal
-60.33564,-32.94614,nominal
-60.33315,-32.95533,nominal
-60.33755,-32.95504,nominal
-60.35954,-32.95355,nominal
-60.35901,-32.94793,nominal
-60.31886,-32.94495,nominal
-60.31834,-32.93932,nominal
-60.31339,-32.93398,nominal
-60.31781,-32.93368,nominal
-60.31233,-32.92270,nominal
-60.30739,-32.91735,nominal
-60.31181,-32.91707,nominal
-60.30244,-32.91201,nominal
-60.30685,-32.91172,nominal
-60.30190,-32.90637,nominal
-60.32420,-32.99479,nominal
-60.31436,-32.98445,nominal
-60.32038,-32.98568,nominal
-60.32641,-32.98689,nominal
-60.32149,-32.98173,nominal
-60.32751,-32.98295,nominal
-60.33082,-32.97112,nominal
-60.35487,-32.97601,nominal
-60.34997,-32.97085,nominal
-60.33413,-32.95928,nominal
-60.35217,-32.96296,nominal
-60.33523,-32.95533,nominal
-60.35326,-32.95902,nominal
-60.35926,-32.96025,nominal
-60.36036,-32.95631,nominal
-60.32709,-32.96927,nominal
-60.35232,-32.97009,nominal
-60.33645,-32.95862,nominal
-60.35452,-32.96221,nominal
-60.33755,-32.95468,nominal
-60.35563,-32.95826,nominal
-60.36164,-32.95946,nominal
-60.36275,-32.95552,nominal
-60.31561,-32.94198,nominal
-60.32166,-32.94318,nominal
-60.33373,-32.94559,nominal
-60.35783,-32.95038,nominal
-60.36385,-32.95158,nominal
-60.31672,-32.93803,nominal
-60.32276,-32.93924,nominal
-60.32880,-32.94044,nominal
-60.33484,-32.94164,nominal
-60.30572,-32.93166,nominal
-60.31177,-32.93287,nominal
-60.32991,-32.93649,nominal
-60.30684,-32.92771,nominal
-60.31289,-32.92892,nominal
-60.33101,-32.93254,nominal
-60.31399,-32.92497,nominal
-60.30299,-32.91859,nominal
-60.30410,-32.91464,high
-60.29804,-32.91342,nominal
-60.31015,-32.91585,nominal
-60.32828,-32.91949,nominal
-60.29915,-32.90946,nominal
-60.30521,-32.91068,nominal
-60.32939,-32.91554,nominal
-60.29480,-32.83327,nominal
-60.49267,-32.87372,nominal
-60.49355,-32.87658,nominal
-60.29631,-32.83334,nominal
-60.49463,-32.87266,nominal
-60.47788,-32.86522,nominal
-60.47302,-32.86011,nominal
-60.30518,-32.80163,nominal
-60.31733,-32.80407,nominal
-60.30629,-32.79767,nominal
-60.30740,-32.79371,nominal
-60.30243,-32.78852,nominal
-60.30851,-32.78975,nominal
-60.30354,-32.78455,nominal
-60.30961,-32.78578,nominal
-60.33002,-32.78154,nominal
-60.33607,-32.78276,nominal
-60.32507,-32.77635,nominal
-60.33112,-32.77758,nominal
-60.33717,-32.77880,nominal
-60.32616,-32.77239,nominal
-60.33221,-32.77362,nominal
-60.32727,-32.76842,nominal
-60.35971,-32.76666,nominal
