Longitude,Latitude,Confidence
-60.70097,-32.99059,nominal
-60.69769,-32.99068,nominal
-60.28593,-33.25668,nominal
-60.28665,-33.25807,nominal
-60.27522,-32.76222,nominal
-60.27082,-32.76163,nominal
-60.28337,-32.76685,nominal
-60.27832,-32.76970,nominal
-60.27766,-32.77314,nominal
-60.26886,-32.77195,nominal
-60.26447,-32.77135,nominal
-60.27701,-32.77658,low
-60.31885,-32.87194,nominal
-60.31820,-32.87539,nominal
-60.31755,-32.87884,nominal
-60.37822,-32.97359,nominal
-60.37757,-32.97705,nominal
-60.37692,-32.98050,nominal
-60.36802,-32.97932,nominal
-60.36357,-32.97872,nominal
-60.36292,-32.98218,nominal
-60.36671,-32.98623,nominal
-60.36226,-32.98563,nominal
-60.14286,-33.36317,nominal
-60.15934,-33.36858,nominal
-60.14555,-33.37778,nominal
-60.15863,-33.36761,nominal
-60.14776,-33.37676,nominal
-60.15401,-33.16591,nominal
-60.14959,-33.16532,nominal
-60.19287,-32.86904,nominal
-60.14753,-32.89455,nominal
