latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
54.76298,-163.98029,334.9,0.61,0.54,2019-11-03,00:24,N,nominal,1.0NRT,276.3,26,D
54.75791,-163.97403,312.9,0.61,0.54,2019-11-03,00:24,N,low,1.0NRT,323.6,331,D
54.75947,-163.94478,329.3,0.61,0.54,2019-11-03,00:24,N,nominal,1.0NRT,265.6,242.8,D
54.75859,-163.96519,367,0.61,0.54,2019-11-03,00:24,N,low,1.0NRT,326.8,242.8,D
54.76271,-163.97928,343.3,0.61,0.54,2019-11-03,00:24,N,nominal,1.0NRT,283.4,25.9,D
54.76301,-163.97125,352.7,0.61,0.54,2019-11-03,00:24,N,nominal,1.0NRT,286.7,331,D
54.76329,-163.97279,367,0.61,0.54,2019-11-03,00:24,N,low,1.0NRT,287.9,26,D
52.81944,-169.95454,302.1,0.32,0.55,2019-11-03,12:36,N,nominal,1.0NRT,270.4,0.7,N
54.76357,-163.97687,346.2,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,273.9,3.3,N
54.76784,-163.97885,302.9,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,266.6,3.3,N
54.75602,-163.98471,318.1,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,260.9,91.3,N
54.7601,-163.98433,350.1,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,265,91.3,N
54.76426,-163.98505,327.1,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,266,3.3,N
54.7547,-163.96906,328,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,267.8,22.8,N
54.75527,-163.97572,333.5,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,332.4,91.3,N
54.75879,-163.96893,315.5,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,262.3,22.8,N
54.75936,-163.97568,328.6,0.39,0.44,2019-11-03,12:36,N,nominal,1.0NRT,309.4,91.3,N
54.7454,-163.9321,321.1,0.36,0.58,2019-11-03,14:12,N,nominal,1.0NRT,244.4,6,N
54.75905,-163.97499,356.1,0.36,0.57,2019-11-03,14:12,N,nominal,1.0NRT,253.5,49.7,N
54.76009,-163.97826,367,0.36,0.57,2019-11-03,14:12,N,high,1.0NRT,243.3,29.1,N
54.74314,-163.94424,330,0.36,0.58,2019-11-03,14:12,N,nominal,1.0NRT,243.2,8.1,N
54.74834,-163.94136,335.2,0.36,0.58,2019-11-03,14:12,N,nominal,1.0NRT,244.1,6,N
54.75323,-163.95674,367,0.36,0.58,2019-11-03,14:12,N,high,1.0NRT,248.5,22.9,N
54.7474,-163.95763,351.6,0.36,0.58,2019-11-03,14:12,N,nominal,1.0NRT,244.6,6.4,N
54.75126,-163.96979,329.6,0.36,0.57,2019-11-03,14:12,N,nominal,1.0NRT,243.3,6.4,N
54.75298,-163.97516,323.6,0.36,0.57,2019-11-03,14:12,N,nominal,1.0NRT,242.5,6.4,N
54.75653,-163.96712,351.5,0.36,0.57,2019-11-03,14:12,N,nominal,1.0NRT,253.2,22.9,N
54.75795,-163.97157,354.2,0.36,0.57,2019-11-03,14:12,N,nominal,1.0NRT,257.3,49.7,N
54.76307,-163.97629,347.3,0.35,0.57,2019-11-03,22:24,N,nominal,1.0NRT,304.5,77.3,D
54.75826,-163.97246,367,0.35,0.57,2019-11-03,22:24,N,low,1.0NRT,279.2,60.3,D
54.75905,-163.98915,339.3,0.35,0.57,2019-11-03,22:24,N,nominal,1.0NRT,270.6,83.6,D
54.76442,-163.97197,342.4,0.35,0.57,2019-11-03,22:24,N,nominal,1.0NRT,268.1,44.8,D
54.7659,-163.9865,331.3,0.35,0.57,2019-11-03,22:24,N,nominal,1.0NRT,266.8,77.3,D
54.76128,-163.98201,267.3,0.35,0.57,2019-11-03,22:24,N,low,1.0NRT,310.8,77.3,D
