latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-16.15705,17.2326,309.4,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.6,1.3,N
-13.71726,16.29199,327.2,0.52,0.5,2020-08-29,00:36,N,nominal,2.0NRT,286.8,3.3,N
-13.51069,13.97398,329.1,0.56,0.43,2020-08-29,00:36,N,nominal,2.0NRT,287,4.1,N
-15.15025,15.66422,301.9,0.49,0.49,2020-08-29,00:36,N,nominal,2.0NRT,284,1,N
-15.84453,17.6602,303.3,0.34,0.56,2020-08-29,00:36,N,nominal,2.0NRT,280.7,1.1,N
-16.15397,17.23325,316,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.7,1.1,N
-16.15434,17.23631,307.4,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.9,1.1,N
-16.1574,17.23567,318.9,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,286.2,1.3,N
-16.5214,19.95322,325.5,0.49,0.65,2020-08-29,00:36,N,nominal,2.0NRT,288.7,6.8,N
-16.5209,19.94846,316.6,0.49,0.65,2020-08-29,00:36,N,nominal,2.0NRT,287.8,7.7,N
-16.52749,19.95249,301.8,0.49,0.65,2020-08-29,00:36,N,nominal,2.0NRT,286.8,3.4,N
-16.5422,19.97489,320.9,0.49,0.65,2020-08-29,00:36,N,nominal,2.0NRT,285,2.4,N
-16.54206,19.97655,308.7,0.5,0.65,2020-08-29,00:36,N,nominal,2.0NRT,284.5,3.6,N
-16.44766,16.89619,301.8,0.62,0.54,2020-08-29,00:36,N,nominal,2.0NRT,286.9,1.6,N
-16.8572,20.02677,300.5,0.5,0.66,2020-08-29,00:36,N,nominal,2.0NRT,287.2,1.6,N
-16.85711,20.02575,300.3,0.5,0.66,2020-08-29,00:36,N,nominal,2.0NRT,287.3,1.8,N
-17.38404,20.3584,301.4,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.4,1.5,N
-17.40711,20.39813,355.5,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,288.2,10.2,N
-17.4066,20.3929,310.4,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.7,9.1,N
-17.41344,20.39744,342.9,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.9,8.5,N
-17.41396,20.40268,341.3,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.2,8.5,N
-17.4203,20.40201,346.5,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.2,8.5,N
-17.45989,20.41366,300.9,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,285.9,0.8,N
-17.46043,20.41891,299.8,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,286.4,0.8,N
-17.41568,20.40236,367,0.54,0.68,2020-08-29,00:36,N,high,2.0NRT,291.5,7.9,N
-17.4152,20.39712,308.2,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,287.2,11.2,N
-17.42202,20.40167,312.3,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,285.3,7.9,N
-17.46202,20.41849,301.3,0.54,0.68,2020-08-29,00:36,N,nominal,2.0NRT,284.7,1.5,N
-17.66913,19.8747,298.5,0.5,0.66,2020-08-29,00:36,N,nominal,2.0NRT,283.7,1.9,N
-17.82221,20.84048,302.8,0.58,0.7,2020-08-29,00:36,N,nominal,2.0NRT,276.9,4,N
-18.70681,19.95393,299.1,0.52,0.67,2020-08-29,00:36,N,nominal,2.0NRT,287.3,0.8,N
-18.70729,19.95904,300,0.52,0.67,2020-08-29,00:36,N,nominal,2.0NRT,287.4,0.8,N
-18.71306,19.95326,299.1,0.52,0.67,2020-08-29,00:36,N,nominal,2.0NRT,283.1,0.8,N
-18.7976,20.00017,332.9,0.53,0.67,2020-08-29,00:36,N,nominal,2.0NRT,288.4,6.2,N
-18.84041,18.20953,296.7,0.4,0.6,2020-08-29,00:36,N,nominal,2.0NRT,284.6,0.9,N
-18.84081,18.21345,296.1,0.4,0.6,2020-08-29,00:36,N,nominal,2.0NRT,284.5,1.1,N
-19.22427,17.72546,305.2,0.38,0.59,2020-08-29,00:36,N,nominal,2.0NRT,289.9,0.7,N
-20.47373,16.72807,310.8,0.34,0.56,2020-08-29,00:36,N,nominal,2.0NRT,273.6,1.4,N
-5.09683,16.44278,301.7,0.41,0.45,2020-08-29,00:36,N,nominal,2.0NRT,282.5,1.4,N
-5.09738,16.44644,315.3,0.41,0.45,2020-08-29,00:36,N,nominal,2.0NRT,282.3,1.4,N
-5.13717,16.4418,300.5,0.41,0.45,2020-08-29,00:36,N,nominal,2.0NRT,279.2,0.6,N
-6.85808,16.51491,299.2,0.43,0.46,2020-08-29,00:36,N,nominal,2.0NRT,287.1,0.7,N
-6.85782,16.51628,299.1,0.43,0.46,2020-08-29,00:36,N,nominal,2.0NRT,287.1,0.8,N
-6.96481,16.06819,299.9,0.41,0.45,2020-08-29,00:36,N,nominal,2.0NRT,286.7,0.5,N
-7.14117,15.88835,313.3,0.4,0.44,2020-08-29,00:36,N,nominal,2.0NRT,278.3,0.9,N
-7.18296,16.0022,317.6,0.41,0.45,2020-08-29,00:36,N,nominal,2.0NRT,285.4,1.8,N
-8.72786,22.24062,299.9,0.56,0.69,2020-08-29,00:36,N,nominal,2.0NRT,282.3,1,N
-8.213,17.66438,305.1,0.54,0.51,2020-08-29,00:36,N,nominal,2.0NRT,288,1.1,N
-8.21428,17.66287,308.9,0.54,0.51,2020-08-29,00:36,N,nominal,2.0NRT,283.6,2.6,N
-9.0496,18.28935,299.3,0.61,0.54,2020-08-29,00:36,N,nominal,2.0NRT,284.1,1.3,N
-9.05062,18.28831,300.6,0.61,0.54,2020-08-29,00:36,N,nominal,2.0NRT,284.7,0.8,N
-10.15733,18.40308,306.7,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.5,1.4,N
-10.16279,18.40534,329.5,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.8,1.4,N
-10.16549,18.38655,305.9,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,285.4,0.8,N
-11.06057,18.24958,296.8,0.32,0.55,2020-08-29,00:36,N,nominal,2.0NRT,281.6,0.9,N
-11.71308,15.22129,304.1,0.42,0.45,2020-08-29,00:36,N,nominal,2.0NRT,286.1,1.1,N
-12.48238,18.02891,298.7,0.33,0.55,2020-08-29,00:36,N,nominal,2.0NRT,281.5,0.2,N
-12.37786,16.0006,295.5,0.48,0.48,2020-08-29,00:36,N,nominal,2.0NRT,285.4,0.7,N
-12.86744,16.87033,302,0.55,0.51,2020-08-29,00:36,N,nominal,2.0NRT,283.5,2.3,N
-12.53662,14.17891,295.2,0.55,0.43,2020-08-29,00:36,N,nominal,2.0NRT,285.1,0.5,N
-12.81715,15.74109,296.6,0.47,0.47,2020-08-29,00:36,N,nominal,2.0NRT,285,0.8,N
-13.20786,18.2576,297.7,0.35,0.56,2020-08-29,00:36,N,nominal,2.0NRT,283.9,0.3,N
-13.01837,16.42397,298.9,0.52,0.5,2020-08-29,00:36,N,nominal,2.0NRT,284.5,1.2,N
-13.38154,18.50302,298.8,0.36,0.58,2020-08-29,00:36,N,nominal,2.0NRT,284.6,1.6,N
-13.38197,18.50654,296.5,0.36,0.58,2020-08-29,00:36,N,nominal,2.0NRT,284.2,1.3,N
-13.69447,21.21484,313.8,0.55,0.68,2020-08-29,00:36,N,nominal,2.0NRT,284.1,2,N
-13.3873,18.5058,322.3,0.36,0.58,2020-08-29,00:36,N,nominal,2.0NRT,284.6,1.3,N
-13.06876,15.99064,295.4,0.49,0.48,2020-08-29,00:36,N,nominal,2.0NRT,284.1,0.5,N
-13.38687,18.50225,308.2,0.36,0.58,2020-08-29,00:36,N,nominal,2.0NRT,284.9,1.6,N
-12.94741,14.71477,297.2,0.4,0.44,2020-08-29,00:36,N,nominal,2.0NRT,285.4,0.7,N
-13.68119,19.69647,297,0.44,0.62,2020-08-29,00:36,N,nominal,2.0NRT,285.4,0.9,N
-13.6817,19.69855,299,0.44,0.62,2020-08-29,00:36,N,nominal,2.0NRT,285.6,0.8,N
-13.52435,16.27187,301.7,0.52,0.5,2020-08-29,00:36,N,nominal,2.0NRT,285.9,1.2,N
-13.52498,16.27679,296.9,0.52,0.5,2020-08-29,00:36,N,nominal,2.0NRT,284.8,0.7,N
-13.65992,16.72534,298.8,0.56,0.51,2020-08-29,00:36,N,nominal,2.0NRT,285,1,N
-13.66055,16.73041,295.6,0.56,0.51,2020-08-29,00:36,N,nominal,2.0NRT,285.5,0.8,N
-13.71142,16.28293,308.4,0.52,0.5,2020-08-29,00:36,N,nominal,2.0NRT,286.8,1.5,N
-24.55326,46.75351,343.1,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.6,7.7,D
-24.58176,46.83392,334.6,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.7,7.1,D
-24.5821,46.8297,338.3,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.7,7.1,D
-24.54785,46.88097,340.5,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.9,8.9,D
-24.12874,46.8955,331.5,0.46,0.63,2020-08-29,09:42,N,nominal,2.0NRT,297.7,7.4,D
-24.09357,47.24835,367,0.43,0.62,2020-08-29,09:42,N,high,2.0NRT,292.5,9.1,D
-24.13008,46.73079,332.2,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,294.8,7.9,D
-24.10014,46.8793,367,0.46,0.63,2020-08-29,09:42,N,high,2.0NRT,296.9,13.9,D
-24.08508,47.06596,352.2,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,295.1,8.9,D
-24.08638,46.97638,331.7,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,296.3,3.2,D
-24.0868,46.97118,333,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,294,3.2,D
-24.18168,45.63689,330.4,0.55,0.68,2020-08-29,09:42,N,low,2.0NRT,301,2.2,D
-23.35059,46.37744,332.3,0.48,0.65,2020-08-29,09:42,N,nominal,2.0NRT,293.1,3.3,D
-23.93343,47.34553,367,0.42,0.61,2020-08-29,09:42,N,high,2.0NRT,293.1,9,D
-23.92769,47.34467,336.4,0.42,0.61,2020-08-29,09:42,N,nominal,2.0NRT,291.4,9,D
-23.90241,46.95001,339.5,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,292.9,4,D
-23.86909,47.06697,355.9,0.44,0.63,2020-08-29,09:42,N,nominal,2.0NRT,291.3,5.8,D
-23.93221,45.38507,340.5,0.56,0.69,2020-08-29,09:42,N,nominal,2.0NRT,299.9,5.7,D
-23.86729,46.53393,332.4,0.48,0.65,2020-08-29,09:42,N,nominal,2.0NRT,293.6,2.5,D
-23.93151,45.38519,338.3,0.56,0.69,2020-08-29,09:42,N,nominal,2.0NRT,300.1,4.9,D
-23.7311,47.2472,333.7,0.43,0.62,2020-08-29,09:42,N,nominal,2.0NRT,293.2,5.3,D
-23.73142,47.24323,335,0.43,0.62,2020-08-29,09:42,N,nominal,2.0NRT,293.8,4.1,D
-23.67063,46.7736,334.1,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,293,3.2,D
-23.70229,45.95635,350.2,0.52,0.67,2020-08-29,09:42,N,nominal,2.0NRT,301.8,11.5,D
-23.70405,45.95874,346.6,0.52,0.67,2020-08-29,09:42,N,nominal,2.0NRT,302.7,11.2,D
-23.64479,45.74038,336.2,0.53,0.67,2020-08-29,09:42,N,nominal,2.0NRT,297.8,2.3,D
-23.45399,46.70974,333.9,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,295.1,3.3,D
-23.44685,46.64793,336.5,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,294.9,6.6,D
-23.44726,46.64266,341.8,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,296.4,5.7,D
-23.44428,46.64659,353.1,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,297.5,6.8,D
-23.4447,46.64168,342.2,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,296.2,6.8,D
-24.5441,46.87894,337.7,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.6,9.8,D
-25.08799,45.38717,367,0.58,0.69,2020-08-29,09:42,N,high,2.0NRT,300.5,10.5,D
-25.07221,45.63513,330.5,0.56,0.69,2020-08-29,09:42,N,low,2.0NRT,301.6,3,D
-25.08992,45.38504,367,0.58,0.69,2020-08-29,09:42,N,high,2.0NRT,300,6.7,D
-24.85265,45.71207,337.4,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,300.1,19.5,D
-24.84623,45.71157,367,0.55,0.68,2020-08-29,09:42,N,high,2.0NRT,303.7,19.5,D
-24.84659,45.70601,353.6,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,300.1,19.5,D
-24.85198,45.71204,336.5,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,299.8,23,D
-24.85238,45.70648,333.9,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,301.6,18.3,D
-24.84557,45.71157,367,0.55,0.68,2020-08-29,09:42,N,high,2.0NRT,300.6,23,D
-24.84596,45.70602,350.4,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,299.3,18.3,D
-24.83875,45.71668,337.2,0.55,0.68,2020-08-29,09:42,N,nominal,2.0NRT,298.8,2.7,D
-24.7667,46.01277,349.9,0.52,0.67,2020-08-29,09:42,N,nominal,2.0NRT,300.4,4.7,D
-24.5776,46.83309,353.5,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292,8.3,D
-24.57823,46.8246,331.4,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,291.9,4.2,D
-24.54379,46.88315,330.2,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292.5,7.5,D
-24.54843,46.87359,336.3,0.46,0.64,2020-08-29,09:42,N,nominal,2.0NRT,292,3.8,D
-24.55186,46.7544,340.8,0.47,0.64,2020-08-29,09:42,N,nominal,2.0NRT,293.1,5,D
-24.49117,46.91445,367,0.46,0.63,2020-08-29,09:42,N,high,2.0NRT,295.6,17.9,D
-24.49144,46.91099,356.8,0.46,0.63,2020-08-29,09:42,N,nominal,2.0NRT,292.3,17.9,D
-24.37242,47.01735,333,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,292.5,1.8,D
-24.33655,47.01943,345,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,292.6,8.1,D
-24.33347,47.02222,335.3,0.45,0.63,2020-08-29,09:42,N,nominal,2.0NRT,291.8,4.6,D
-24.13129,46.89468,343.1,0.46,0.63,2020-08-29,09:42,N,nominal,2.0NRT,298.4,6.2,D
-18.59888,46.38294,367,0.43,0.62,2020-08-29,09:48,N,high,2.0NRT,305.4,10.8,D
-18.59846,46.38723,330.5,0.43,0.62,2020-08-29,09:48,N,nominal,2.0NRT,302.7,9.6,D
-18.66581,45.70492,331.7,0.47,0.64,2020-08-29,09:48,N,low,2.0NRT,303.3,2.8,D
-18.64281,45.81733,339.4,0.47,0.64,2020-08-29,09:48,N,nominal,2.0NRT,301.5,2.8,D
-18.66821,45.28938,331.9,0.5,0.66,2020-08-29,09:48,N,nominal,2.0NRT,300.3,2.4,D
-18.58492,45.79099,332.6,0.47,0.64,2020-08-29,09:48,N,low,2.0NRT,303.3,3.7,D
-18.49666,46.59876,331.2,0.41,0.61,2020-08-29,09:48,N,nominal,2.0NRT,301.1,5.3,D
-18.49705,46.59478,353.4,0.41,0.61,2020-08-29,09:48,N,nominal,2.0NRT,303.1,5.4,D
-18.57445,45.7074,334.8,0.47,0.64,2020-08-29,09:48,N,nominal,2.0NRT,304.9,3.4,D
-18.57179,45.60229,338,0.48,0.65,2020-08-29,09:48,N,nominal,2.0NRT,304.5,5.6,D
-18.57222,45.59753,348.6,0.48,0.65,2020-08-29,09:48,N,nominal,2.0NRT,303.5,5.8,D
-18.58943,45.78765,344.2,0.47,0.64,2020-08-29,09:48,N,nominal,2.0NRT,302.3,4.1,D
-18.49551,46.5946,348.7,0.41,0.61,2020-08-29,09:48,N,nominal,2.0NRT,301.7,3.1,D
-16.53768,46.20642,341.8,0.42,0.61,2020-08-29,09:48,N,nominal,2.0NRT,306.7,3,D
-16.49069,46.55274,367,0.39,0.6,2020-08-29,09:48,N,high,2.0NRT,308.2,10.5,D
-16.49029,46.55661,344.2,0.39,0.6,2020-08-29,09:48,N,nominal,2.0NRT,306.2,10.5,D
-16.50141,46.44868,337.1,0.4,0.6,2020-08-29,09:48,N,nominal,2.0NRT,303.5,3.9,D
-16.5018,46.44489,330.3,0.4,0.6,2020-08-29,09:48,N,low,2.0NRT,302.4,3.9,D
-16.62596,45.1994,330.2,0.49,0.65,2020-08-29,09:48,N,low,2.0NRT,303.1,3.2,D
-16.39933,47.36962,335.2,0.35,0.56,2020-08-29,09:48,N,low,2.0NRT,305.8,0.7,D
-16.65817,44.79667,345.5,0.52,0.66,2020-08-29,09:48,N,nominal,2.0NRT,303.4,5.3,D
-16.67816,44.5834,338.1,0.53,0.67,2020-08-29,09:48,N,nominal,2.0NRT,302.8,3,D
-16.62943,45.38867,367,0.47,0.64,2020-08-29,09:48,N,high,2.0NRT,306.7,21.2,D
-16.62296,45.39245,333.3,0.47,0.64,2020-08-29,09:48,N,nominal,2.0NRT,306.1,12.4,D
-16.70866,44.56538,337.6,0.53,0.67,2020-08-29,09:48,N,nominal,2.0NRT,302.5,2.6,D
-16.49148,46.55468,367,0.39,0.6,2020-08-29,09:48,N,high,2.0NRT,308.7,16.9,D
-16.49191,46.55077,367,0.39,0.6,2020-08-29,09:48,N,high,2.0NRT,305.4,8.7,D
-16.50337,46.447,367,0.4,0.6,2020-08-29,09:48,N,high,2.0NRT,305.4,7.5,D
-16.41233,47.25964,333.4,0.35,0.57,2020-08-29,09:48,N,low,2.0NRT,303.8,0.8,D
-16.63101,45.19912,333.3,0.48,0.65,2020-08-29,09:48,N,low,2.0NRT,304.9,2.3,D
-16.65364,44.79593,347.5,0.52,0.66,2020-08-29,09:48,N,nominal,2.0NRT,303.1,6.4,D
-16.675,44.58293,337,0.53,0.67,2020-08-29,09:48,N,nominal,2.0NRT,301.8,3.6,D
-16.39991,47.13049,353,0.36,0.57,2020-08-29,09:48,N,nominal,2.0NRT,307.7,4.7,D
-16.6417,44.78953,339.2,0.52,0.66,2020-08-29,09:48,N,nominal,2.0NRT,301.7,5.3,D
-16.6422,44.78454,345.7,0.52,0.67,2020-08-29,09:48,N,nominal,2.0NRT,299.9,5.3,D
-16.31896,47.70908,339.2,0.33,0.55,2020-08-29,09:48,N,nominal,2.0NRT,303.4,2,D
-16.62923,44.78835,336.5,0.52,0.66,2020-08-29,09:48,N,nominal,2.0NRT,301.5,4.8,D
-16.39798,46.90009,330.4,0.37,0.58,2020-08-29,09:48,N,low,2.0NRT,305.4,2.4,D
-16.49986,45.45143,332.5,0.47,0.64,2020-08-29,09:48,N,nominal,2.0NRT,302,2.5,D
-16.36827,46.4613,330,0.4,0.6,2020-08-29,09:48,N,low,2.0NRT,303.1,2.7,D
-16.36869,46.45749,338.9,0.4,0.6,2020-08-29,09:48,N,nominal,2.0NRT,302.5,2.7,D
-17.68001,45.91229,367,0.45,0.63,2020-08-29,09:48,N,high,2.0NRT,307,10.5,D
-17.67415,45.91146,367,0.45,0.63,2020-08-29,09:48,N,high,2.0NRT,305.7,7.2,D
-17.60767,46.56437,335.6,0.41,0.6,2020-08-29,09:48,N,nominal,2.0NRT,303.2,2.7,D
-17.67371,45.91589,344.2,0.45,0.63,2020-08-29,09:48,N,nominal,2.0NRT,306.4,7.2,D
-17.67583,45.8947,332.9,0.45,0.63,2020-08-29,09:48,N,nominal,2.0NRT,305.1,5.5,D
-17.66951,45.89851,367,0.45,0.63,2020-08-29,09:48,N,high,2.0NRT,306.7,5.5,D
-17.63721,46.16198,367,0.43,0.62,2020-08-29,09:48,N,high,2.0NRT,309.2,27.7,D
-17.63767,46.15743,340.3,0.43,0.62,2020-08-29,09:48,N,nominal,2.0NRT,306.7,27.7,D
-17.67237,45.62537,367,0.47,0.64,2020-08-29,09:48,N,high,2.0NRT,307,7.1,D
-17.65977,45.75516,342.7,0.46,0.63,2020-08-29,09:48,N,nominal,2.0NRT,305.3,3.6,D
-17.79937,44.26463,344.4,0.57,0.69,2020-08-29,09:48,N,nominal,2.0NRT,297.9,6.8,D
-17.46711,47.58817,338.5,0.35,0.56,2020-08-29,09:48,N,nominal,2.0NRT,297.8,3.2,D
-17.46179,47.58815,367,0.35,0.56,2020-08-29,09:48,N,high,2.0NRT,301,3.2,D
-17.46214,47.58489,330.1,0.35,0.56,2020-08-29,09:48,N,nominal,2.0NRT,299.2,3.2,D
-17.58066,46.37896,339.6,0.42,0.61,2020-08-29,09:48,N,nominal,2.0NRT,305.7,2.3,D
-17.5778,46.34963,346.3,0.42,0.61,2020-08-29,09:48,N,nominal,2.0NRT,305.9,4.1,D
-17.5922,46.08401,330,0.44,0.62,2020-08-29,09:48,N,low,2.0NRT,304.5,3.3,D
-17.57853,46.37895,344.2,0.42,0.61,2020-08-29,09:48,N,nominal,2.0NRT,306.1,3.1,D
-17.57588,46.34964,342.1,0.42,0.61,2020-08-29,09:48,N,nominal,2.0NRT,305.8,5.2,D
-17.59208,46.08461,338.3,0.44,0.62,2020-08-29,09:48,N,nominal,2.0NRT,304.5,2.9,D
-17.71142,44.77397,333,0.53,0.67,2020-08-29,09:48,N,nominal,2.0NRT,300.7,3.7,D
-17.69026,44.86157,367,0.52,0.67,2020-08-29,09:48,N,high,2.0NRT,301,7.8,D
-17.6893,44.87154,340.8,0.52,0.67,2020-08-29,09:48,N,nominal,2.0NRT,301,11.5,D
-17.54555,46.13817,334.3,0.43,0.62,2020-08-29,09:48,N,low,2.0NRT,304.4,2,D
-17.65278,44.98925,341.5,0.51,0.66,2020-08-29,09:48,N,nominal,2.0NRT,303.6,4.8,D
-17.6745,44.69256,331.9,0.54,0.68,2020-08-29,09:48,N,nominal,2.0NRT,300,7.4,D
-17.67872,44.64739,341,0.54,0.68,2020-08-29,09:48,N,nominal,2.0NRT,299,4,D
-17.66799,44.69373,367,0.54,0.68,2020-08-29,09:48,N,high,2.0NRT,298.2,7.4,D
-17.29666,48.3184,334.6,0.62,0.54,2020-08-29,09:48,N,nominal,2.0NRT,294.7,6.6,D
-17.52216,46.13817,367,0.43,0.62,2020-08-29,09:48,N,high,2.0NRT,307.4,12.9,D
-17.63773,44.67507,346.3,0.54,0.68,2020-08-29,09:48,N,nominal,2.0NRT,301.3,6.1,D
-17.55597,45.48622,367,0.48,0.64,2020-08-29,09:48,N,high,2.0NRT,308.4,14.3,D
-17.6421,44.67417,343,0.54,0.68,2020-08-29,09:48,N,nominal,2.0NRT,300.9,2.4,D
-17.55479,45.48459,367,0.48,0.64,2020-08-29,09:48,N,high,2.0NRT,308.7,15.4,D
-17.39745,46.76889,335.8,0.39,0.59,2020-08-29,09:48,N,nominal,2.0NRT,304.9,2.2,D
-17.45694,46.20416,330.1,0.43,0.62,2020-08-29,09:48,N,low,2.0NRT,303.6,2.1,D
-17.32604,47.27935,334.5,0.36,0.57,2020-08-29,09:48,N,low,2.0NRT,305,3.1,D
-17.53435,45.2598,330.9,0.49,0.65,2020-08-29,09:48,N,low,2.0NRT,304.6,3.6,D
-17.29927,47.42697,367,0.35,0.57,2020-08-29,09:48,N,high,2.0NRT,303.5,21.2,D
-17.29965,47.42352,348.2,0.35,0.57,2020-08-29,09:48,N,nominal,2.0NRT,306.1,21.2,D
-17.47791,45.7077,332.6,0.46,0.64,2020-08-29,09:48,N,nominal,2.0NRT,305.7,2.3,D
-17.27176,47.63131,367,0.34,0.56,2020-08-29,09:48,N,high,2.0NRT,302,9.4,D
-17.58231,44.56123,337.8,0.55,0.68,2020-08-29,09:48,N,nominal,2.0NRT,299.9,3.3,D
-17.44749,45.89317,346.7,0.45,0.63,2020-08-29,09:48,N,nominal,2.0NRT,304.1,4.5,D
-17.57546,44.49593,367,0.55,0.68,2020-08-29,09:48,N,high,2.0NRT,300.9,12.9,D
